global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1051.101705393518	-0.5140146395942793	0.2642110497172368	1104814.7950811617	1068.7792922775466	0.8772845379717182	1142289.175601293	0.7696281605642511	1014.4704654664922	-1.95144337819022	1029150.3253038012	3.8081312582824576	1075.4215375483263	796.4966311980696	0.928744	19.446577	0.0613030548457469	0.0332479896534128	0.0592668418	0.0120226038	0.0436563572	0.0080197246	0.0822510047	0.1314942585	0.0623816989	0.0062939133	-0.0323940398	-0.0088913678	0.0586190985	0.0016982919	0.0800192474	0.0435959209	-0.1104655707	-0.0051246762	0.1153624911	0.0031288045	-0.0395342805	0.0423260344	0.0201792108	0.1359539808	0.0564690879	0.1038857238	-0.1108071435	-0.0008715503	0.0170849478	-0.0515984985	-0.0489212529	0.0210122624	-0.0380777113	0.0244558716	0.0888386993	0.0402388776	0.0201035005	0.1347006515	-0.0208132131	-0.1292691697	0.1103724067	-0.0190968892	0.0349707483	-0.1070990002	-0.26212666	-0.0629672692	0.1086715008	0.2361604134	0.0776904453	-0.0118066856	-0.0239528018	0.0507860923	-0.03673004	-0.0301799354	-0.0522563065	-0.0330333843	0.0458039838	-0.0480717818	-0.0199042257	0.0383027767	-0.0854311386	0.0508931116	-0.0096797055	0.1230614388	-0.160487161	-0.0669668986	-0.0061149341	0.0736986233	-0.0170980774	0.0203129331	-0.0061275802	0.002876906	0.017727595	0.0539321142	-0.029978136	0.0825882126	0.0598729969	-0.0307184671	0.0281198461	0.0056706855	-0.0307677604	-0.0847416316	-0.0940390976	0.0472382324	0.0912304323	-0.0310300997	0.093057788	-0.0904717307	-0.0633220295	0.1138758884	0.0942029885	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0031036427582478	-7.73047216569003e-05	5.976019990450831e-09	9.63259837082401e-06	0.0655331019088265	0.0058261425745768	3.394393729929754e-05	0.0042945874457926	0.0182766726623668	-0.021895870393493	0.0003340367636073	0.0004794291402886	-0.0008679296766791	5.85058635746e-05	3.4229360726097067e-09	7.533019236602871e-07	0.0007390825422008	0.0004094009442131	5.462430041859972e-07	1.676091331226597e-07	-0.000189679267521	0.0002021679353325	4.0871874076646334e-08	3.5978224527303095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.5201009921454	2.4183955986275123	5.848637271460923	1109904.6031945003	1071.8674385764382	3.0881462988916155	1148899.8058804146	9.536647563357985	1017.3504480347598	2.8799825682675646	1035001.9341165264	8.294299593525038	1077.3956454846343	797.779326759187	1.161958	24.329731	0.0972068467343357	0.0538583477320942	0.0722272239	0.0299586239	0.0997299651	-0.174734802	-0.0596019829	-0.0685253733	0.0357904312	0.0841120645	-0.0872816182	-0.0544433992	-0.0444860952	-0.0375850324	0.0297303207	-0.2525469703	-0.0766873127	-0.2057891346	0.0371897774	-0.1013548918	0.0393730635	-0.2683728269	-0.1072489462	0.1095022559	-0.2871547456	-0.1383787817	0.0293929939	-0.0394389836	0.1366072589	0.0366445438	-0.0811856934	0.1257564779	0.0122682703	-0.0433138343	0.0462720918	-0.0670733001	-0.0137570364	0.1366136767	-0.1436225748	0.1216076144	0.1172681329	-0.1243316542	0.1431669744	0.2698652363	0.0962363685	0.2509446451	0.0724997218	0.0127744824	0.0298398117	-0.0672821929	-0.0139730177	0.0376965751	-0.1102030659	-0.0046274768	0.0021660724	0.0135646955	0.1253272906	0.3566053005	-0.125751608	-0.0734628853	-0.1297920271	-0.2385205377	0.2172682638	-0.0629630518	-0.1421258067	-0.0525758877	-0.018146414	0.059710876	-0.0529786152	0.0566382913	-0.0334924051	0.0305093505	-0.0315028968	0.0387242375	-0.0637168289	-0.0170995829	-0.1023541708	-0.0951762323	-0.1235079979	0.2224381295	0.0931876833	0.1707400625	0.1839166653	-0.140709914	0.1306752346	-0.0078300388	0.0300918428	-0.1774619296	0.1513397911	0.0407938855	0.0408433128	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0031788161704753	7.517341222750039e-05	5.651041905925706e-09	1.0104872245675253e-05	0.0222037670906445	-0.0433293348181819	0.0018774312557861	0.0004930072730155	-0.0044959098577095	-0.0227725825200763	2.0213205448649458e-05	0.0005185905146336	-0.0008869368367118	-1.9007160032699904e-05	3.6127213250866464e-10	7.866569523163341e-07	0.0003296690883691	-0.0004094134538316	1.0868170782611349e-07	1.676193761784015e-07	-0.0003818537733336	-0.0001921745058125	3.693104068431703e-08	1.4581230420910837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.0036774039245	0.4835764117790404	0.233846146029092	1110923.7519809962	1072.9812032724356	1.1137646959973608	1151288.6625759637	1.2404717980500937	1017.239621155244	-0.1108268795157982	1034776.4468480644	0.0122825972232092	1077.438923715004	791.9735277008913	1.318765	27.613039	0.120388096731193	0.0557946050013508	0.054345952	-0.0070832902	-0.0011268305	0.1121936339	-0.1201324552	-0.0201030263	0.0373063323	0.0925868458	-0.1095509829	-0.0787484152	0.0309030733	0.0484908617	0.0275721323	0.0050275189	0.0812162471	0.0252832809	-0.0104896036	-0.0490255814	-0.0252080716	0.0396134925	-0.071060145	-0.0725794053	0.1943429617	-0.0046833727	0.2431738355	-0.1222716197	-0.0616146372	0.1196262601	-0.1363879782	-0.0779390888	-0.1219610547	-0.0654440558	0.2304341927	-0.1327324449	-0.0255770632	0.0304290927	-0.0330258359	0.0628920044	0.1700987759	0.0217451521	-0.0431248261	-0.0215333608	-0.0962937429	-0.0487004109	0.1066475725	0.0571985739	0.0217882032	-0.0493476455	0.0070148867	0.1005031218	0.02194211	0.0243998927	-0.0872289578	0.0474541397	-0.0865862844	-0.0080151042	0.1372477969	-0.1582156971	0.0796549181	0.1561595093	-0.0826891238	0.0190786273	-0.0730636368	-0.099183747	-0.1026505347	0.039403487	-0.0259441752	0.031599571	-0.0218429241	0.0711884648	0.0964011173	-0.0494899346	0.0411251936	-0.0138595342	-0.0124055453	-0.01405899	0.1542430073	-0.0885524416	0.0410123176	-0.0694849755	-0.0608672985	0.0899148264	0.0452508663	-0.0848017944	-0.1275781717	0.1732102881	0.1610727611	-0.0798141296	0.0956853547	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0154567127900122	0.0122778966195369	0.0001507467454	0.0002389099702729	0.0598533988151501	0.0376496317245056	0.0014174947689908	0.0035824293497254	0.020183531195471	0.0246794410531805	0.0004073749315185	0.0006090748106974	-0.0011939005513628	-0.000306963714651	9.422672211234056e-08	1.4253985265443977e-06	0.0002190257008456	-0.0001106433875235	4.797225763090626e-08	1.2241959202675397e-08	-0.0008798692178385	-0.0004980154445049	2.480193829654131e-07	7.741698404997338e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.7864942545905	-4.217183149334005	17.784633715026676	1102051.6835193434	1065.4138790774657	-7.567324194969842	1135106.733730893	57.26439547177597	1014.8410042784268	-2.3986168768171865	1029902.263964846	5.753362921752234	1074.3167192901494	804.5359407547561	1.162041	24.331469	0.0849277897619968	0.0379706887081671	0.028071929	0.0156165758	0.0849775521	-0.078442887	0.1099522587	0.0221930055	0.0297183675	-0.0638621499	0.0511728333	-0.0341496258	-0.0267941998	0.0198204901	-0.0514966472	-0.1385971618	-0.0723784392	0.0421285921	0.0760315219	-0.0057583876	-0.1093607796	-0.0669531657	0.0168371266	0.0158025979	-0.0665382565	0.1306184707	0.0001382725	0.0779807157	0.0641764414	-0.1117401035	-0.2653070547	-0.1362152499	0.0243169901	0.087523267	0.17263365	0.1492435136	0.0859548347	-0.2902925058	0.058515727	0.0873913884	-0.0271050312	1.89883e-05	-0.2148848838	0.0713192488	0.0157197147	0.0240657047	-0.3875541057	0.0512929715	0.0577539288	0.0069275692	-0.0841252506	-0.0198782806	-0.0410417713	0.0644427337	-0.0327273912	0.0141825656	-0.011902249	0.0752323756	0.0787869727	0.1531245581	-0.1474184395	-0.0576621314	0.0571361436	0.065997252	-0.0606950356	-0.0861913263	-0.0642180214	0.0421684427	-0.0330437594	0.0541253598	-0.0226893169	0.0028569802	0.0443533757	0.0229234808	-0.0060768526	0.0140441602	-0.0222538986	0.0471094386	-0.140089828	0.0578730302	0.0130766942	-0.0368534364	-0.0902751334	-0.054405017	0.0930754706	-0.0166323014	-0.0222850228	0.0048067666	0.0982736715	0.0999175064	-0.1053273926	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0147956068802841	-0.0006611059097281	4.370610238774194e-07	0.0002189099829559	0.070106720855108	0.0102533220399578	0.000105130612855	0.004914952309056	0.0460398458590418	0.0258563146635707	0.0021196674067243	0.0006685490079815	-0.0008711916246097	0.000322708926753	1.0414105140613761e-07	7.589748467900885e-07	0.0004960416999546	0.000277015999109	2.4605736809384945e-07	7.673786376235751e-08	-0.0012432852349512	-0.0003634160171127	1.3207120149405828e-07	1.5457581754476606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.7361479271378	0.949653672547356	0.9018420977826812	1104046.45256076	1067.5948546174284	2.180975539962674	1139758.773605608	4.756654305915476	1013.9615114828698	-0.8794927955569847	1028117.946768626	0.77350757743664	1075.7571208446195	785.8499155892556	0.915824	19.176035	0.025190436990352	0.0137607610679961	0.0294204134	-0.0084704033	0.0520533426	0.0500654404	-0.0244972979	-0.0785819164	0.019932896	0.0046350028	0.053775971	-0.0557909292	-0.0387467807	0.0366337127	-0.0510859475	-0.0620401797	0.0187430644	-0.0048814852	0.1025934791	-0.0212739526	-0.0903044228	0.1664083656	-0.2170398154	-0.0548720982	0.0198425572	0.1066079315	0.0913703073	-0.1396454276	-0.022961859	-0.1905368046	-0.0727326615	0.1121590423	0.0681305584	-0.0254135496	0.0952261046	0.0982304528	0.0165268273	0.0261742273	-0.1574071819	-0.0860111364	0.0285518418	0.0816186339	0.0120115278	0.0232092034	-0.2090827609	-0.0233302703	0.2400015597	-0.1651596808	0.0262548862	-0.0186155724	-0.061418893	0.0551658286	-0.0269935932	-0.0014596909	-0.0634852714	0.0019762811	-0.0984521301	0.0947312762	0.1552574862	0.0837035575	0.0323140569	0.0016632836	-0.0015440785	-0.0115934779	0.1517582338	-0.0330885985	-0.075079202	0.0324658155	-0.0442962816	0.0360561739	-0.0439831645	0.023401196	0.060861559	-0.0326911013	-0.0173392003	0.0171089589	-0.04017184	0.0330720898	-0.06377221	0.0047495431	0.0555115463	-0.0268429875	-0.0474425984	-0.0320731776	0.0146322228	-0.0823135612	-0.0971629319	0.0925393171	0.0263170704	0.0077507425	0.0161850842	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0124940619707416	-0.0023015449095424	5.297108970640992e-06	0.0001561015845287	0.059955315507949	-0.0101514053471589	0.0001030510305223	0.0035946398576577	0.0496299267189073	0.0035900808598655	0.0024631296261241	1.2888680580372613e-05	-0.0010257102969535	-0.0001545186723437	2.387602010289061e-08	1.052081613276437e-06	0.0004676390653677	-2.8402634586900023e-05	2.18686295457976e-07	8.067096514769695e-10	-0.0012432584244062	2.6810545000017716e-08	7.188053231979749e-16	1.545691509856987e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.4475885998352	2.711440672697336	7.351910521557381	1109751.8219268075	1070.534956776012	2.9401021585836133	1146045.093679418	8.644200702908023	1016.337559979661	2.376048496791213	1032942.0358254112	5.645606459103785	1077.3191330543489	797.4105716280018	0.945328	19.79381	0.0615552213581094	0.0304187152904419	-0.003512706	0.0189794279	0.1336762277	-0.0866418267	0.0270305103	0.1428455154	0.0038841733	0.0769592711	0.0266204105	0.0670292656	0.0551829161	0.0043861344	-0.0315158079	-0.0198520435	-0.1054097525	0.059345084	0.0170362748	-0.0220409677	0.0032272644	-0.041737571	-0.0957687416	0.1142383055	-0.0797285206	0.1540856884	-0.0485965704	-0.0336201449	0.0527859536	-0.0566647393	0.0796578099	0.0601570015	-0.0152439882	0.0884589443	-0.0359273787	0.0269183778	0.0164637292	-0.0593228161	-0.1621731112	-0.1666479829	0.2090080259	0.0332702353	0.0622282344	0.0903682017	0.0836782478	0.0971775838	0.0459109492	-0.0416239797	-0.0136522809	-0.0484685581	-0.0125866262	0.0163649568	-0.10828844	-0.0190872692	-0.0170015018	-0.0523783613	-0.0212044533	0.0172464233	0.1049480459	0.1982503722	0.0005211929	-0.0677298416	0.0529869499	0.0806032115	-0.0775658868	-0.018127168	-0.0006237463	0.0156521919	-0.0511440579	0.0576624256	-0.0268540718	-0.0699634983	0.0273562343	0.0230274763	-0.0401492758	0.1073170187	-0.0578081128	0.0333195048	-0.1380130384	0.0455814772	0.0046352519	0.0133373238	-0.158611469	-0.0187770017	0.0501322921	-0.035681292	-0.0897671768	-0.0312027247	0.0194595331	0.0459421981	-0.0791026002	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0060808239705352	-0.0064132380002064	4.11296216472914e-05	3.697642016063547e-05	0.0819141989108516	0.0219588834029026	0.0004821925603022	0.0067099359832065	0.0648309925706627	0.0152010658517554	0.0042030575976973	0.0002310724030294	-0.0011232760960891	-9.756579913560012e-05	9.519085160968268e-09	1.2617491880451691e-06	0.0004380681418785	-2.9570923489200018e-05	1.9190369692888161e-07	8.744395160041212e-10	-0.0010107544649661	0.0002325039594401	5.40580911553237e-08	1.0216245884489068e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.0637936648086	-1.3837949350265717	1.9148884222051936	1106838.2259403889	1071.2597521497055	0.724795373693496	1147597.4565758484	0.5253283337274945	1016.6921428020736	0.3545828224125671	1033662.913235472	0.1257289779500621	1076.6398652776566	796.9768717070448	0.856252	17.928692	0.0327362916362914	0.0166037517596401	-0.0131957185	-0.0021263424	0.0665951103	-0.0032895632	-0.0760692946	0.0129487963	-0.0046904462	0.052161434	-0.0118739666	0.0115332435	0.065988443	0.0368341958	0.0077772038	0.0940541963	-0.1422648935	0.0532014801	-0.0114004316	-0.0198715156	-0.0165433748	-0.0675124466	-0.007595144	-0.0083659048	0.105591598	0.0098681536	0.0441142345	-0.3592801649	0.0321604116	-0.0991520371	0.0317808418	-0.2340822856	-0.1460208613	0.0069676261	-0.1576806668	-0.1371932494	0.0472151042	0.1055261051	-0.0461217412	-0.0409698739	0.0371694246	0.0158982363	-0.1139375701	0.0243944625	0.0594920206	-0.0792958171	-0.1190457372	-0.0964868075	-0.0151624608	-0.0118475105	-0.0090918041	0.0477136364	-0.0467452103	-0.008507661	-0.0472514646	-0.0800483375	-0.0403993088	0.0897261595	0.0299412915	0.1331197532	0.1301031797	0.0372789645	-0.0950665324	0.0639433861	0.0759038563	0.0604694807	-0.1027228329	-0.0046019947	-0.0415315205	0.0387334563	-0.0236528681	-0.0430412045	0.0759180095	-0.0207425125	-0.056910722	0.0657768753	-0.0922002147	0.0030838826	-0.0796516835	0.0021200158	0.0493997263	0.0878437587	-0.1256371131	-0.0435883811	-0.1429571636	-0.0809121711	-0.1007672769	0.1374634958	-9.84168e-05	0.0293237037	0.037029776	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0176603041561662	0.011579480185631	0.0001340843613694	0.0003118863428883	0.076288903801128	-0.0056252951097235	3.164394507148017e-05	0.0058199968431777	0.0645922612396958	-0.0002387313309668	0.0041721602120571	5.699264838522693e-08	-0.0011507588651097	-2.748276902059992e-05	7.553025930396465e-10	1.3242459656285649e-06	0.0003922157172535	-4.585242462500002e-05	1.5383316886067748e-07	2.1024448439913083e-09	-0.0012432749715199	-0.0002325205065538	5.406578596803582e-08	1.5457326548078085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.3445007237922	0.2807070589835803	0.0787964529632112	1107428.9482036077	1069.7624948476816	-1.4972573020238542	1144391.795382736	2.241779428463751	1016.2091999484184	-0.4829428536552314	1032681.1380598046	0.2332337998966582	1076.144048522543	802.0242071621395	0.992089	20.772917	0.0382365001222856	0.0222492612441008	-0.02546125	-0.0038768896	0.136806328	-0.0076577131	-0.0297826691	-0.1150011208	-0.0378503065	0.0602556285	0.1062355105	0.0821249345	-0.0244686712	0.0928017853	-0.0376450732	-0.1185192518	-0.0951654087	-0.0595516341	-0.0252997557	-0.0132150045	-0.0883987034	-0.0244250853	-0.0979955247	0.1302012387	0.0115482686	-0.1110784264	-0.0026525542	0.1530646891	0.1879751275	-0.1043007186	-0.0791456006	-0.2266414312	0.1020324824	0.1214549516	-0.080162756	0.1420362775	-0.0137305662	-0.0791740003	0.0977061358	-0.0820190936	-0.0812310245	0.0473982608	-0.1790847489	0.0775719682	-0.0989366091	-0.0002433394	0.1582769536	-0.1410096207	-0.0351075051	-0.0376607044	-0.0315490967	-0.089981653	-0.1578328872	0.0398381028	0.0553770823	-0.1579291837	-0.0493189917	0.0480228799	-0.0133072155	0.0248477605	0.0312774716	-0.0500609485	0.0924622963	0.0478980689	-0.1091508803	-0.0461554613	-0.0669679929	-0.0128680385	-0.0732789301	0.0884197562	-0.0276083775	-0.0661833224	0.013738104	0.0112851219	0.046949791	0.012974269	-0.1033632826	-0.0990789388	-0.0915890884	-0.0290563848	0.1559270204	-0.0047130299	-0.105705578	0.041918262	-0.008754719	-0.0325950686	-0.0622353035	-0.0720215176	0.138453667	0.0710933686	-0.1307791597	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0204311982221838	0.0027708940660176	7.677853925091551e-06	0.0004174338607941	0.0571888495522046	-0.0191000542489234	0.0003648120723118	0.0032705645131046	0.0647122270534055	0.0001199658137096	0.0041876723302115	1.4391796459029604e-08	-0.0011293658946491	2.139297046059997e-05	4.5765918512810286e-10	1.275467323996562e-06	0.0002481121436996	-0.0001441035735538	6.155963585121098e-08	2.0765839911004264e-08	-0.0010838597956617	0.0001594151758581	2.5413198293900816e-08	1.1747520566518222e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.0673848249503	-2.2771158988418847	5.185256816758485	1102641.5126731102	1066.903216830167	-2.859278017514725	1138282.4740825582	8.175470781442938	1015.159998155178	-1.0492017932403996	1030549.8218544208	1.1008244029388703	1075.3866769515064	783.1997579255036	1.063174	22.261339	0.1218766095545078	0.0696316663630639	-0.0467589154	-0.0695215736	0.0383033073	0.0070730777	0.0629949029	0.0339504159	-0.0423849427	-0.0291120455	0.1061912802	0.0308059853	0.0090162897	0.0235564495	-0.0111254832	-0.0076311775	-0.1342229855	0.0467900862	-0.0027202214	0.0423724607	-0.1269510689	0.0800574459	-0.0279577937	-0.0231363578	-0.1404219478	-0.0692476339	-0.0409097406	0.0546046382	0.0899542409	-0.0805948917	0.1440707778	-0.0260251884	-0.2097131585	-0.0128366233	-0.1717133251	0.0289111465	0.0970082882	0.024566009	0.1303994427	-0.1867960303	-0.0451897033	-0.0851813719	0.1237139723	0.1592540894	-0.0106947022	0.0904144565	0.003396798	0.074080389	-0.0360877324	0.0064005518	-0.0716159449	-0.0558875015	0.0268904031	0.0550633842	-0.022813347	-0.1661644684	-0.075150185	0.1650239517	-0.0184977207	0.1285551858	0.106049887	-0.0042864685	0.0239005963	-0.0320022837	-0.0762379679	0.1028011996	0.0153374623	-0.035678706	-0.0567127537	-0.0203487024	-0.0044794105	-0.0155756566	0.0530100058	-0.0804190055	-0.0096929129	0.0332844852	-0.0382410783	0.039856612	-0.1068788897	-0.01436246	0.0913275015	0.1886179699	-0.1807966956	-0.0567185836	-0.1233687653	-0.1022726875	-0.0261233424	-0.0591473261	-0.1023143717	0.0235699246	-0.0776288769	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0074653306899392	-0.0129658675322446	0.0001681137208637	5.573116231014809e-05	0.1188544943908169	0.0616656448386122	0.0038026517533618	0.0141263908368967	0.0869315018518364	0.0222192747984309	0.0075570860142158	0.0004936961725681	-0.0013769208530712	-0.0002475549584221	6.128345743936767e-08	1.8959110356223213e-06	0.000169126239049	-7.898590465060001e-05	2.8603684734859492e-08	6.238773133473677e-09	-0.00090988421103	0.0001739755846317	3.0267504047941844e-08	8.278892774816856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.2486464873698	2.1812616624195016	4.757902439941088	1107227.2140345017	1068.1281156861935	1.2248988560265843	1140897.6715193384	1.500377207495235	1017.606637538824	2.446639383646016	1035523.2687630716	5.986044273607755	1078.8280842839083	757.4786941356111	1.237604	25.913658	0.1272374597249175	0.0623699297402041	-0.0445915871	-0.3172817945	-0.1244062965	0.0619576394	0.0219813207	-0.0383155058	-0.0993605648	0.0769641632	0.2104548102	-0.1333524437	-0.1558683461	-0.1665433135	0.1243680499	-0.0994468238	0.0782772585	-0.1539605575	-0.1207068007	-0.0508464711	-0.1170581582	0.1771185804	0.0759999309	-0.1640973255	0.0371081714	-0.1217525651	-0.1880205588	0.0865934002	-0.0312134634	0.0844459696	0.042806646	0.1300523641	0.1387765316	-0.0478173146	-0.0266545644	0.0736161159	0.1359272941	-0.0308806295	-0.0700798211	-0.2735292031	-0.0395204466	0.0471296827	0.029440741	0.0230998142	0.0934898079	-0.0782402365	0.0078984688	-0.0472537103	-0.1144135522	-0.0949212334	-0.0643964143	-0.1769719232	0.2044299733	-0.0162230146	0.1518532103	-0.0966924522	-0.0186411988	0.0838660277	0.0117741123	-0.1082128514	0.1453250693	0.0828213323	0.0762374802	0.0211088263	-0.1636207631	0.1077979285	0.0712377342	-0.0433030025	-0.1179377278	-0.1639521642	0.0567362472	0.0048445468	-0.1235413096	-0.1969108747	0.1639031768	-0.0951300677	0.1486561268	-0.0826135621	0.0429953749	-0.091127906	0.0482076881	0.2242208493	-0.1467934644	0.0892105569	-0.1997137222	-0.0319360035	-0.0568968501	-0.3293996504	-0.035072606	0.1016697499	-0.2639093354	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0129165914213302	-0.0203819221112694	0.0004154227489498	0.0001668383339455	0.1666547234847257	0.0478002290939088	0.0022848619014301	0.0277737968597703	0.0646656529455071	-0.0222658489063293	0.0041816466708687	0.0004957680275194	-0.001011954319013	0.0003649665340582	1.3320057098245528e-07	1.0240515437690648e-06	0.0001682730931287	-8.531459202999997e-07	2.831583387110014e-08	7.278579613245335e-13	-0.0005399146987403	0.0003699695122897	1.3687744002387854e-07	2.9150788191582884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.3639344372086	0.1152879498388301	0.0132913113780406	1107469.8505041616	1068.4892119172332	0.3610962310397099	1141669.19598351	0.1303904880710835	1017.803424003429	0.1967864646049975	1035923.8099131038	0.0387249126517339	1079.4512453117295	754.9519512884921	1.205303	25.237312	0.2375520804884019	0.1130908336729614	-0.0561004365	-0.3039863569	-0.2279568714	0.0738414241	-0.0454721445	-0.1141874227	-0.0746658682	0.023650007	0.0705050532	-0.229497187	-0.2223066396	-0.2027896041	0.1436318838	-0.0474833583	0.2762512386	-0.0425698307	-0.1357717072	-0.0520817543	-0.0584894803	0.1670281411	0.1322595178	-0.5357100727	-0.117991487	-0.0467784453	0.2102087559	0.069256759	0.0509912884	0.1524166961	-0.1144172498	0.166035373	-0.0345026039	0.0694663049	0.0583017837	0.0146875508	0.018345212	0.1379018135	-0.0711501328	0.0582660439	-0.1451165101	-0.1781546797	-0.1331064161	-0.0113711215	-0.0379909429	0.0942335221	-0.0651089443	-0.1266181222	-0.1296023911	-0.0675736093	-0.0665655048	-0.0011412503	0.4370843814	-0.0169844088	0.0305598483	0.0746197428	-0.0441903214	0.2424763723	0.1174214775	-0.1559290801	0.1110538823	0.1968765496	-0.0336181531	-0.0270342972	0.1113911103	0.0577168803	0.1713584473	-0.0704918589	-0.0879913166	-0.2597639116	0.0857009804	0.1993874175	-0.102486351	-0.3140910139	0.1930856489	-0.1591742707	0.2987366153	0.0615697114	0.2148817531	0.0868627768	-0.1621152807	0.2399561089	0.133906035	-0.1206690808	-0.1342237009	-0.0029509795	0.0278691528	0.0829649096	0.0107516155	-0.0576795167	0.1229984783	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0588791746730379	-0.0459625832517077	0.0021125590591701	0.0034667572101781	0.2275706855465529	0.0609159620618272	0.0037107544339179	0.051788416920128	0.1020508635430701	0.037385210597563	0.0104143787498863	0.0013976539714241	-0.002307001447279	-0.0012950471282659	1.6771470644300128e-06	5.3222556777474e-06	8.256314823551492e-05	-8.570994489318507e-05	6.816673446559609e-09	7.346194653592822e-09	-5.490528035340461e-05	0.0004850094183868	2.352341359239945e-07	3.014589810685958e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
