global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
1029.680706506556	-0.5717678312319094	1060242.3573518402	0.3269184528316413	1220.5405160118553	-0.9997238271375865	1489719.151226486	0.9994477305466226	960.5300336410144	-0.2097461198146675	922617.945526408	0.0439934347773088	1000.5235459959993	773.1630671027307	0.8536899999999998	18.608084	0.1539467984816294	0.0731650170779244	0.0063612754	-0.0425999127	-0.1022708138	0.0663076735	0.0162036279	-0.0004595458	0.014821433	0.049335968	-0.0786133437	0.0170642803	0.0225370154	0.0104617314	-0.0672828594	-0.0928292418	-0.0972839205	0.0317560564	-0.130069327	0.0532060047	0.0149971107	0.0621489394	-0.0700895179	0.0509575396	-0.0891936429	-0.0331022352	0.0424166803	0.0434620744	-0.1254450622	-0.0952846187	-0.0394084112	-0.0254815373	-0.0059678371	0.0265049503	-0.1018672408	0.1455348687	0.0346447508	-0.1441130446	0.0541775481	-0.1005875801	0.012924155	0.001043014	-0.030218927	0.0262447322	0.095312674	-0.0986164268	0.0818909801	0.0215449965	0.0192563001	-0.029961202	-0.0577514425	0.0594508172	0.0739562117	-0.1108640827	0.0106176428	-0.0093953527	0.0554900483	-0.0203395673	-0.0877583596	0.0245963556	-0.003735923	0.0095888733	-0.0290037584	0.0345270893	0.0202132344	-0.1009028453	0.1051092772	0.0372238332	0.0061207119	0.0533984842	-0.0506236773	-0.0288264955	-0.0254389242	-0.0056122243	0.0437024118	-0.0287981555	0.1386139114	-0.1086686159	0.0110674213	0.0280826847	-0.0090879503	-0.122615836	0.1509963648	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.1057276606619126	-0.0403077967256279	0.0111783382290405	0.0016247184768745	0.0397460412173842	6.821792493379858e-05	0.001579747792454	4.6536852822733785e-09	-0.0104486655029063	-0.0464232894307201	0.0021551218015684	0.0001091746107916	-0.0008201122237781	-0.000762995979042	5.821628640343373e-07	6.725840595902604e-07	0.0012179233120626	0.0004579322579914	2.097019529091022e-07	1.4833371940655331e-06	0.0001839998339658	-0.0001220216509735	3.3855938899441975e-08	1.4889283306298654e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033.3285207911529	3.6478142845969614	1067767.831880432	13.306549054909642	1216.1453690248377	-4.395146987017597	1479009.558600559	19.31731703748986	962.8750082538644	2.344974612850024	927128.2815198796	5.498905934911119	1001.5196541280728	784.927668695605	0.990816	21.597055	0.0822180064113348	0.0387559424973499	0.0155863858	0.0319037566	0.0128714817	-0.0125227971	0.0095682599	0.0225671761	-0.0429550012	0.0062025645	0.1075744488	0.0198818031	-0.0252841425	0.0837433369	0.0251649938	0.06977623	0.0091029873	0.018957251	0.0154871523	0.0915850144	-0.0303727666	-0.0537016757	-0.1013901563	-0.031914184	0.1298362713	-0.071304547	0.0630777826	0.0360624389	0.0194815514	0.1558691072	-0.1494218751	0.1396256934	0.0963464026	-0.0829599635	-0.0454584888	-0.043394497	-0.0849086987	-0.0824415427	0.0409890107	-0.0898078162	-0.0020504114	-0.007445354	-0.0562764037	-0.0144128228	-0.0557539872	0.0293901384	0.0879267478	-0.0646140986	0.0938273258	0.0034030575	0.0015277537	-0.0237938808	-0.0160499556	-0.0054725582	0.0261355825	0.0172652229	0.0386719749	-0.0424433177	0.1203871094	0.0140104768	0.0020770039	0.0031555603	-0.0017730273	0.0508256254	-0.0943758511	-0.0861185716	-0.0399427822	0.0392912683	0.0201964875	0.025884524	0.0272690321	-0.0123210817	0.0168674326	0.0377084169	0.0831389348	-0.0060838087	0.0793713491	-0.0315834639	-0.1103062662	0.0667935986	0.0547817961	-0.0445466169	0.0545159843	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.1056102344852405	0.000117426176672	0.0111535216280274	1.3788906967826638e-08	0.0461633707002135	0.0064173294828293	0.0021310567944053	4.118211769119022e-05	0.0157353489823321	0.0261840144852384	0.0006856026145631	0.0002476012075957	-0.0005809737982952	0.0002391384254828	5.7187186542440496e-08	3.375305543055518e-07	0.0015358239340577	0.0003179006219951	1.0106080546487148e-07	2.358755156424471e-06	0.0006169455118197	0.0004329456778539	3.806217645544717e-07	1.8744195997237305e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031.0086522428871	-2.319868548265731	1062978.8409996943	5.381790081232551	1222.263298259062	6.117929234224221	1493927.5702711206	37.42905811497536	962.5031272734328	-0.3718809804315697	926412.270011138	0.1382954636067455	1005.5704081703418	797.4957037724005	1.010565	22.027529	0.1383038672060603	0.0642000578756917	0.0364475706	0.0067586077	0.1529431174	0.013577669	-0.0028812411	0.0335096409	0.063055678	-0.0903256094	-0.020175265	4.19193e-05	-0.0745577493	0.0649116363	0.1083122847	0.0365603498	0.0565141721	-0.0194229606	0.0449904772	-0.0263980367	-0.0516264197	0.1594098854	-0.037804523	0.0634056517	-0.0349769496	-0.0266498548	0.0565003056	-0.0994613291	-0.0177834579	-0.016571954	-0.0747057616	-0.0065407259	-0.0101957071	0.1258192069	0.0027436444	0.1425019821	0.046840657	0.1611908624	0.025693688	-0.1459836263	-0.0640645287	0.0035572597	-0.0454377724	-0.104993866	-0.0774363362	0.0832896583	-0.076312369	0.0327392738	-0.0131723326	-0.1595793594	0.0782396784	-0.0540255812	-0.0710106508	-0.1224311767	-0.0046582254	0.0155032264	-0.1052003434	0.0188128302	-0.0597389672	0.0304051051	0.0153787863	0.0102796727	-0.0172379064	0.038833013	0.002968361	-0.0158708913	-0.1681614733	0.0489092517	-0.032999315	-0.0391364521	0.0621952487	0.0344675823	0.0178924339	-0.0397606463	0.1441687049	0.0243770779	-0.0094313089	0.0372912888	0.1023357771	-0.0166080791	-0.0501231518	0.043117281	0.0382933311	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0905256264906455	0.015084607994595	0.0081948890515238	0.0002275453983505	0.0880348953448901	0.0418715246446766	0.0077501427983857	0.0017532245760697	-0.0247345414459516	-0.0404698904282837	0.0016378120312772	0.0006117975405414	-0.0011133140769651	-0.0005323402786699	2.8338617229434684e-07	1.239468233968653e-06	0.001428757623282	-0.0001070663107757	1.1463194903118807e-08	2.041348346086429e-06	0.0004387952184952	-0.0001781502933245	1.925412437742503e-07	3.1737527011605424e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1029.5111424268182	-1.4975098160689413	1059893.1923809724	2.2425356492228343	1223.963799757116	1.700501498054109	1498087.3831158776	2.891705344884269	961.497528546787	-1.0055987266458717	924477.4974015794	1.011228799031798	1004.0905598393558	773.6592704094993	0.98026	21.366945	0.121377539029121	0.0519838823415746	0.0713856638	0.1003600644	0.0890445675	-0.0270325408	-0.0229241309	0.0707993492	0.0360042179	-0.0606324779	0.06000378	0.0328466737	-0.0664512328	-0.0341995889	0.0429031882	0.0394083655	0.0422853563	0.031500173	0.0915393981	-0.1213635323	0.053578983	0.0938775898	-0.1060169546	0.0021623993	-0.0963033273	0.1422076123	-0.1420704007	0.015474382	-0.1668318427	0.0610606928	0.1653163605	-0.089262347	0.1156632035	0.0286399805	0.0299099918	0.0373207705	0.1738579271	-0.0751900026	0.0322303265	-0.0196915423	-0.0836435431	0.0122912046	0.0274070328	-0.003259931	-0.092062815	0.037933745	-0.0508762832	0.0233125022	-0.074026001	0.029244461	0.1482670888	0.0313866374	-0.0383227611	-0.1876584759	0.0107434061	-0.0128376074	0.030564194	-0.0405068168	-0.0901698841	0.0605975004	-0.0166614708	0.0033604127	-0.0039770088	0.0358444015	-0.0031973683	0.0026097216	-0.1427670173	-0.0159668564	-0.0122164001	-0.0555451803	0.1114443692	-0.08682189	0.0817653033	-0.0736017541	0.1122258787	-0.1212042438	0.1690915934	0.0505468422	0.0189005015	-0.1479974354	-0.2937149808	0.1017775379	0.1021617911	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0772053089992255	0.01332031749142	0.0059606597376658	0.0001774308580722	0.0520302351535804	-0.0360046601913097	0.0027071453701368	0.0012963355554916	-0.0431436411578829	-0.0184090997119312	0.0003388949522038	0.0018613737723601	-0.0014981750258627	-0.0003848609488975	1.4811794998636106e-07	2.244528408118702e-06	0.001863866072848	0.000435108449566	1.893193628837285e-07	3.4739967375138263e-06	0.0001858953842696	-0.0002528998342255	3.455709389274224e-08	6.395832615133595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033.5512948720104	4.040152445192234	1068228.2791316097	16.32283178039279	1212.7639347525203	-11.199865004595722	1470796.3614364152	125.43697612116792	962.3694110476674	0.8718825008804743	926154.8833202344	0.7601790953415902	1000.7228249930968	783.2651644355813	1.00232	21.847809	0.2682601148457511	0.1176324222437847	0.052378231	0.1039562086	0.1306196342	-0.0064685212	0.0331932536	0.0731965256	-0.0654864802	0.0039731464	0.1922987312	0.0489729202	-0.0652860635	0.0216652016	0.0255687056	0.0489549578	0.0806589219	0.0522740239	0.073075096	0.1188476604	0.2407660993	-0.0057017435	-0.0881568645	0.0535234598	-0.2313962229	-0.028443797	-0.0350153736	-0.0703205605	-0.0357739507	0.2030420286	0.1394779775	0.0071576659	-0.1115575854	0.052955934	0.0069736647	-0.1662223544	-0.0296785515	-0.0232267089	0.0864914524	-0.0019135587	-0.0408832475	0.0370607532	0.0134179514	0.0206679715	-0.0956684655	0.1028146145	0.0551898877	-0.0522912424	0.1835908651	0.1419656203	0.0486051536	0.0863926616	-0.0767887125	-0.1803419342	-0.0398235108	-0.154859167	-0.0228291297	-0.19437369	-0.080005875	0.0661169206	-0.0191666829	0.071337163	-0.0924732348	0.0539903356	-0.0807341014	-0.088714883	-0.2048791992	0.0448505088	-0.0429448752	0.1045711159	-0.0742795549	0.0167330195	0.0631637587	0.125514992	0.19401856	-0.1010333894	-0.1263691776	-0.1573153658	0.0879529915	0.0576357093	-0.0520475935	0.0760872069	-0.0754752226	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.1608315292725279	-0.0836262202733024	0.0258667808081399	0.0069933447171988	0.0170514115640827	-0.0349788235894977	0.0002907506363277	0.0012235180997052	-0.0885814378574139	-0.045437796699531	0.0020645933689079	0.0078466711328868	-0.0007150730201907	0.000783102005672	6.132487512875092e-07	5.113294242046493e-07	0.0012746819457345	-0.0005891841271135	3.47137935642497e-07	1.6248140627814909e-06	0.0008979547371525	0.0007120593528829	8.063227099746154e-07	5.070285220280143e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1037.0131627418873	3.461867869876869	1075396.299699932	11.98452914848581	1219.2772538802203	6.513319127700015	1486637.0218296912	42.42332605926288	964.5230063441808	2.1535952965133447	930304.6297672166	4.637972701164401	1004.4570041407763	798.0872488952847	1.019137	22.214365	0.1272172782866368	0.0677275578300292	0.0513035222	-0.0250687587	0.0572472927	0.0384351785	-0.0186598229	0.0189168585	-0.0328116348	-0.0403544448	0.0729533338	-0.0283226142	-0.077373444	0.1451029362	0.0157163981	-0.0066221819	0.0427973131	0.0945106483	0.0724034124	0.0586639334	0.0719929519	0.0602342284	0.101410038	-0.0278537092	-0.2986507321	-0.0719243848	0.0485684043	-0.1084864601	0.019886584	0.1171915551	-0.1435540517	-0.0648351289	0.1301466982	0.0345391287	-0.0694164531	-0.0104229386	0.0153913484	0.0299507568	-0.0045842483	0.007847937	-0.0286193876	-0.0122759593	-0.1127163949	-0.0354273524	0.0152279507	0.092683344	0.1277450759	-0.0497305643	0.1328195746	-0.0279369281	0.0630415562	0.0820796497	-0.0331626763	0.0209485089	-0.1144063893	-0.235571557	-0.1858183505	-0.1017060375	-0.0203644794	0.0614327478	-0.0063928549	-0.0253738875	-0.0328078027	0.1668270954	-0.0140132713	-0.1025691845	-0.0844058359	0.0773900896	0.0366481712	0.2465698197	-0.1838612026	0.0451674367	0.0681393636	0.1692852058	0.1660261745	-0.1558172866	-0.1454168307	-0.0527447942	0.0476189116	0.1559664564	-0.0128148198	0.0060668376	-0.3227207247	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.1453734123083876	0.0154581169641402	0.0211334290061844	0.000238953380077	0.0727209207277468	0.0556695091636641	0.0052883323114912	0.0030990942505232	-0.0884585940381015	0.0001228438193124	1.5090603943259316e-08	0.0078249228591976	-0.0012132312832994	-0.0004981582631086	2.481616551034767e-07	1.4719301467763088e-06	0.0011522601500901	-0.0001224217956443	1.4987096048799214e-08	1.32770345348566e-06	0.0003991986291152	-0.0004987561080373	1.59359545487455e-07	2.487576553045149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033.9858712745772	-3.0272914673100786	1069126.781995447	9.164493628048408	1222.2853143355426	3.0080604553222656	1493981.3896403362	9.048427702873596	963.2564067365436	-1.266599607637204	927862.9051189974	1.6042745660667188	1005.67989862096	795.9271875436375	1.048144	22.846636	0.1876421772564886	0.1058322280619682	0.0421644109	-0.1318727958	-0.0423302075	0.1107399412	-0.0581930937	0.0239807654	0.0906289619	0.0234102412	-0.0976408541	0.0095101714	-0.0808715061	0.1195888683	-0.0352302373	-0.1383723444	-0.0315401388	-0.0262300419	-0.041458716	0.0424344827	-0.0879451017	-0.0141823967	0.0609976346	-0.0147021694	-0.0700769151	-0.0285633338	-0.0769078056	-0.0813898861	-0.0657747177	0.1191814811	0.0446537025	-0.1512264141	-0.2351465475	0.0909021985	-0.0722196441	0.1239395516	0.0083856753	0.074775265	-0.066824741	0.0525902664	-0.0460504728	0.0551265868	-0.1605203985	-0.0406165989	0.077398772	-0.023832526	0.0003818208	-0.034327226	0.0035164315	-0.1695020616	-0.0659064791	-0.0477873148	0.0717481554	-0.0305060062	-0.0050429409	-0.0694720617	-0.2462922564	0.0798829467	-0.091812849	0.0638361789	-0.0584380136	-0.0681519942	0.0458990378	-0.0038535513	0.0875107521	-0.0361188685	0.0307308201	0.0464901829	-0.0005586586	0.1633929855	-0.1266684647	0.0481120003	-0.0163606005	-0.0168032495	0.098308801	0.0691942885	-0.0093139209	0.0698799762	0.173066355	0.0313513215	0.1177221226	0.014559744	0.1162641493	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0734238990124254	0.0719495132959622	0.0053910689461868	0.0051767324635258	0.0047788912427222	-0.0679420294850246	2.2837801509766935e-05	0.0046161193705439	-0.0883525190324547	0.0001060750056467	1.1251906822968571e-08	0.0078061676193802	-0.0009897579363704	0.0002234733469289	4.9940336787649165e-08	9.796207726081928e-07	0.0017728573279574	0.0006205971778673	3.8514085717685725e-07	3.1430231052922523e-06	0.0002903779645144	-0.0001088206646007	8.431936227552615e-08	1.1841937044159804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030.4430863492692	-3.542784925308069	1061812.9542050073	12.551325026990105	1223.2671596302705	0.9818452947279184	1496382.5438299098	0.9640201827793528	960.37930373874	-2.877102997803604	922328.4070497068	8.277721659970485	1002.8187081107328	777.9886122131825	0.981538	21.39481	0.0746645835438584	0.0480889928141941	0.0823338814	-0.0646152611	-0.1214755651	0.1586735884	-0.018197961	0.0686453363	0.1104991279	-0.0281876905	-0.0973801424	-0.003925143	-0.0641950277	-0.0142187192	-0.114923823	-0.030944265	-0.0734640153	-0.0115600625	-0.173218529	-0.0344025076	0.0067156393	0.0553721461	0.1614694511	0.1418548915	-0.1521291686	-0.0313569939	0.0378728554	-0.0754393561	-0.1004636648	-0.1152030429	-0.1306240899	0.0346340234	-0.1345015845	0.0310713996	-0.0877589676	-0.1015469309	0.0300441179	0.1831605648	-0.0763246168	-0.1315742697	-0.0697262813	0.0523296786	-0.0623080007	0.0600666432	0.0546316279	-0.122379303	0.0286510297	0.1355946437	-0.0720041327	-0.0387445443	-0.1144772542	0.0036254406	-0.0894949269	-0.0188420142	-0.000330232	-0.094588617	-0.2198210903	0.0199627667	-0.07170907	0.0863489936	-0.0805528444	0.0165025732	0.1084868219	0.0302465368	0.1456685125	-0.0134655525	0.0182080231	-0.0983613309	-0.0158329671	0.1732516132	-0.0884795471	-0.0243049423	0.0710941629	0.0777294128	0.1214563261	-0.059915844	0.0188706179	0.0657574206	0.1009799452	-0.0364096955	-0.0255512945	0.0571684816	0.0177391639	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.034202384359105	0.0392215146533204	0.0011698030958479	0.0015383272117006	0.0089195085598987	0.0041406173171764	7.955763295010618e-05	1.7144711767301914e-05	-0.0883454827611132	7.036271341492872e-06	4.950911439111391e-11	0.0078049243242941	-0.0010239919319754	-3.423399560499997e-05	1.1719664550831572e-09	1.048559476750712e-06	0.0022117766578206	0.0004389193298632	1.9265017812756055e-07	4.891955984080064e-06	0.0004431329450866	0.0001527549805722	1.963668070211237e-07	2.33340840896132e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030.23122777934	-0.2118585699290633	1061376.3826917266	0.0448840536523878	1216.439698051004	-6.827461579266583	1479725.5389944175	46.61423161636134	959.2377461244486	-1.1415576142914006	920137.053589912	1.303153786746674	998.1218757604768	772.7212217853723	0.879094	19.161827	0.1986126843158142	0.1032187025860113	0.0378304582	-0.0571634702	-0.1181244425	0.115840555	-0.0051031691	0.0281025008	0.0605259228	0.0229016393	-0.0138046242	0.0347334048	-0.0246544477	-0.0330558511	-0.1615758865	-0.082609497	-0.1141649455	-0.0901691402	-0.0795174693	-0.0323016479	0.1373977572	0.0013686896	0.0639020168	0.0458556374	0.0481669105	-0.1051587508	-0.0196561039	-0.194208944	-0.0070117212	0.097362166	0.0497859134	-0.0263868955	-0.1098644679	-0.2477115942	0.0578244906	-0.0967295269	0.2868401465	-0.0515140924	-0.0939916457	0.053767372	-0.0133323503	0.0620182935	-0.0228094765	0.1070554691	0.0948834895	-0.1089891118	0.0262751992	0.0260099522	-0.0003244923	0.1632069555	-0.1388538919	-0.010771009	-0.0993897927	-0.0433395268	-0.0983548704	0.0197936207	-0.1927143657	0.0250472352	-0.040620065	0.0475865713	-0.0570762152	0.0091742205	-0.0181524953	-0.0033850441	0.1448742496	-0.0281311143	0.0393104871	-0.0565174912	-0.0364252767	0.1680499345	-0.1080763904	0.0067551124	-0.0474829621	-0.0307234471	0.0152210543	-0.0390925556	-0.0932069337	0.0102957018	0.1451260092	-0.0952979175	0.0280619055	0.0455190911	0.1574314616	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0994691788900326	-0.0652667945309276	0.0098941175490573	0.0042597544683423	0.0748608619104658	0.0659413533505671	0.0056041486459778	0.0043482620817043	-0.0542174076604737	0.0341280751006395	0.0011647255100748	0.0029395272934219	-0.0012267053778306	-0.0002027134458551	4.1092741130489094e-08	1.504806083998515e-06	0.0019868737939026	-0.000224902863918	5.058129819851843e-08	3.947667472896911e-06	0.0002052200281862	-0.0002379129169004	4.211525996874472e-08	5.660255602805665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031.62881853587	1.3975907565300076	1064258.0192337153	1.953259922738119	1217.4336791319006	0.993981080896674	1482144.7630846354	0.9879983891805204	960.045225892344	0.8074797678954155	921686.8357586818	0.6520235755604341	998.080589969209	766.9105996954277	0.890841	19.41786	0.1921354503868846	0.1131027788291026	0.0431384818	0.0600575397	-0.1199178096	0.0725048671	-0.0154893726	-0.0254007506	-0.0134054737	-0.0009031977	0.0517137607	0.0605902821	0.0205043182	-0.0162635333	-0.1874939564	0.044217106	-0.0269197627	0.1010637424	0.0506988101	-0.0473724015	-0.0450284313	-0.0830348306	0.0728494525	0.1212458581	-0.0053668374	0.0025713003	-0.0097737263	-0.0242649109	0.1389854291	-0.0604127686	0.1116708348	0.0985964503	0.1071618016	0.0035531789	0.0916267106	0.0646067006	0.2444176013	-0.0916267479	-0.2023908625	0.0124437642	0.0172616651	-0.0284379818	0.0067131398	0.1542235292	0.0423395198	-0.0276491677	0.1110066655	-0.0435746133	-0.021370536	0.1445766118	-0.0085217716	-0.042335075	-0.0665403114	0.1734350259	0.0374333142	0.0776950533	0.0093981529	0.0006580641	-0.2346224106	0.0490732993	-0.0894555716	0.0344501321	0.0864197574	-0.1075586983	0.142901204	0.0862435238	-0.0619940495	-0.1733935514	-0.0545535719	0.0829594504	-0.1437703432	0.0896666957	-0.0971464001	-0.0381783843	-0.1280350922	-0.0854328811	-0.0901289283	-0.0622235055	0.0439626428	-0.0565377128	-0.0849416683	-0.0039447027	-0.1998047535	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0280875702997889	0.0713816085902437	0.0007889116053455	0.0050953340449307	0.0653439826905213	-0.0095168792199444	0.0042698360738591	9.057099008701142e-05	-0.0398995780135322	0.0143178296469414	0.0002050002457988	0.0015919763256579	-0.0011288103818214	9.789499600919987e-05	9.58343024364126e-09	1.274212878107775e-06	0.001589068176667	-0.0003978056172356	1.5824930910419676e-07	2.525137670095784e-06	0.0016479020735365	0.0014426820453503	2.715581243965896e-06	2.081331483976125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033.4144969125623	1.7856783766922035	1067945.522429044	3.1886472649861037	1217.6343129101922	0.2006337782916034	1482633.3199762758	0.0402539129915642	961.4800283990862	1.434802506742244	924443.8450103076	2.0586582333538272	1002.41884511082	789.5430000887645	0.984325	21.455553	0.116859580714015	0.0555430964023372	0.0567255095	0.079443591	-0.0551711363	-0.0637307452	0.0316256153	0.0196768129	-0.0322604053	-0.0579822238	0.0724480154	0.1018100734	-0.0732863132	-0.0245046134	-0.0283781161	-0.0009458446	0.1485108872	0.0232504029	0.1168947407	-0.0257192566	-0.1023106916	-0.0426001888	0.047102834	-0.0591124265	0.0487936202	-0.0105435157	-0.0380932794	-0.021721677	0.1642837312	0.0259438234	0.0181338901	-0.0968544697	-0.0469545021	-0.0351744258	0.1117681202	0.1362646148	0.1146240043	-0.0705657003	-0.1701648935	-0.0695109998	-0.0505354096	0.0248456349	0.0228993836	0.0540483052	-0.0291960456	0.1660967943	-0.000236797	-0.0774274733	-0.0054017459	-0.0365415834	0.0104792576	-0.0764100803	0.0114703877	0.1795349368	-0.0170894137	0.050340769	-0.0857886302	-0.0195367021	-0.026939726	0.0599385076	-0.0931398828	-0.0485731442	0.0171527452	-0.1658442243	0.0424338805	0.0915526164	-0.0941401005	-0.1182541746	0.0241047919	0.0428343877	-0.0487546742	0.054543253	0.0240181606	-0.0745291434	-0.0866179418	0.0714970969	-0.0041680975	0.0741530797	-0.029718334	-0.0496376038	0.0734146489	-0.0097737333	-0.0974116523	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0394112477331702	-0.0113236774333813	0.0015532464478853	0.0001282256706152	0.0565924955707259	-0.0087514871197954	0.0032027105549226	7.658852680794488e-05	-0.0730630014809605	-0.0331634234674282	0.0010998126560799	0.0053382021854068	-0.001417849825441	-0.0002890394436195	8.354379996792785e-08	2.010298127503074e-06	0.0018438520095156	0.0002547838328486	6.491480148102342e-08	3.3997902329947167e-06	0.0009193054961365	-0.0007285965774	8.451225952267763e-07	5.308529725989941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
