global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
846.6331070152806	-2.0979424249640037	716787.6178943476	4.401362418463843	979.6524813091336	-3.8148858918616497	14.553354367925056	959718.9841351424	773.0123232457911	-3.176746776622963	597548.0518898554	10.091720082784384	781.0945284642211	570.5490385648062	1.011337	23.748787	0.1425405953368227	0.0772494106607426	0.0956525258	-0.08286797	-0.0227866811	-0.0370209341	0.078783355	-0.0916176544	-0.0600124074	-0.0779548756	-0.0628233218	0.0983901359	-0.0652027203	-0.0763323441	-0.085511004	0.095054907	0.0655498702	-0.1755285021	0.0528865932	-0.0135646412	-0.1333383165	-0.0617844067	0.0046035386	0.1027273068	0.1005130972	-0.0802757984	-0.1439738778	-0.0522021435	-0.0458205234	-0.0579655883	-0.0486532156	-0.0065631078	0.1071293401	-0.0429582489	0.0608133647	0.040351425	0.0202938953	-0.1897769522	0.0781852536	0.0236971831	-0.0623257808	0.1625106823	-0.1191824819	0.1475051517	0.0101056489	-0.0344550578	0.0267160044	0.1029492718	0.0451977642	-0.0251388739	0.1053897757	0.1100204555	-0.0649981609	0.0768028464	-4.20764e-05	0.0371382791	-0.0007507562	0.1057673848	0.2229633364	0.0227814204	0.1051700514	0.0054519583	0.1336736765	-0.0724698499	-0.1029408622	0.1122826384	-0.1522647736	0.145533094	0.0455540461	-0.0145874571	-0.074143612	0.0585513048	-0.0620796253	0.0570753737	0.0349925529	-0.1069053631	0.1138635619	0.1017630408	-0.0652474031	-0.0271485375	0.0646928047	-0.062074169	-0.0202437034	0.0381697759	0.0026500889	0.0687356322	-0.1460979151	-0.0010215212	-0.0588805817	0.0103206233	0.0296395775	0.1148518369	-0.0480505416	-0.0022158756	0.061151659	-0.1137012336	0.0075343729	-0.0327852514	0.1506961844	-0.0282024028	-0.0543648161	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.010611261912345	0.0220071903913775	0.0001125988793723	0.0004843164289223	0.0128141623674622	-0.0184877167476003	0.0001642027571796	0.0003417956705395	-0.0037104922121784	-0.0663234920305198	1.3767752456636555e-05	0.0043988055951224	-0.0019989736232235	0.0004651136845464	2.1633073955232817e-07	3.995895546343287e-06	-0.0011259466060626	-0.0002492845568883	1.2677557597038876e-06	6.214279030304587e-08	0.0009408767344518	-4.5681911699907956e-08	2.0868370565581868e-15	8.85249029432683e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.8626655497553	2.229558534474677	720567.8249642358	4.970931258648869	982.5302138592132	2.8777325500796	8.281344629787636	965365.6211462312	774.5497396734221	1.5374164276310012	599927.2992281659	2.3636492719496696	782.895235534108	577.1024094389741	0.956776	22.467558	0.1008601153263449	0.054799209363878	0.0992913555	-0.1185773736	0.0026763667	0.0138389891	0.113788071	-0.0514977338	-0.0327378464	-0.0549029785	0.1664844599	-0.0494313615	-0.0654248602	0.0008672846	-0.0865504187	0.0939930823	-0.083045025	-0.0160870666	0.1352833002	-0.0927472246	-0.0341102278	0.049501971	0.1896801079	-0.1584224537	0.0406776722	-0.0240586833	0.070156753	-0.0993777846	-0.0989527991	0.1101057656	-0.0427223203	0.0190288768	-0.1040017669	0.1699379776	-0.1013360993	-0.017294335	0.0308318692	0.0315428446	-0.0267189664	0.0638036852	-0.0367034803	0.0430168987	-0.0350266627	-0.1197074409	0.0402064402	-0.2604667997	-0.0321521157	0.11709364	0.0444052115	0.0675946186	-0.0432897625	0.0236564089	0.0308800581	0.1745207313	0.0830907827	0.1721078063	-0.0059919481	-0.0119609198	7.99086e-05	0.0215640795	0.1490823375	-0.0537723245	-0.0559158025	0.0173696162	0.1021867242	-0.0217385932	0.0452636287	-0.0717076181	-0.0537153415	-0.0850631155	0.226853582	-0.0707571463	0.0888556938	0.0685821893	-0.0852051812	0.0081543821	0.0187189718	0.1123216958	-0.0877052097	-0.0052336195	0.0232440011	-0.0592557221	0.0172583661	-0.0249917543	-0.0957945494	0.0638604083	0.0955920327	-0.0233541949	-0.0335571891	0.0925667448	-0.0334505994	0.1260684028	0.0730728259	0.0216023177	-0.0102225111	0.0134920286	-0.0346589997	-0.1909862812	-0.01493054	0.0141724702	0.0409935868	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0017713559183647	-0.0123826178307097	3.13770178952565e-06	0.0001533292243414	0.0186005690160584	0.0057864066485961	0.0003459811677211	3.348250190291829e-05	0.0442601002521456	0.047970592464324	0.0019589564743299	0.0023011777413782	-0.0019042511645865	9.47224586369999e-05	8.972344170238157e-09	3.6261724978290417e-06	-0.0009270171745017	0.0001989294315608	8.593608418211153e-07	3.9572918741142765e-08	0.0005401186569954	-0.0004007580774564	1.6060703664654989e-07	2.917281636345146e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.6750326438344	-2.187632905920964	716858.6109024379	4.785737731068201	980.28396529768	-2.246248561533207	5.045632600190002	960956.652619743	774.3800614510661	-0.1696782223559694	599664.4795729569	0.0287906991418817	781.7328162517023	576.2826735940911	1.017624	23.896425	0.0450725184010047	0.0218053830766484	0.0853705758	-0.1108123066	0.0041391786	-0.0376440869	0.0892261854	-0.0975447472	-0.0764747288	-0.053625368	-0.1138581445	0.0608558444	-0.1424119482	-0.0284495394	-0.0954073748	0.1218907666	-0.0130072055	-0.0906942486	0.0947313593	0.0466262711	-0.0275699171	-0.0133061153	-0.0160637778	-0.0804867428	0.0327186043	0.0642696985	-0.1097659331	-0.0213538515	-0.0249162078	0.0913681773	-0.0961247358	0.0309824486	0.1336005132	-0.0026557704	0.1611088364	-0.0680134441	0.0902515819	-0.2003755938	0.2007329475	-0.0828534555	-0.093876359	-0.1610177904	0.1867573107	0.0136694517	-0.0285323412	0.0190683435	-0.0647358358	0.1176822572	0.0621191619	0.0624174155	0.0864510529	0.1387489378	-0.0021950146	0.0007126678	-0.008368182	0.0782444813	0.0346211671	-0.0602095749	0.0616834544	-0.0246065703	0.1097580123	0.1309813766	0.1333295926	-0.1216665872	0.0119959481	0.1124621005	-0.0408595411	0.0113870472	0.0376251081	0.194045277	-0.0432749785	0.0091097472	-0.1768133001	-0.0174310699	-0.0295653537	-0.1759940938	-0.1490789459	0.1036034864	-0.0993382155	-0.0038141578	0.0139774063	-0.0205120051	-0.0691955642	0.0215446982	0.0584738296	0.0653777585	-0.1406160204	-0.0497848575	-0.0364694236	0.0352031203	0.0221047105	0.1207674457	-0.1016209251	-0.000937654	0.0293371542	-0.1519148845	0.0022346469	0.0169761663	0.2107465911	-0.0821893559	-0.1104660496	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0099547537081008	-0.0081833977897361	9.909712138894664e-05	6.696799938505769e-05	0.0212158242085251	0.0026152551924667	0.000450111196847	6.83955972172405e-06	0.0559575899387425	0.0116974896865969	0.0031312518717524	0.000136831264968	-0.0016506980140864	0.0002535531505001	6.428920012852642e-08	2.724803933708785e-06	-0.0011249443828269	-0.0001979272083252	1.265499864453795e-06	3.917517979540714e-08	0.0005400715011766	-4.7155818800009685e-08	2.2236712466993463e-15	2.916772263831463e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.3661336869745	2.691101043140179	721422.8290543595	7.24202482439016	981.5916720443036	1.3077067466235803	1.710096935164829	963522.2106267316	775.4982981851913	1.118236734125162	601397.6104881279	1.2504533935469082	783.7958234594503	574.9621429578792	1.093472	25.677536	0.0789985281716343	0.0381142307791434	0.1053324356	-0.1171740662	-0.031370433	-0.0045222491	0.1102800808	-0.0858773672	-0.0328994061	-0.0562568931	0.1061834055	-0.1344709454	-0.0690786179	-0.0229445589	-0.0945411665	0.0564702511	-0.0200442911	-0.0309257945	-0.0081040663	0.0696071915	0.0987451526	0.1288982447	0.1082887976	-0.023327541	-0.0151435181	-0.1520432038	0.069854205	0.1703600393	0.0284622958	-0.1338239156	0.0044411859	0.156853	0.0709130464	0.0049817591	0.083566955	0.0998853194	0.0445985542	0.0180918605	-0.0997531195	0.1359568053	0.0820877676	-0.1382947897	-0.1354379732	-0.0376496532	-0.121265131	-0.0129148655	-0.1535320795	0.1077687525	0.001860063	0.0265706225	0.0405280825	-0.1277401552	0.1312038949	0.0248858425	0.0597744428	0.0421844876	0.0301660146	-0.0433557269	-0.0317054678	0.1130582549	-0.0762595563	-0.2401816152	0.0520354316	-0.071256317	0.1343027295	-0.0070198425	-0.0821410426	0.1344657844	-0.0611568504	0.0613285748	-0.0315974532	-0.0663582889	-0.0569988736	-0.0362514644	-0.1794112166	0.0913325824	-0.0945643036	0.1200173338	-0.1013602209	0.0123259167	0.0221273364	-0.0621735904	0.0338013492	-0.0155884784	-0.1611874663	0.0841421674	0.083598827	0.0062330886	-0.1151716188	0.0080912223	0.1181036397	0.0277280263	-0.0136861534	-0.18144139	-0.0287444187	0.0694606314	-0.0008510111	0.1796491395	-0.0153411032	-0.189120146	0.1008185331	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0097497286854775	0.0002050250226233	9.505720944042284e-05	4.203525990168472e-08	0.0391511881424833	0.0179353639339582	0.0015328155329681	0.0003216772794435	0.0361884584376497	-0.0197691315010928	0.0013096045240934	0.0003908185603074	-0.0021122169612597	-0.0004615189471733	2.129997385999513e-07	4.461460491433161e-06	-0.0008756878282147	0.0002492565546122	7.66829172483378e-07	6.212883001714465e-08	0.0006510761536703	0.0001110046524936	1.2322032875247092e-08	4.239001578781121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.2034486549909	-3.162685031983642	716060.2765155998	10.002576611533373	981.2439754620268	-0.3476965822767397	0.1208929133269256	962839.7393805226	775.69332713072	0.1950289455287475	601700.1377551262	0.0380362895940551	783.1136187772138	574.8003402100512	1.174403	27.578005	0.1301680499799382	0.0585178698966529	0.1021775581	-0.0931314225	0.1101071397	0.1328826518	0.0647967052	-0.0815129281	-0.0449877542	-0.0858824695	-0.0450678413	0.160263469	-0.0841270379	0.1151651198	-0.1157997516	0.0754073338	-0.0503442378	0.0525950208	0.0833319351	0.0263220532	0.1751890936	0.0249268071	-0.1150464024	-0.055771704	0.04376437	0.0664056137	0.1325777886	-0.1329278373	0.0175020774	0.045439226	-0.0970284695	0.0514523437	0.089995334	0.0254984102	-0.0840175841	0.0455652386	0.0687596425	-0.0499217654	0.1526831304	-0.0583217323	0.0293326954	0.0629418474	0.0649002871	0.0804758427	-0.1285314713	-0.0314597717	0.0308228236	0.1337806297	0.0443920726	0.0906043962	-0.0292089835	0.089464458	0.0382831072	-0.0721925933	-0.1344517692	-0.038627096	0.0785652763	-0.0381988639	-0.0398471516	-0.1080152533	4.12367e-05	0.0058344181	-0.0165635082	0.1868462452	-0.0130116694	0.049283752	0.0192936526	-0.0622043828	0.1218672771	-0.1136191838	0.1262553431	-0.0229511111	-0.0238756278	0.0027820995	-0.0250882109	-0.0812912253	0.043110264	0.1264142511	-0.101251439	0.0591652392	0.0176227286	-0.0507482885	-0.1477537554	-0.0208208314	0.0970215222	-0.1249828248	0.0047144258	-0.1675710823	-0.0469671604	-0.0444347651	0.0914952392	0.1531997279	-0.3477150584	-0.1193808446	0.2129537529	0.0742079863	0.1631090369	0.2990884734	-0.1231296575	0.0614655023	0.1941647775	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0262071860542221	-0.0164574573687446	0.0006868166008806	0.000270847903044	0.0153572802793746	-0.0237939078631087	0.0002358460575792	0.0005661500513981	0.0659558333224197	0.0297673748847699	0.0043501719492548	0.0008860966075304	-0.002824614453255	-0.0007123974919953	5.075101866011935e-07	7.978446809537042e-06	-0.0007609516381335	0.0001147361900812	5.790473955780571e-07	1.3164393314349272e-08	0.0010269286688601	0.0003758525151898	1.4126511317449882e-07	1.054582490926777e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.6525213693362	4.449072714345334	723609.7121120091	19.79424801753216	985.6309974708748	4.387022008848021	19.245962106116924	971468.4631754316	776.6137867607314	0.9204596300113508	603128.9737868428	0.8472459304806328	784.8511819821979	571.0186109322768	1.309962	30.761271	0.1094060524652329	0.0557905634830157	0.1147799964	-0.1219883812	-0.0326501032	-0.1729974817	0.1175869924	-0.0678873003	-0.0583756086	-0.0432639128	-0.0568945398	-0.1302915864	0.1287124075	-0.1217755338	-0.1460157089	0.0193609984	0.0020523003	-0.0844007888	-0.1327703315	0.0529492648	0.017967051	0.0126078678	0.0314389247	0.0816346516	0.0312461945	-0.2443191871	0.1659454677	-0.0227885888	0.1313620125	0.3324365058	0.0023962612	0.0748574134	-0.0753304678	-0.1829417045	-0.0089478164	0.07601652	0.0830082039	0.0296566567	0.0815026884	0.1334395291	-0.0269410263	0.120782111	-0.2211597897	0.0813509268	-0.1530538596	0.0299663987	0.0767185367	0.1259301388	-0.0379394578	-0.0136431956	0.1195015352	-0.1533210976	-0.005125713	-0.0409108871	-0.0162582195	0.0532996546	-0.0096018475	-0.10781765	0.0086691725	0.3186676429	0.0813090255	-0.1615411477	-0.0709441656	-0.1348295034	-0.0643076303	0.2021527263	0.0843149847	0.0637349736	0.0180053484	-0.0833125675	0.1297224509	0.1265667305	-0.0901925073	-0.0318743143	0.1778203653	0.1800993642	0.037454911	0.1212899173	-0.1056627369	0.0154770104	-0.0288837929	-0.0760392513	0.0909196047	0.0265623426	-0.23738115	0.1653087661	-0.1452603244	0.0801823848	0.0156822654	0.218614891	0.177241198	-0.2015139791	0.2118074239	-0.022509094	2.37043e-05	0.2005860734	0.1177858348	0.0883193193	-0.2544609815	-0.0594781295	0.0276721802	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0261655178186117	4.1668235610400894e-05	0.000684634322716	1.736241858883881e-09	0.0335440044069628	0.0181867241275882	0.0011252002316543	0.0003307569344929	0.0275352383594054	-0.0384205949630142	0.0007581893515092	0.0014761421173119	-0.0022051927174014	0.0006194217358536	3.836832868478871e-07	4.862874920880171e-06	-0.0008757773513299	-0.0001148257131963	7.66985969102415e-07	1.3184944411061904e-08	0.0007060348151297	-0.0003208938537304	1.0297286536194737e-07	4.984851601752297e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.3825891462081	-9.26993222312808	707924.6613183769	85.93164342138832	973.6278763200768	-12.003121150798052	144.07491736073555	947951.2415475429	772.8626147806278	-3.7511719801035497	597316.6213255491	14.071291224313986	779.7712160442948	557.0458548527497	1.763065	41.401302	0.1819740991434828	0.0816018685695164	0.089847571	-0.0260245516	0.1150639994	0.0813677812	0.0480663834	-0.0877546883	0.0068876561	-0.1650567698	0.0587517645	-0.0278430754	-0.1966911373	0.0041119748	-0.0590202767	0.0707066976	0.0523082209	-0.1479495997	0.3057329575	0.0596870617	-0.0177638458	0.2194796573	-0.001818515	-0.1755931818	0.1782773563	0.1231889998	-0.2101546166	-0.1072907132	0.0580192618	-0.0519893466	0.1224588196	-0.0432579275	-0.1330875033	0.0797530931	0.0553304682	-0.0593636661	-0.0905674284	0.1201522979	-0.0710355752	-0.1203410139	-0.0364728491	0.0042666562	-0.0301622648	-0.0259855916	0.0644709096	0.1002598659	0.1087953662	0.099048348	0.0314657107	-0.0001298816	0.1300185443	0.2343789013	0.2550151014	0.0990905403	-0.0137171759	-0.0258020379	0.2432036772	0.0171845157	0.2492785635	-0.1901595228	-0.0024871778	0.1873289569	-0.0812571817	0.1099994334	0.1398452278	-0.0099940121	0.0865749996	-0.0709467391	-0.0583933394	-0.0116638664	-0.0479951111	-0.0571869275	0.1439150902	-0.0153265269	0.0415870378	-0.0411976158	0.0428858994	0.1069355885	-0.0422298171	0.1237795023	0.0309031214	-0.0456735646	-0.5150258154	0.0351603679	-0.19032863	-0.5558413542	-0.1263543592	0.2501228568	0.1074679157	0.1384363298	0.0687871417	-0.2341610741	0.22447274	0.0568355369	0.0503169455	-0.1218129572	-0.147999313	-0.0010959259	-0.0234813123	0.0492166943	-0.0550601051	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0478859893378711	-0.0217204715192594	0.0022930679748667	0.0004717788830189	0.0508857006416576	0.0173416962346948	0.0025893545297923	0.0003007344282964	-0.0132059418410932	-0.0407411802004986	0.0001743968999103	0.0016598437641294	-0.0025258303670489	-0.0003206376496475	1.0280850237147309e-07	6.379819043106381e-06	-0.0001992145095102	0.0006765628418197	3.968642079938957e-08	4.577372789311484e-07	0.0017522493474431	0.0010462145323134	1.094564847623746e-06	3.070377775614769e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.4967022800446	0.1141131338364402	708116.69994819	0.0130218073139733	973.7226166078194	0.0947402877426384	0.0089757221215579	948135.7340935784	774.6933254040182	1.83071062339036	600149.748425536	3.351501386594319	782.0873514577883	577.8202382849519	2.459711	57.760334	2.0585730490450613	1.156974942626258	0.0990190428	0.4556429882	0.1219759818	0.0785616166	-0.079445396	0.1504006969	0.5642471685	-0.1278365562	-0.0514937657	-0.0150008322	-0.3268092971	-0.0200792421	0.0958463746	-0.4198343117	-0.0901933804	-0.2353597875	0.3036595733	0.0193510893	-0.1734459477	0.0298427294	-0.2247039101	0.0982188268	-0.101530623	0.1814601695	0.0332741294	-0.0296919428	-0.0378343244	-0.0381460535	0.0708595771	0.0290880119	0.0209630647	0.0046182879	0.1192858998	0.0156178085	0.0002557628	-0.0358950974	-0.1188773124	-0.0327502774	-0.0380113646	0.0550036542	0.1056274972	-0.1554127906	-0.0434789499	0.1231888439	-0.0122015466	-0.2084782612	-0.4291239474	0.0562530842	0.1990285931	0.4482628766	0.0322656248	0.0401570923	0.1791595874	-0.1808153187	-0.0167052269	0.0673221506	-0.2887649892	-0.0844016098	-0.0915857403	0.0934407076	-0.0441264504	0.0437180465	0.0296431633	0.039931728	0.0979523501	0.127590606	-0.1186001837	0.1037414009	0.032245525	0.0029733586	-0.1547598062	0.0017317972	0.1034542721	0.0595889223	0.0640312702	0.0700360185	0.5566846217	0.1892343896	0.1203110672	0.3406690991	-0.2010477955	0.0159888517	0.173709762	0.0739654977	-0.0917032592	0.2380671729	0.0100258046	0.0766717226	-0.2860773571	0.1995831574	-0.1202696318	-0.1326548811	-0.1677136791	0.0743477143	0.0594725458	-0.0262414077	-0.1059143726	-0.1275034103	0.0909652714	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0509427549505119	0.098828744288383	0.0025951642819479	0.0097671206976185	-0.2430612545615247	-0.2939469552031823	0.0590787734690223	0.0864048124732216	-1.033924211384914	-1.0207182695438208	1.0689992748879165	1.041865785780532	-0.0098093293412295	-0.0072834989741806	5.304935730688985e-05	9.622294212470596e-05	0.0043909954801157	0.0045902099896259	1.9280841306396505e-05	2.107002774886141e-05	0.0027801219838301	0.001027872636387	1.056522156633162e-06	7.72907824497541e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
854.4976372146407	13.000934934596104	730166.2120054037	169.02430917360138	981.339204184374	7.616587576554593	58.012406311325776	963026.6336692204	779.889297954564	5.195972550545776	608227.3170640627	26.99813074602517	789.6857916735728	588.2870644490395	1.960781	46.044182	0.6979591618689284	0.3929767595751089	0.136824447	0.4334754805	-0.0471322208	0.0293486066	-0.0860353515	-0.0132834249	0.4258890688	0.151013698	0.0008210628	-0.1080239386	0.0568715026	-0.2337158812	0.0787283188	-0.4427778589	-0.2616892658	-0.0444645838	-0.2284996179	0.0656793381	0.0635611797	-0.0404658797	0.1311758524	-0.0031775627	0.0019904446	-0.0681326499	-0.0967402972	0.0616071107	-0.1534395555	0.0154566397	-0.0404332331	0.0097744634	-0.0070277755	0.0038955431	0.0350470585	-0.0904205403	-0.1983631395	0.0060333172	0.1489032953	0.0771632698	-0.0018362056	-0.0325919717	0.0035509622	-0.048742599	-0.0245841421	-0.1178834461	0.0225632928	-0.2247301546	-0.4528910866	0.0718359491	-0.0494399643	-0.2868671845	-0.0537529785	-0.0066223066	0.0513621814	0.139875911	-0.0586316535	-0.0165801023	-0.0215759113	0.0031934583	0.1096891985	-0.0099716848	0.1640527346	-0.0117819578	-0.0859205016	-0.016535763	-0.0527714676	-0.0859051479	0.0107578364	0.1433042361	-0.0193596932	0.0677841223	0.1876584339	-0.0630498646	-0.0421796114	0.0034237601	0.0611614775	0.0827346358	0.4492435677	0.0350574094	0.0047965957	-0.0374090641	0.1749477507	-0.095792767	-0.1570210232	0.1373013447	0.1682224483	-0.1023423424	-0.020838179	-0.1158160627	0.3441546152	-0.1463642772	0.2324294554	-0.0302429853	0.001511179	-0.1463270035	0.0767156968	-0.0953643043	-0.1308933793	0.1273626236	-0.1937775805	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0545535428011305	0.0036107878506186	0.0029760890321547	1.3037788902174892e-05	-0.0495639882453389	0.1934972663161858	0.002456588930784	0.0374411920718369	-0.7233527991759701	0.310571412208944	0.5232392720757113	0.0964546020814578	-0.0081962074902046	0.0016131218510249	2.6021621062540004e-06	6.717781722248598e-05	0.0023733687590468	-0.0020176267210688	5.632879266419348e-06	4.07081758557124e-06	0.0026052766460603	-0.0001748453377697	3.0570892139835394e-08	6.7874664025072056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
848.7065831007254	-5.791054113915266	720302.8641985086	33.536307750294924	977.684161238934	-3.655042945439959	13.359338933010411	955866.319137478	776.3830367460168	-3.50626120854713	602770.619746967	12.29386766256238	784.6890393738353	579.278290636864	1.461532	34.320538	0.190571638754636	0.1192122382871973	0.2218807872	0.3914506983	0.0325138282	0.1114492077	0.0478434276	0.0538816394	0.4235878164	0.0402572293	-0.0447691739	0.1335378768	0.1067076115	0.0835218155	0.0255613232	-0.3660527961	-0.0916937289	-0.0915807953	0.1425800474	-0.1243964779	0.1614831125	-0.0018032079	-0.0184074422	0.1655358853	0.0093580725	-0.0902453782	-0.0547483578	0.1116295574	-0.086692535	-0.0009754124	-0.0069147019	-0.0922381553	-0.0827430905	0.1250983158	-0.0912710412	0.10209689	-0.0194192636	0.030423776	-0.011255804	-0.0095507792	-0.0004662399	-0.0264240039	-0.1218696926	0.1592330667	0.1131499535	0.0161711852	-0.1326230877	-0.1111874309	-0.3775992607	-0.0287253061	0.0052146738	0.1175561944	0.0057556677	0.1036810024	-0.191642487	-0.1013252705	0.0602242876	0.0791136561	0.1371300798	-0.0503706602	0.1262568649	-0.2890495667	0.0982632742	0.0014529893	-0.0273033854	-0.12624193	-0.0467490606	-0.0996766678	0.0489367265	-0.1772470338	-0.1267242268	-0.0346339049	0.1367231537	-0.0315142171	-0.0405620136	0.0252952785	0.0130962046	0.1431394048	0.4060191962	0.0008590952	0.0581208118	0.0919066261	-0.0015612299	0.0406966276	-0.0478592993	0.050584439	0.1219676929	-0.1351998936	0.0703504478	0.0172380493	0.0663943881	-0.1189960742	-0.0672253383	0.1851771266	0.2335891376	0.0092760431	-0.0603293929	0.085107636	0.1894743391	0.1574194501	0.0846107972	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0474314586019772	-0.0071220841991532	0.002249743265111	5.072408333982909e-05	-0.0637414810589405	-0.0141774928136015	0.0040629764075872	0.0002010013024797	-0.6120685000864938	0.1112842990894762	0.3746278487981302	0.012384195223836	-0.0078801812507972	0.0003160262394073	9.987258399398262e-08	6.209725654541573e-05	0.0017310559998635	-0.0006423127591833	2.996554874663421e-06	4.125656806096641e-07	0.0024038603916029	-0.0002014162544573	4.056850755964805e-08	5.778544782317248e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
