global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1010.4760178956516	-3.90209037889565	15.22630932507	1021061.7827422532	1124.9767716471354	-1.576232503255369	2.484508904318687	1265572.7367456108	968.8159126471794	-1.680339881109603	938604.2725983872	2.823542116047435	991.5246742071108	805.2207758363593	1.369941	24.51436	0.2301821237639039	0.1036990471771124	-0.0845753291	-0.0602279278	-0.0967961588	0.1294305497	0.1836249775	-0.0921217635	-0.1184127621	-0.1331605416	-0.0974576617	0.1002163373	-0.0501248084	0.2340539974	0.0674566301	0.0717559217	-0.267019199	0.0206555847	0.0408779456	0.0728567285	0.0678050014	0.024682997	-0.2909485816	-0.0412155912	0.1076809368	0.0753304661	0.0974369504	-0.0659546784	-0.0262259289	-0.1591632603	-0.0074424473	-0.1942064784	-0.157601407	-0.0072458103	-0.1003627806	0.0594669061	-0.0443818939	0.0702973892	-0.0230139655	0.1874244804	-0.0863320163	-0.0959631824	-0.1630795065	0.0545344532	-0.046925755	0.0578578116	-0.0985841512	-0.0870142789	0.0263743496	0.0921263886	-0.0248632154	0.2213060094	0.1040703947	0.0334438268	-0.0819697091	0.032476783	-0.015647623	-0.1674681699	0.0599453845	0.085816746	0.0264774195	-0.0768632417	0.1883150266	-0.0532403236	-0.2019699466	-0.0203073567	0.1102346169	-0.0317931346	0.1555243528	0.0333650552	0.0092767409	0.1969419664	0.0411369937	-0.0586104409	0.0791051207	0.0812398428	-0.1669931353	0.1549351638	-0.0527981726	-0.2182569642	0.018960633	0.0627268385	-0.1037970974	0.100199336	-0.18540837	0.0291977176	-0.0564773645	-0.0866620042	-0.0364256885	-0.1548548963	-0.0282126873	0.0433851949	0.0568170407	-0.1393536471	-0.1683124559	0.1331500766	-0.1203712863	0.1483368646	-0.041600629	0.0162542188	0.0864505581	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0696003940547314	0.0105417048795145	0.0048442148525738	0.0001111275417667	-0.005576603162936	-0.0636435025768661	3.10985028368678e-05	0.0040504954202515	-0.1210307239797856	0.0536501579357632	0.014648436147071	0.0028783394465323	0.0023378692037333	0.0006779648277864	5.465632413764574e-06	4.596363077154431e-07	-0.0011183290283369	-0.0007074352113896	5.004645783138481e-07	1.250659815620955e-06	-0.0011356943075105	-0.0006615351282591	4.376287259209161e-07	1.289801560111754e-06	0.0	0.0	0.0
1004.0532498393789	-6.42276805627273	41.25194950467738	1008122.9285130182	1122.8764235432943	-2.1003481038410428	4.411462157308664	1260851.4625493798	963.0227123545582	-5.793200292621236	927412.74451073	33.561169630426775	985.8484962640808	793.1409766182067	1.262631	22.594107	0.0831406105072661	0.0465223830326265	-0.1217290933	0.0395256041	-0.2491386119	-0.0066417228	0.1300072177	-0.0131350157	-0.1703908907	0.0687434911	0.139245416	-0.0272258928	-0.0288853002	0.299402177	0.0988303161	-0.0638233566	-0.110474061	-0.095658242	-0.228895636	0.127556724	0.1257002917	0.0015854993	-0.0859073301	0.1076623127	0.1992956508	-0.0314768434	-0.0217166707	-0.1015265069	0.0592420367	-0.2370790533	-0.0361240728	0.1043596002	0.0932227199	-0.0571942342	-0.0625920887	0.0516568621	-0.0437878082	-0.0046811397	0.0324266749	-0.1076110203	-0.1273702829	-0.116855029	-0.1014858596	-0.0644799153	0.1777045453	0.003804456	-0.020487245	-0.0633823081	-0.0285554479	0.1880349505	0.1148751478	0.0590178265	0.2118797141	-0.1219829661	0.0497263571	-0.0066090305	-0.0376595483	-0.2090094824	0.0017501372	0.058285078	0.1048445545	-0.2022528948	-0.0698858863	0.0325787043	-0.1317655188	-0.0871246506	0.0755101418	-0.0396965935	-0.0468945266	0.0183374318	-0.0613673316	-0.0366212396	0.078550831	-0.0295735052	-0.2146791136	-0.0584785857	-0.0755515093	0.1167151914	0.0450102456	-0.1631763221	-0.0263915825	0.0106433036	-0.0006292517	0.1282436061	-0.1586703118	0.2182191597	0.0107371112	-0.106343882	-0.1469511888	-0.0671780987	-0.0774885341	0.0021840605	-0.022186049	-0.0110944998	0.0888001265	0.0314872445	-0.1708046009	-0.0554116141	-0.1372560641	0.0057216579	0.0819920662	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0605688572232878	0.0090315368314435	0.003668586465335	8.15686575377222e-05	0.0162432446128661	0.0218198477758021	0.0002638429955534	0.0004761057569591	-0.0932191045660602	0.0278116194137254	0.008689801456098	0.0007734861744139	0.0018488675287465	-0.0004890016749867	3.4183111388531904e-06	2.39122638139896e-07	-0.001118051214223	2.7781411390012493e-07	7.71806818821116e-14	1.2500385176255245e-06	-0.0011359669481357	-2.726406251999693e-07	7.433291050943013e-14	1.290420907256736e-06	0.0	0.0	0.0
1006.760463093894	2.7072132545151817	7.329003605422682	1013566.630049032	1123.6890298461915	0.8126063028971657	0.6603290035082002	1262677.0357966751	963.1261117738336	0.1033994192754335	927611.907180583	0.0106914399064968	986.764772069177	780.3884072480379	1.0934	19.565805	0.0804283138713582	0.0373689519004633	-0.1413467661	-0.0708087144	-0.1680179703	-0.1553893622	0.0723854619	-0.1001152358	-0.0776575096	-0.0890908833	0.105588734	-0.1069607201	0.1668009063	0.2314572179	0.1684385961	0.0564460276	0.0946377688	0.0502463988	-0.2971464985	0.130777349	-0.030566561	0.0374791814	-0.0129490485	0.0690992378	-0.0130535527	-0.0737405709	0.0413334096	0.0292487902	-0.0989919075	-0.1033184168	0.0807105273	0.041337026	-0.0386737957	-0.0563489059	-0.0560717157	-0.0456309911	-0.0433507954	-0.1325194306	0.1704753749	0.1646841292	0.1245870558	0.0115872826	0.0474247614	-0.0412118476	-0.0035961511	-0.059602775	-0.0384091933	0.0618464835	-0.1884912299	0.1698078957	0.2477986395	0.0104536434	0.069497362	-0.1819988758	-0.0233989387	-0.1456236065	0.0742866856	0.0949996408	0.067318953	0.0639135438	0.0651185719	-0.0850357816	0.0764739813	0.0562046109	-0.1406969855	0.1316902789	-0.0059116933	0.0552254218	0.0777436585	-0.1846045423	-0.1188794443	-0.110632172	-0.0872689591	0.0726567792	-0.0621072143	0.0870393789	-0.0563874568	0.0816621192	0.1103758885	-0.2167486039	-0.0535550121	0.0587402347	-0.0194483535	0.0589489105	-0.1139358867	0.1737921169	0.046094618	-0.1310998405	-0.0811279747	0.0505622626	0.0530688118	-0.0409766826	-0.0497697263	0.0403012423	0.1216912448	0.1021629521	-0.0165386635	-0.1143769429	-0.1100459549	-0.0059911093	-0.0262557053	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0563550361732154	0.0042138210500724	0.0031758901020844	1.7756287842033297e-05	0.0367837062849645	0.0205404616720984	0.0013530410480585	0.0004219105657029	-0.0691597218376927	0.0240593827283674	0.004783067124667	0.00057885389727	0.0022747947582192	0.0004259272294726	5.174691192021548e-06	1.8141400480628984e-07	-0.001083990279566	3.406093465699984e-05	1.1601472697084122e-09	1.175034926193575e-06	-0.0013082717524224	-0.0001723048042867	2.9688945580278004e-08	1.7115749781863774e-06	0.0	0.0	0.0
1012.7765521751894	6.016089081295377	36.19332783408145	1025716.344635864	1128.4473550923665	4.758325246174991	22.641659148386285	1273393.4332149574	968.75386443766	5.6277526638264135	938484.0498629002	31.67160004520529	989.5021497859512	780.4426382988219	1.357321	24.288542	0.1056786836267477	0.055109500742772	0.0598342615	-0.0566099614	0.1134180938	-0.1677251957	-0.0423598071	0.1146936081	0.1121825912	-0.0727425738	-0.0168668209	-0.0980869745	0.0795826539	0.0659077233	0.2459520056	0.0555715699	0.1406213987	-0.0120777035	0.0409277306	-0.0557459781	-0.0540816441	0.0125415997	0.1356410133	-0.1753574698	0.0681130547	-0.3815670244	0.0468004348	0.1468767907	-0.0100379923	-0.0738240364	-0.0400509594	0.0748209663	0.0785865417	-0.0036939527	0.1647521718	0.1618130044	0.0114988466	0.0748566781	-0.0064331422	0.1164540426	0.0278753831	0.0377925449	-0.1022691927	-0.0164645488	-0.0239903308	-0.048253922	0.0072853371	0.0708292998	0.0646662106	-0.0833774757	0.0462599079	-0.072813909	-0.096183814	-0.0101126295	-0.1088321974	-0.3273546226	0.0716701511	0.0359531699	-0.0014588023	-0.1237758861	0.1385504205	-0.0974415142	-0.2358163928	0.1386120392	0.0293843953	-0.0377069013	-0.0554960612	-0.1187267422	0.1472561256	0.0151324778	0.0796939845	0.1471356433	0.0485703532	-0.0961682351	-0.0175024797	0.0264561406	-0.0217616021	0.0702819711	0.1086235874	-0.0958327038	0.0766298722	-0.036753516	-0.1351304827	-0.0228788936	0.0033481711	-0.0514392614	0.0813320845	-0.0182298605	-0.0083344187	0.129583117	0.1242882822	-0.0647773656	-0.0505051335	-0.1040491535	0.2572959519	0.0241070826	-0.0438109156	-0.2340063265	-0.2375214134	-0.0418686668	0.1677056247	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0564084188352467	-5.338266203130243e-05	0.0031819097154926	2.849708605548258e-09	0.0573123331834892	0.0205286268985247	0.0032847035349352	0.0004214245223388	-0.0821461260412945	-0.0129864042036017	0.0067479860235922	0.0001686466941393	0.0014528683192764	-0.0008219264389427	2.1108263531570314e-06	6.755630710331921e-07	-0.0014796126044132	-0.0003956223248471	1.5651702391750336e-07	2.1892534591384126e-06	-0.0015329283858842	-0.0002246566334618	5.0470602958389604e-08	2.349869436249539e-06	0.0	0.0	0.0
1016.5288752171156	3.752323041926161	14.079928210969998	1033330.9541501742	1125.6864100138346	-2.760945078531904	7.622817726669542	1267169.893689835	970.6302990896422	1.8764346519822084	942123.1775108484	3.521007003159592	992.8803999080214	801.7390632427558	1.301885	23.296539	0.1592616880114755	0.0817416744936423	0.0300728039	0.1557558151	0.0643178019	0.0403026914	-0.077650867	-0.0183588327	-0.0047604001	0.064323985	-0.2320361694	-0.1284129214	-0.1102308279	0.0135726425	0.2329329692	0.1241578108	0.046831423	0.1569666756	0.1704756821	0.0621725734	0.0674550536	0.0427806841	-0.0858116067	-0.0987381475	0.0269045334	0.0182927463	0.1850151149	-0.0551511486	-0.1071957766	0.0827423167	-0.0174495824	0.0472136319	0.0182682954	-0.0624275358	-0.0238220174	0.0398993411	0.106417969	-0.0225501644	0.0863350074	-0.0621851541	0.0608756356	-0.1613974073	-0.1969107471	0.0327101486	-0.155435707	-0.0813477756	-0.033164105	-0.0584235962	0.0212497963	0.0391800333	-0.1618333863	0.0131306188	-0.0647969547	0.0897849657	-0.0495145234	-0.1245453749	0.0551246436	-0.0812897545	0.062826904	-0.0060941681	-0.1961428199	-0.251709088	0.0126157033	-0.0007549223	-0.0384575776	0.0258518703	-0.0199254931	-0.0227296552	0.0820938006	-0.0485835033	-0.0864481827	-0.0020606224	-0.0751456449	-0.2076179426	0.1976794796	0.0666756195	-0.0172193307	0.1026223346	0.032522711	-0.1086319147	0.092378839	-0.1556064133	-0.0778324057	0.1453038673	-0.0373079716	-0.1311927066	9.82803e-05	0.052001846	0.0249665051	-0.1958945941	-0.0819291549	0.0096759993	-0.1612819479	0.00180896	0.0385311491	0.0937471662	-0.0025320833	-0.1967846725	0.0161418499	-0.176603699	0.0061805525	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0690020496165857	-0.0125936307813389	0.0047612828512897	0.0001585995362566	0.0179716172406756	-0.0393407159428136	0.0003229790262453	0.0015476919308931	-0.1014923484541725	-0.019346222412878	0.0103006967947431	0.0003742763216485	0.002600786262154	0.0011479179428775	6.7640891814089735e-06	1.3177156035803404e-06	-0.001265978978673	0.0002136336257402	4.5639326046903874e-08	1.602702774441932e-06	-0.0011348575770131	0.0003980708088711	1.5846036887529186e-07	1.2879017201040443e-06	0.0	0.0	0.0
1014.9118032671664	-1.6170719499491495	2.6149216913123454	1030045.9684110116	1124.5975907389322	-1.0888192749023349	1.1855274133988458	1264719.741095811	968.9048365256964	-1.7254625639458254	938776.5822428864	2.977221059578502	992.7586053182912	802.879167496212	1.20898	21.634062	0.0584761544827099	0.0310406715294965	-0.1344102486	0.0364126366	0.0210826453	0.0739973881	-0.0614606475	0.0625996995	-0.1530179777	-0.0857219203	-0.1058106565	-0.0339080547	-0.0859893252	0.0251290614	-0.0421075381	0.1518193993	0.1351483278	0.0619068921	0.0920906187	0.1171446063	0.1214599565	0.0821151249	0.0770625526	-0.0623797757	0.0473213346	0.0588105925	0.1067489437	-0.0264801703	-0.0268267342	-0.0953194745	0.0976190094	0.0188992519	0.0764419727	-0.1086341282	-0.0017012023	-0.085387033	0.0098864974	-0.0448526393	-0.0360248699	0.0095049132	0.066834241	0.00068896	0.0984373275	0.0574605769	-0.0542282244	-0.0270074539	0.0326418163	0.1228527366	0.1581210482	0.0919561952	-0.0296734237	0.070704021	-0.0940187563	0.1035383487	0.0920492323	-0.0574986469	0.1458829907	-0.0057860825	-0.0308796119	0.0676599476	0.0355177473	-0.071708326	-0.0090208063	-0.03903369	-0.0343548362	0.1545711773	0.0483034447	0.0112610055	-0.0764470891	0.0749902711	-0.0058378687	-0.0153477267	-0.038616043	0.0533318674	-0.069701216	-0.0344286876	0.0867961768	0.0876975121	-0.1013605164	-0.1791818279	-0.0672937803	-0.1231315923	-0.0416962339	0.0463243328	-0.0469462825	-0.0919268267	0.0189478269	0.1110607956	-0.0225649657	0.0117895356	0.0014516245	-0.1201210835	-0.0445820443	0.1092457617	0.0201319906	0.1112937102	-0.0156719715	0.0399913439	0.1147904188	-0.0303924045	-0.0219095295	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0843438908624136	-0.0153418412458279	0.0071138919258107	0.0002353720928121	0.0196864737923618	0.0017148565516862	0.0003875572503773	2.940732992861088e-06	-0.0804757916506417	0.0210165568035308	0.0064763530417974	0.000441695659876	0.0023766811980037	-0.0002241050641502	5.648613516944303e-06	5.0223079777809955e-08	-0.0014498546111489	-0.0001838756324759	3.381024821841225e-08	2.102078393469728e-06	-0.001134780276006	7.730100710012441e-08	5.975445698693485e-15	1.2877262748122531e-06	0.0	0.0	0.0
1014.038527381426	-0.8732758857404406	0.762610772615751	1028274.135013891	1122.825921529134	-1.7716692097983469	3.138811788947499	1260738.0500577488	966.0322242818268	-2.8726122438696398	933218.2583508936	8.251901103629764	988.5283055859944	795.0643990102899	1.124155	20.116163	0.1087144160983173	0.0463946811957982	-0.0987163364	-0.0992980037	0.0902471724	0.1261649061	0.1704498223	0.1182927453	-0.0543741662	-0.1414451599	-0.0513590382	-0.0313455343	-0.2245911933	0.1188505173	-0.0148446507	0.0238447637	0.0325265987	-0.086765867	-0.1306805379	-0.010037583	0.0817088562	0.0571806358	-0.102751326	-0.2136461185	0.1299850375	0.0627686616	-0.1331291698	-0.1695685411	-0.0432915038	0.0102748032	0.0051236581	0.0558623505	0.0597362793	0.0268617727	0.005744076	-0.1336416473	-0.1251474505	0.0026496414	-0.0479133653	0.0910593902	-0.1073431205	-0.001696324	-0.1330610809	-0.0287811812	-0.1402943842	-0.0305134672	0.1215691801	0.051677559	-0.1490649317	0.0211898162	0.1588431345	0.0499084571	0.0493420084	0.1174993795	-0.0217587066	-0.0069853643	0.0356455754	-0.2226513045	-0.0217751084	-0.1555373735	-0.0825029229	0.0514892324	0.0951200476	-0.0642227016	-0.0358000768	0.1281065604	0.0768300795	-0.0070178245	-0.1015666382	0.0839870107	-0.0307834414	-0.0070425131	0.0411554477	0.0381887961	-0.0263708668	0.1011248097	0.0741850324	0.0732743565	-0.1867783384	-0.2088378476	0.0170713906	-0.0201080269	-0.001591653	-0.015720881	0.054434116	-0.1120191542	-0.262355931	0.0211375303	-0.0746293297	0.102437561	0.0768254498	0.0452904116	0.050939581	0.0369371947	-0.1064578672	0.0959470941	0.1013099283	-0.0115456123	0.1651351436	-0.165516694	-0.0229758527	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0685976909089447	0.0157461999534689	0.0047056431980391	0.0002479428129746	0.036092828528794	0.0164063547364322	0.0013026922712089	0.0002691684757376	-0.0738985835535004	0.0065772080971412	0.0054610006512136	4.325966635310103e-05	0.0029039620798782	0.0005272808818744	8.432995761370522e-06	2.780251283903503e-07	-0.0017943830254913	-0.0003445284143424	1.1869982828928847e-07	3.219810442171311e-06	-0.0006068965059974	0.0005278837700085	2.786612746384924e-07	3.683233689918522e-07	0.0	0.0	0.0
1011.5830608715124	-2.455466509913549	6.029315781307026	1023300.289042178	1121.701376139323	-1.124545389810919	1.264602333744992	1258213.9772328509	965.9360329841804	-0.0961912976463281	933032.4198172156	0.0092527657428844	988.2621486575104	795.0160656934062	1.047589	18.746042	0.0591330996530323	0.031068001254873	-0.0858311525	-0.0890692435	0.0748747974	0.0228708177	0.1506014245	0.000644227	-0.0887155165	-0.06293992	-0.0432995781	0.0320428665	-0.1548729739	0.1242518578	-0.0370904441	-0.0868066265	-0.0318827495	-0.0031160574	-0.1512783151	0.0201202912	-0.0172233369	0.0211248103	-0.0778235023	-0.0598598269	0.2309379785	0.1315826072	0.1007885946	-0.0172640546	-0.019280687	-0.0314124026	-0.1040609089	0.0933165487	0.1201918929	0.1675800057	0.035261209	-0.0186070251	0.0843634931	0.0864276362	0.1031968675	0.0264842138	-0.1034482741	0.1852384538	0.0655458448	0.0957395102	-0.0211133194	-0.0246897082	0.0200316421	0.0585163562	0.0967406532	0.0356131834	0.1410486405	-0.0023453858	0.0682361118	0.040273077	-0.0140421774	0.1271971253	0.0752738556	-0.2116750419	-0.0563037514	0.0363042986	-0.0775330019	-0.0107851524	-0.0661373915	-0.1801514316	-0.0598592122	-0.0266868067	-0.0868817365	-0.1767739429	-0.0600558003	0.0529996983	0.0047643603	0.0206701936	0.0363548982	0.1153604975	-0.0375235933	0.015127874	0.1746713876	0.0938321209	-0.0995563441	-0.2368751481	0.0501373997	0.087639195	0.0217972424	0.0545177548	0.0067707545	-0.0658930809	-0.08630994	0.0575413568	0.1692892129	0.0613307162	-0.0854396243	-0.01541187	0.083719544	-0.0392124153	-0.1061025948	0.019245714	0.1110817395	-0.0831399743	0.1521286182	0.058020766	0.0178638859	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0735394158197522	-0.0049417249108074	0.0054080456791104	2.442064509409533e-05	0.0304632077603201	-0.0056296207684739	0.0009280070270484	3.169262999683268e-05	-0.0790097482247063	-0.0051111646712058	0.0062425403145314	2.612400429618329e-05	0.0033902080663784	0.0004862459865002	1.1493510733337172e-05	2.3643515938755294e-07	-0.0019718853663701	-0.0001775023408788	3.1507081017453784e-08	3.888331898104544e-06	-0.0008121599646693	-0.0002052634586718	4.213308746595078e-08	6.596038082116385e-07	0.0	0.0	0.0
1014.2151838655086	2.6321229939961768	6.928071455523398	1028632.4391833474	1128.7110915120445	7.00971537272153	49.13610960656854	1273988.7281023108	967.2109335902746	1.2749006060942063	935496.9900565706	1.625371555419375	991.3001798407976	799.9462911565467	1.256853	22.490717	0.0870193414617554	0.0528142339763467	0.0597968328	-0.1331701936	-0.0981911842	0.0209678112	-0.0801752449	-0.1038523636	0.0803874885	-0.1251322936	-0.0167678272	0.0303344747	0.1108402546	0.164372078	0.0416824753	-0.0787056124	-0.00052757	0.0058553336	-0.0938938961	-0.0709044491	0.0236049136	0.0122414438	-0.1442982623	-0.0037749817	-0.0879673388	0.0484121141	0.1856796243	-0.1866797142	-0.0645739373	-0.0176860234	-0.0711642242	0.1703665622	-0.0314099088	-0.1567465768	-0.0446742598	-0.0819768231	-0.0935425467	-0.0874231419	-0.0116711887	-0.0366869157	0.1862235261	-0.0065950453	0.1761797388	-0.0339665675	0.0483552578	0.0314837449	-0.0181950007	0.0137075602	0.105345936	-0.0736845084	0.1144031099	0.1044947816	0.0834230227	-0.1020113728	-0.0546781599	-0.0344104619	0.0196016546	0.0774920979	0.251646524	0.0286784893	-0.0757038758	-0.1830528064	0.0003551048	-0.164639971	-0.0581436399	0.1428696158	-0.0143246387	0.0666043899	-0.1400164619	0.0289268918	-0.0813645748	-0.0682074708	-0.0811621736	-0.0357322492	0.0670765863	-0.0420531554	-0.0198374393	0.0406076344	0.0853302145	-0.1674309153	0.1932952085	0.1204125641	-0.0379013579	-0.044826404	0.1371186802	-0.0974641958	-0.1162924102	-0.0491719953	-0.1253670945	0.0079142924	-0.1726481095	-0.0665003511	0.2424176166	0.2813853427	-0.00956378	-0.1411089263	-0.2068050628	-0.0697981596	-0.0194704491	-0.1801942793	-0.1608475512	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0708109801309149	0.0027284356888372	0.0050141949071008	7.444361308121039e-06	0.0787542032727657	0.0482909955124455	0.006202224533128	0.002332020247583	-0.0671651245206987	0.0118446237040076	0.0045111539518809	0.0001402951106895	0.0034750847576624	8.487669128399988e-05	1.2076214072937544e-05	7.204052723319421e-09	-0.0023478811901469	-0.0003759958237767	1.4137285949759434e-07	5.512546083045624e-06	-0.0007899267486008	2.223321606849998e-05	4.943158967486058e-10	6.239842681550315e-07	0.0	0.0	0.0
1015.8254741024872	1.6102902369785852	2.593034647308548	1031901.3938355428	1129.8718037923177	1.1607122802731735	1.3472529975769507	1276610.2930049056	969.3851618104982	2.17422822022354	939707.5919383656	4.727268353616423	993.699425488849	809.7690397519914	1.359637	24.329983	0.2519058636455912	0.1425926194278388	0.0994210589	0.0514883748	0.0657996475	0.0168098984	-0.0158754497	0.0252935693	0.0692104209	0.1222631601	-0.1374652139	0.039497493	0.0121574329	0.007944798	0.0228358988	0.0274527402	0.021036896	0.0494471481	0.0687025374	-0.0358157013	-0.0224828099	-0.0521182928	0.1255119765	-0.0960740274	-0.1792652243	-0.0196336096	-0.0557467678	0.0435006231	-0.053770685	-0.1423572874	-0.1144662874	-0.0227124756	-0.063449147	-0.1205139531	-0.1505427527	0.0080421551	-0.0070393705	0.0047976126	-0.1267114028	-0.0007729123	-0.1093662015	-0.0062019756	-0.0210857547	-0.0351091488	-0.0897523707	-0.1214136195	0.0279731524	0.2054277589	-0.0321030061	-0.0647458633	-0.1172716076	-0.0638834683	-0.0029491427	0.0154407275	0.0239630407	-0.0447584183	-0.1307244965	0.0990229604	0.0603835375	-0.0002957487	0.2361520353	0.0452371491	-0.0263384903	-0.1306336778	-0.0861921624	0.0442047485	0.0968415694	-0.1353933407	-0.0142114665	-0.0222779318	0.1274890588	-0.0844444513	0.0806586111	-0.186544425	0.062498857	0.0270483752	0.0331682183	-0.049598618	0.0392381094	0.0438611311	0.0448181956	-0.1433739297	-0.0727157861	-0.0075689894	-0.1118053254	-0.1731686428	0.0526945763	-0.0655742206	0.0071037715	0.1856540951	-0.1008585384	-0.0341790564	0.1286071217	0.1561669968	-0.1759329919	-0.220396241	-0.0612147909	0.116074604	0.0480829525	0.1833192128	0.3780788644	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0989004355332952	-0.0280894554023802	0.0097812961486754	0.0007890175048023	0.0872995342119793	0.0085453309392136	0.0076212086736285	7.302268086068118e-05	0.0024435231456436	0.0696086476663423	5.970805363295994e-06	0.0048453638299369	0.001294937672024	-0.0021801470856384	1.6768635744269364e-06	4.753041315017611e-06	-0.002228911225627	0.0001189699645199	1.4153852457866305e-08	4.968045251726054e-06	-0.0014040582911956	-0.0006141315425948	3.771575516098688e-07	1.9713796850751087e-06	0.0	0.0	0.0
