global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
1049.7874383625208	-1.918084180270398	3.6790469226035647	1102053.6657437433	1213.847348443393	4.321867581071501	18.67853938831683	1473425.385323056	1012.2550664088682	-0.8876278956518036	1024660.319470422	0.7878832811392491	1021.7331023909088	750.4270007863324	1.237127	24.915609	0.0690901910079578	0.0418816799375287	0.0345288187	-0.0622818233	-0.1647267575	-0.0134807344	-0.1496063747	-0.067952923	-0.0092339327	0.0505807661	-0.0029485633	0.0978283997	-0.1181783039	0.0841722164	-0.0171970405	0.0037663763	-0.0152486712	0.0095615463	0.015074599	0.0225282708	0.0724019418	0.1146489888	-0.0816237803	-0.1977356313	0.0171429594	0.075257009	0.0711905601	-0.1408719597	-0.0402864341	-0.1199449686	-0.1044279388	-0.083205807	-0.0819967257	0.0801525885	0.0956052359	-0.1223806954	0.0246911306	0.1000507868	0.021010233	0.1165730544	0.058354149	-0.0247431334	0.017082216	0.0398747372	0.0519677942	-0.1351010273	0.098146918	-0.0857636378	0.0945964347	-0.0118131979	-0.1512741062	-0.020157463	-0.0741282487	-0.2408089474	0.0093888715	-0.0120450316	-0.042856639	-0.0286379878	0.0616838225	-0.0441461013	0.0528418939	-0.067875404	0.1175207271	-0.0193243069	-0.0180923683	0.0155540094	0.0324242321	0.0805958272	-0.0417182522	-0.0145304377	-0.1107985767	-0.1778718027	0.0859382438	-0.0116219175	0.1058419961	-0.0352826393	-0.0327594927	0.0104269204	-0.0751186527	0.0857974435	0.0261992145	0.14701718	-0.1152243848	-0.1110257272	-0.027957207	0.0321126271	0.0206285432	-0.0494700385	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0216437160032256	-0.0134735886298642	0.0001815375905668	0.0004684504424282	0.0165944028966009	9.47838959319998e-05	0.0002753742074947	8.983986928048166e-09	-0.0834985775095447	-0.0122085363453266	0.0069720124461174	0.0001490483596951	-0.000500913521258	0.0001511007362448	2.2831432493750818e-08	2.509143557790889e-07	0.000612070358763	0.0007149783504324	3.746301240762676e-07	5.111940415870358e-07	-0.0002818468919213	1.86556059400024e-07	7.943767048569697e-08	3.4803163298865286e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.457670217337	0.6702318548161657	0.4492107392103177	1103461.3169184355	1213.6863062628383	-0.1610421805546593	0.0259345839177995	1473034.4500099325	1011.4346869829192	-0.8203794259489996	1023000.1260322356	0.6730224025204101	1018.0275903815896	740.2042893970504	1.142	22.999754	0.1541954348191502	0.0988718044240418	0.0269541935	-0.0371680047	0.1170598311	0.0239126781	0.0245613145	-0.0288510684	-0.0478422685	-0.0079714487	0.1057349385	-0.0886683305	0.0528528662	-0.0909401797	0.0311303489	-0.0260948475	-0.0588565918	0.0119613532	0.0348104903	-0.0512829471	0.107662958	0.1248197674	-0.1085986328	0.0831013248	-0.0677305842	0.0725937306	-0.1437992246	0.0106596345	-0.0401944483	0.0074311778	0.1501696733	0.0310460297	-0.1454952645	0.1132124248	0.0515275815	0.0934384526	0.0071539961	0.0152233322	0.0643003655	-0.0970095966	0.0490079945	0.03111047	-0.0048837875	-0.0016707963	0.0040014734	0.0987055877	-0.1561280449	-0.0363348427	0.1004080634	-0.0585821677	0.0241822883	-0.181344826	-0.0015736127	-0.0274107626	0.1002915305	0.0298972193	0.0234278185	0.1742062184	-0.0176665416	0.1422757752	0.0645344114	-0.0547628279	0.1310991782	-0.0104217885	-0.0251997248	0.0380245218	0.023719867	0.0801135789	0.0194388997	0.0041095688	-0.0274848788	-0.0157429904	-0.1617223743	0.0108637724	-0.0337204845	0.0575248903	0.0682637032	0.0166584047	-0.0909650595	0.0557310976	-0.1563802537	-0.0579959914	0.0935036084	0.0432508738	-0.0255429789	-0.0059882307	0.0467559438	-0.0331934611	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.032651023030553	-0.0110073070273273	0.0001211608079938	0.0010660893049417	-0.0783571876987849	-0.0949515905953858	0.0061398488640626	0.0090158045565937	-0.1020440066065617	-0.0185454290970169	0.01041297928432	0.0003439329403924	-0.000199954642145	0.000300958879113	9.057624691695338e-08	3.998185891533501e-08	0.0007440124240298	0.0001319420652668	5.53554487110699e-07	1.7408708586868515e-08	-0.0001209256743127	0.0001609212176086	1.4623018707981192e-08	2.5895638276634392e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051.3427510277977	0.8850808104607495	0.7833680410458571	1105321.5801386978	1217.978904636427	4.292598373588589	18.4264007969354	1483472.6121393505	1013.157375141379	1.722688158459846	1026487.866803369	2.967654491297776	1019.3487174792168	742.9792651772946	1.057177	21.291431	0.154057346096154	0.0875289781106557	0.0623612379	0.0400195246	-0.1014858988	-0.0743481691	-0.0046499759	-0.006750734	-0.0265135698	0.0157793613	-0.0220985177	0.0324558807	-0.1152193231	-0.0996130501	-0.0765044699	0.0534867218	-0.0096572237	-0.0172926061	-0.0679545299	-0.0549917673	-0.0613656895	-0.0310677232	0.1175921066	0.0361118528	0.0545129202	0.1149188883	0.0338183897	0.1523960245	-0.1014505283	-0.0275741321	-0.0345735703	0.2196846157	-0.1028275921	0.0409817597	-0.0932663446	-0.0326499783	0.0315258749	0.1199940236	0.0010465779	0.0042330366	-0.2293634097	-0.002607746	-0.0010554482	0.0436993591	0.0482980069	0.02725876	0.0938997735	0.0223442565	-0.0239173472	0.0577035885	0.0348535128	-0.150766933	0.0477930993	0.0829478183	-0.0326695966	-0.0604897954	0.1656232613	-0.0432474876	-0.2697894025	0.0664539598	0.039573538	0.164196346	-0.0205536134	-0.0401891944	-0.0471090391	-0.0127459899	0.0940060877	-0.02370405	0.094956055	-0.1503663427	-0.0197480708	-0.0579037439	0.0918327779	0.0068701573	0.0520973179	0.0483644493	0.120569041	-0.020086862	-0.0218330385	0.0746950602	-0.1393588225	-0.0314507045	-0.0782231253	0.0045756591	-0.0518394438	-0.1005708136	-0.1404483209	-0.0783396386	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0447300429223105	-0.0120790198917575	0.0001459027215454	0.0020007767398317	-0.0092983922470892	0.0690587954516957	8.646009838072855e-05	0.0047691172292391	-0.152258456823219	-0.0502144502166573	0.023182637674188	0.0025214910105611	-0.0003189679926844	-0.0001190133505393	1.4164177606614095e-08	1.0174058035711545e-07	0.0010210125356107	0.0002770001115809	1.042466597874191e-06	7.672906181583108e-08	-6.283752571212918e-05	5.808814860057082e-05	3.948554637622496e-09	3.374233007841997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.9050277184083	-0.4377233093894119	0.1916016955828188	1104401.3772838286	1213.0037266522988	-4.975177984128095	24.752395973752893	1471378.040872365	1013.83483166733	0.6774565259510155	1027861.0659019236	0.4589473445536189	1020.9207892002204	746.3983156868582	0.998237	20.104395	0.1040419897389673	0.0531297921078752	0.0313281999	-0.0731715813	0.091126762	-0.0590949929	0.0208867248	-0.060625475	-0.0687517959	0.048423831	0.0262704083	0.0251882428	0.0597918882	-0.0164438126	0.0557336243	0.0092527183	-0.110520775	-0.04808092	-0.0199907677	-0.092441845	-0.0986996932	0.0518202986	0.0764703348	0.1377078277	0.1342905459	0.0508935545	-0.1275416379	-0.009750931	-0.1652718865	-0.0652487995	0.0746362313	-0.0212221979	0.0127136121	0.0278482472	-0.0250157366	-0.040088331	-0.0711214611	-0.0620803613	-0.1114280555	0.0329163765	0.0734334469	0.0220095911	-0.0272932994	0.1036613425	0.0320951104	-0.0130606555	-0.1093855663	0.0865999273	0.0309912855	0.003052635	0.0904604178	-0.0510105745	-0.11840585	-0.1263996095	0.0698730504	0.0385054604	-0.0423553186	0.02407883	-0.0974183667	-0.0139565222	-0.0150828644	0.1793340791	-0.1432858475	-0.1432890562	-0.0252021952	0.0083286091	0.0598040326	0.0027574156	0.0339989356	-0.0452453384	-0.05233092	0.0297693754	-0.0913039092	0.0347374969	0.0493163575	-0.0058838882	-0.0260037753	-0.0788543054	-0.0720081237	0.1225260971	-0.065381584	-0.0863232454	0.0068363952	0.0747074834	-0.0428631576	-0.0197183841	0.0018442784	-0.0580698589	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.032474754433835	0.0122552884884755	0.0001501920959357	0.0010546096755378	-0.0117603251906501	-0.0024619329435608	0.0001383052485898	6.061113818590436e-06	-0.1123745147470316	0.0398839420761874	0.0126280315646308	0.0015907288355366	-0.0006799135778878	-0.0003609455852034	1.302817154778249e-07	4.6228247339618955e-07	0.0006120956960693	-0.0004089168395414	3.7466114114656084e-07	1.6721298166052718e-07	-0.0002817916255822	-0.00021895409987	7.94065202482588e-08	4.794089784991296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.253638590741	-0.6513891276672439	0.4243077956430929	1103032.705373091	1216.300931645536	3.2972049932370737	10.871560767427493	1479387.9563217987	1013.6755688542016	-0.1592628131284073	1027538.1588918892	0.0253646436455739	1022.0174404307307	741.2208308768778	1.015995	20.462034	0.0383926261794715	0.0204805591818689	0.0251906503	0.0580901454	-0.1047231691	0.0215519811	-0.0484597891	-0.103269494	-0.0075666827	-0.0241230163	0.0112807018	0.0257837723	-0.1129687336	-0.0182267167	-0.0856533536	0.0451454299	0.0038724333	-0.0337287247	-0.0072977726	0.0218138178	-0.0483061144	0.0117022515	-0.0616685309	-0.079874716	-0.0314279307	0.0652712286	0.0166052481	0.0833905285	0.0217514187	0.0569358354	0.0167013308	0.0504012942	0.0993861385	0.0877089091	0.1093106314	-0.0219461033	0.0406307328	0.0593972654	-0.0139872573	0.1261214151	-0.0380833253	0.0839909975	-0.0351371241	0.0125249355	-0.003442912	-0.0218764562	0.1100404889	-0.0152430094	-0.0816576692	-0.0820895373	0.0291329857	-0.0472531193	0.0936475448	-0.0121765184	-0.0339162878	0.0857079895	-0.1059923343	0.0680760701	-0.0716370276	0.0466806734	-0.0237767003	-0.0031321547	0.0539511703	0.0051940432	-0.0181482428	-0.0047001724	0.0494358092	0.0804709069	-0.0452266712	-0.0242951145	0.0446151574	-0.1541926944	0.0301149216	-0.041166544	-0.0054254507	0.043730969	0.0706014509	0.0691111034	0.0105448765	0.0271073775	-0.1078372311	-0.0523691561	0.010516431	0.025558141	-0.060457511	-0.0973362884	-0.1061702429	-0.076719414	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0386857171690024	-0.0062109627351674	3.857605809763811e-05	0.00149658471288	-0.0282215918261243	-0.0164612666354742	0.0007964582452003	0.0002709732992441	-0.1057081669309667	0.0066663478160648	0.0111742165559051	4.444019320475325e-05	-0.0004989135052383	0.0001810000726494	3.276102629912427e-08	2.489146857091672e-07	0.0006120701749461	-2.5521123199999385e-08	3.746298990585494e-07	6.513277293895469e-16	-0.0002818470116648	-5.538608259997086e-08	7.94377379843779e-08	3.067618145770794e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.876688277652	-0.3769503130890825	0.1420915385379573	1102241.06058885	1213.5477476448848	-2.753184000651117	7.580022141441292	1472698.135813973	1012.3720271133544	-1.3035417408472083	1024897.1212816024	1.699221070130971	1021.279498369266	748.8702964901776	1.155573	23.273121	0.0454930705131731	0.025510659388022	0.0176323951	-0.1784000196	0.0497564206	-0.0190286837	-0.0375318971	0.0468774295	-0.0277773209	0.1251190516	0.0224491136	0.1069410365	0.0438829697	-0.0330733609	0.0355532811	-0.0731851891	-0.0007673856	0.0114365793	-0.0777487122	-0.0078114565	-0.1502041472	0.0126122909	-0.0901441028	0.0733524968	0.0657971347	0.1808548726	0.1625589138	-0.0293490199	-0.1145196169	-0.0705155832	-0.0187127261	0.0964158836	0.0466578869	-0.0868253935	-0.0350985953	0.0032148609	-0.009870602	0.0765141682	0.1171618334	0.0497634156	-0.0388542064	-0.0876136318	0.0173534216	0.155007927	-0.0443374643	-0.10329127	-0.0567724282	-0.0663069752	-0.0913127433	0.0466627032	0.0298638853	-0.1058992949	0.0030595435	-0.0249673629	-0.1407276826	-0.1520741594	-0.0563126496	0.0355405906	-0.1781154602	-0.0966125696	0.0467981709	0.1234665597	-0.0267588793	0.0610387097	-0.0157136966	-0.0004541272	0.052262143	-0.0331703859	0.0722584842	0.0162363392	-0.1511222705	0.0925173663	-0.0097362456	-0.0039026988	0.0054737883	0.0860350901	0.0119595837	-0.0321585358	0.019176073	0.0156426394	0.0037508281	-0.0393530176	-0.0376399544	0.018155731	-0.0676005654	0.0249830632	-0.0720810573	-0.0512257249	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0222967466186787	0.0163889705503236	0.0002685983556993	0.0004971449097775	-0.0155316180656512	0.0126899737604731	0.0002412311597372	0.0001610354340414	-0.0907947412264604	0.0149134257045062	0.0082436850343799	0.0002224102662438	-0.0004689134957408	3.0000009497500037e-05	9.000005698500921e-10	2.1987986648785725e-07	0.0006120658467474	-4.328198699942408e-09	3.7462460075461177e-07	1.873330398618315e-17	-0.000281856683926	-9.672261200028686e-09	7.944319027376108e-08	9.355263672158035e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047.7445772731996	-2.1321110044523266	4.545897335306709	1097768.6992053958	1209.840319578675	-3.707428066209786	13.745022866120037	1463713.5988782304	1012.2421272830094	-0.1298998303450389	1024634.1242464322	0.0168739659236699	1019.8596478323652	738.026834680793	1.218732	24.545145	0.082110986134791	0.0466239132303854	-0.0156223524	0.1191702482	0.0950099167	0.0603574621	0.0838246106	-0.1525604737	0.0636094959	-0.0486448932	0.0699493682	0.0213756495	0.0508719169	-0.1265563969	-0.1380688475	0.0536670598	-0.0588999666	0.0031279074	0.0318657118	0.0350094531	0.1210478516	0.0593785437	0.0315145921	0.0542006765	0.0643908481	-0.1479535644	-0.1060038855	-0.020772716	0.0132871709	0.0539796938	-0.0348602986	0.0747925658	0.0290495691	0.1991605316	-0.0616144197	-0.0356824714	-0.1327546133	0.0618921635	-0.134757469	-0.119653567	-0.1231491895	0.0988263516	-0.021531861	-0.060738108	-0.0291930628	0.1022680505	-0.0162655278	0.1165891836	-0.0346458903	-0.1559698468	-0.0660668904	0.0628206755	0.0510614532	-0.0363869764	0.0416652431	-0.0528400786	-0.1389675112	0.1494727835	0.0255063739	0.1522905974	0.071913524	0.0377517627	0.0655665244	-0.0840185853	-0.0020873584	-0.0040529216	0.0519440434	-0.0325787284	-0.0459849924	-0.0684736565	0.1663066224	0.0106051047	-0.102186471	-0.017594895	0.0457871629	-0.0574632923	-0.0554162476	-0.0611864039	0.0121503124	0.0418834598	-0.0105659089	0.0472387473	-0.089645935	0.0179211437	-0.018127827	0.0310518317	-0.0427689292	-0.0542392393	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0301002865856503	-0.0078035399669715	6.089523601612309e-05	0.0009060272525382	0.0223372692432946	0.0378688873089458	0.0004989535972474	0.0014340526260176	-0.090803852256954	-9.111030493599848e-06	0.0082453395847027	8.301087665530628e-11	-0.0007719737799796	-0.0003030602842388	9.184553588290229e-08	5.959435169759919e-07	0.0001866084770896	-0.0004254573696578	3.4822723721699766e-08	1.810139733961339e-07	-0.000281927986597	-7.130267100000479e-08	7.948338962663822e-08	5.084070891734922e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.6420081760807	0.8974309028810694	0.8053822254459314	1099650.0613115632	1217.0988367014918	7.258517122816784	52.68607082222444	1481329.5783001245	1011.858827319925	-0.3832999630843687	1023858.2864252538	0.1469188617004784	1019.8761481651892	735.6086462809054	1.089441	21.941233	0.0930010725154036	0.0626354060734594	0.0074640769	-0.023811504	-0.1803368039	0.1051721299	-0.0716205416	-0.0664114545	0.0410985499	0.0061250839	-0.0157456446	0.08076187	-0.059650919	-0.0496579401	-0.0212687504	0.1726662181	-0.0856127433	0.0279725722	-0.0378663542	0.0256436154	-0.0227161109	0.1099860279	0.0738772566	-0.0294463751	-0.0389491614	0.0269135135	-0.1249542144	-0.0648519751	-0.1128552384	-0.0148560821	-0.0068383838	0.0704530365	0.1122702229	-0.025253465	0.0766082688	-0.031963783	-0.0073397491	-0.0481563613	0.0139559374	0.0108407631	-0.1837504111	0.1001828896	0.0289353849	0.0345199217	-0.0047247549	-0.0630540188	0.1002689682	-0.0325091473	0.1129099392	-0.0671414114	0.0082926621	-0.0855821789	-0.0089740736	-0.0085142024	-0.0254672941	0.0387233625	0.064032669	0.0426205557	0.0601474111	0.1564236966	0.1527620392	0.1271956481	-0.1223412669	-0.0636674296	-0.0092865875	-0.0477768609	0.0297290309	0.0710495446	-0.0387368824	0.040487771	-0.0548646456	-0.1313426965	0.0624421729	-0.0037978568	0.0362657399	0.0034834003	-0.0104798886	0.0258238671	-0.053564346	-0.117594285	-0.0779520316	-0.0047218849	-0.0480795941	-0.0282835525	-7.39344e-05	-0.0851362465	-0.1021883985	-0.0569424218	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0354178883768696	-0.0053176017912193	2.827688880997871e-05	0.0012544268170763	-0.0345889316544401	-0.0569262008977347	0.0011963941929955	0.0032405923486492	-0.0907057410219494	9.811123500461094e-05	0.0082275314543409	9.625814434129997e-09	-0.001216950665508	-0.0004449768855283	1.9800442865455468e-07	1.480968922280364e-06	0.0003546714356141	0.0001680629585245	1.257918272405667e-07	2.824515802800781e-08	-0.000281784658821	1.4332777600000162e-07	7.940259394686739e-08	2.054285137310664e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.389124769432	1.747116593351393	3.052416390763777	1103317.3134338935	1213.7033212595973	-3.3955154418945312	11.529525116144214	1473075.752036577	1013.6314014915488	1.7725741716237735	1027448.6180897214	3.1420191939077067	1019.9293889494024	734.9068172850115	0.974496	19.626247	0.0758551213768703	0.0414408082768034	0.0038459951	-0.009690667	0.0599682331	0.0390519629	0.0507644895	-0.0522153609	-0.042056385	0.0218938965	0.0385968815	-0.000781862	0.0936981569	-0.1113915646	-0.0137266969	-0.0423818379	-0.0396519976	-0.033298842	-0.0208419293	-0.0137760466	0.0480012605	-0.0169580944	0.017044689	0.0404332847	0.0192079306	0.0333284574	0.0368735605	-0.0101419551	-0.0479717741	0.0129867844	0.1273094353	0.0553807184	0.1240748145	-0.0368319898	-0.0001004766	0.131400136	-0.1016257895	-0.1070267268	0.1358422541	-0.0652275419	-0.0069848939	0.2458138182	-0.0405741067	0.0141090338	-0.0296509019	0.088094749	-0.0852116057	0.0325880376	-0.0018863312	-0.0188577836	0.0769823606	-0.1021588129	0.0526380813	-0.0437078296	-0.0819092124	0.0686729913	0.1231725976	-0.0199932684	0.0468095412	0.0060204203	0.1139182791	-0.0678835195	-0.1358225886	0.024915352	-0.0081006773	-0.0436311723	0.0533728124	0.0188738703	0.0014874972	-0.0077977208	0.0200613031	0.0250480293	-0.0847768697	0.0197403191	-0.0794652909	0.0347243322	0.0146313186	0.0105180037	0.0503615142	-0.0112726947	-0.1586156633	-0.0377417373	-0.0916057995	0.0001495334	-0.0775649791	-0.026734644	-0.0694895685	0.0061021216	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0347683396872753	0.0006495486895942	4.2191350015366987e-07	0.0012088374446097	-0.012001906045242	0.0225870256091981	0.0001440457487188	0.0005101737258705	-0.1097144801407523	-0.0190087391188029	0.0120372671525555	0.0003613321628867	-0.0007129742336661	0.0005039764318418	2.539922438520931e-07	5.083322578717626e-07	0.0001866006505113	-0.0001680707851028	3.4819802771240326e-08	2.8247788805071578e-08	-0.0002819336010618	-1.489422407999772e-07	7.94865554076742e-08	2.2183791094518388e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051.8002855853797	1.4111608159475963	1.991374848465886	1106283.8407574862	1216.9314317374394	3.228110477842165	10.420697257154371	1480922.1095505345	1013.9674666253876	0.3360651338388152	1028130.0233747064	0.1129397741821007	1020.9175970615483	739.6033619441343	0.964253	19.419958	0.0592233344640246	0.0293514135745357	0.0206845976	0.0730299497	-0.1347054113	-0.0493187669	0.002073231	0.0312158999	-0.0291999653	0.010000046	0.0370694114	0.0497285859	-0.169183916	-0.110908551	-0.0044374835	0.0823320825	0.0705915011	-0.0341316529	-0.0710174508	0.0249374103	-0.0600887062	-0.1548134601	0.0275402902	-0.1273722705	-0.0699509233	-0.0650527425	-0.0204537508	0.0836280133	-0.1462134158	-0.0947414305	0.0912772033	0.0835226425	0.0377467603	0.0420201081	0.1297915519	-0.0864965737	-0.0073351624	0.0494947816	-0.0275205732	-0.0669871055	0.0631377312	-0.0487364898	-0.0259037777	0.0180947068	0.0108284709	-0.0123795127	0.1807217791	0.0052038433	-0.1134674513	0.0704605382	0.0153909931	-0.1512825531	0.0144203495	-0.0025610097	0.0198634372	0.1220217781	0.0465952864	-0.093465859	-0.0279894377	-0.0205612924	0.0186150401	-0.0237330969	-0.1061675676	-0.0684775167	-0.0075004903	-0.0258305965	0.0509381115	-0.0770317897	0.054342274	-0.0182285239	0.0235005067	-0.0404451308	0.1745607652	-0.0209640611	-0.0356033388	0.0194662121	0.0713451169	0.0119270975	0.0018938916	-0.0449891226	-0.1323790454	-0.1258387069	-0.0177736751	0.0464922158	-0.0115746915	-0.0699082224	-0.0523923935	-0.0180582034	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0224515150184174	0.0123168246688579	0.0001517041699233	0.0005040705266222	-0.0270954366047249	-0.0150935305594828	0.0007341626848006	0.00022781466475	-0.0944254570432434	0.0152890230975089	0.0089161669378254	0.0002337542272761	-0.0009779831262092	-0.000265008892543	7.022971312692028e-08	9.5645099514992e-07	0.000121137753775	-6.546289673630001e-05	1.4674355389652523e-08	4.285390849107478e-09	-0.0002819409345459	-7.333484099982749e-09	7.949069057261547e-08	5.377998904469979e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.4337685006788	-1.366517084700945	1.8673689427795692	1103411.1020065376	1210.5944396271102	-6.33699211032922	40.15746900637478	1465538.897256077	1013.9444686439656	-0.0229979814220087	1028083.3854936938	0.000528907149487	1020.6330414079192	748.8995378806201	1.079894	21.748945	0.1374024769388297	0.0759397422396059	-0.0120583673	-0.1399611899	0.0150062104	-0.0929436506	-0.0181192183	0.0766315441	0.0007466571	0.1274758669	0.0319851283	0.0566501499	0.0328874983	0.089025171	0.0973614873	-0.1223211261	-0.0294861313	-0.0344011709	0.0217284084	-0.0885453543	-0.1293731537	-0.1092081919	-0.0213983889	0.0567465142	-0.0535681293	-0.0106966187	-0.0123403827	0.0706506645	0.0522612147	0.0322621761	-0.0599180325	-0.0143432606	-0.069275237	0.0289582311	-0.2043395771	0.0784501785	0.0081121451	0.0290527382	-0.1090161202	0.1251968024	0.1095904221	-0.1385562993	-0.0116765094	0.104118485	0.0114897892	-0.089326804	-0.0868364861	0.0356007309	-0.0783008432	0.0746396335	0.0678679666	0.1703018668	-0.0429087549	0.107238336	0.0671107445	-0.0535024974	0.0336213233	0.0244599041	-0.0375023273	-0.115328819	-0.1842560104	0.1196732593	0.1147750398	-0.1351103862	0.0116865488	-0.0205739293	0.0093535476	-0.056876903	-0.0124792377	0.0192239669	-0.1368759395	0.0904290038	0.0348694948	0.079564605	0.0042084857	-0.0029954548	-0.1011448205	-0.0334962229	0.0655926194	0.06907537	0.0950341828	-0.0254277802	-0.0509887727	0.0395322816	0.0547154592	0.0252590231	0.0441390374	0.014033769	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0223774673318928	7.404768652460175e-05	5.483059879645688e-09	0.0005007510441899	0.0255898398081484	0.0526852764128732	0.0006548399014066	0.0027757383507008	-0.0515203722241466	0.0429050848190968	0.0026543487541146	0.0018408463033338	-0.0010749109286523	-9.692780244309994e-05	9.394998886448611e-09	1.1554335045361498e-06	0.0001870124726397	6.58747188647e-05	3.497366492281454e-08	4.339478585503262e-09	-0.0009538997736448	-0.0006719588390989	9.099247781596008e-07	4.515286814431414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
