global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
916.1471553045844	-0.4641072101155714	0.2153955024812591	839325.6101726823	978.7172927108466	2.6908006107105398	7.240407926600211	957887.5390512488	865.447568947121	0.6555006691262406	748999.4945964818	0.4296811272249491	883.1634183268229	702.1398506999565	1.030219	20.685028	0.0790996627944693	0.0362022264394957	-0.0186521479	0.0058558141	-0.0680528832	0.180770896	0.0326499292	-0.0148856106	0.06121433	-0.0148601071	-0.0167974054	-0.0603637152	-0.0153280364	-0.0543152251	-0.0987063216	-0.0084612141	0.1664315294	-0.0155121347	0.1377901897	0.0287531934	0.1243799926	-0.0902879878	0.0388767402	-0.0037101349	0.0868712969	-0.0306099971	0.0790866707	0.015748509	0.010133999	-0.070623295	-0.047599597	0.0742368813	0.0178395535	-0.1039998278	-0.0644250571	-0.0829529354	0.0400870424	0.1382687659	0.0514313174	-0.0990361725	-0.0472401994	-0.0275337815	-0.040368379	-0.015440878	-0.1030369114	0.0120824386	-0.0901366054	0.1751588244	-0.0819856535	0.035994563	0.0804564151	0.0521279916	0.0109535047	0.1095794257	0.0132838046	-0.0014792433	-0.000397302	0.0355361407	-0.0264426569	-0.1278914487	0.1199206154	-0.0210611633	0.0693489475	0.0064846327	-0.0680949043	-0.067735244	-0.078907157	-0.0134446203	0.0745920561	-0.0535341535	0.0044484899	-0.0383100989	-0.0206112225	0.0654815878	-0.0366352011	0.0709333674	-0.0430079607	0.0415121019	0.026936613	0.1413616154	0.0815825028	-0.0418625744	0.0921597155	-0.0201493024	-0.0630155922	-0.0596005286	-0.0201909937	0.0530182784	-0.0847616422	0.0606787548	0.0633360423	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0161174911331301	-0.0132323923169792	0.0002597735204265	0.0001750962064304	-0.0118793615254446	-0.0054115839454454	2.9285240798602414e-05	0.0001411192302522	0.0576060062053613	0.0215254950372525	0.0004633469365987	0.0033184519509321	-0.000300985965516	0.0004170789546043	1.7395485437381573e-07	9.059255143759872e-08	6.406585638174533e-05	0.0003614085802698	1.3061616189266524e-07	4.1044339539264205e-09	-0.0004379905031957	1.162950217000326e-07	1.918356808896225e-07	1.3524532072211051e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.575134236726	-0.5720210678584863	0.3272081020739629	838277.8264325988	977.2093087738637	-1.507983936982896	2.274015554198435	954938.0331542924	863.6695042136863	-1.7780647334346895	745925.0125087147	3.1615141962841733	881.2872889322916	694.7632451123357	1.129063	22.669653	0.070989605529801	0.0328023491868119	0.0206454288	-0.0517576806	-0.0925499385	-0.1855676249	-0.014432237	0.1253893343	-0.0467211619	-0.0083283567	0.0351930787	0.0240040408	-0.1241535416	-0.0908729546	0.1758202133	-0.1345237464	0.0224386062	0.0244316007	0.123005258	-0.1510167172	0.1309220688	-0.0061721907	-0.0926046591	0.0498114283	-0.1003613373	0.0619998455	-0.1672861015	0.0063416129	0.0098082665	0.0457535011	0.0068758099	-0.0823724481	0.0559600289	0.2430142231	0.0989714007	0.022635534	0.0349142878	0.0122020194	-0.0813113899	0.0592077963	0.0024840316	0.0722457477	0.0144527886	0.0220171751	-0.1002200069	0.1339872099	-0.0567357708	0.0892127425	0.1169360345	-0.049117205	-0.1138200319	-0.1209337978	0.014263317	-0.1066612688	0.0082059845	-0.0428184596	-0.0473588333	-0.0014834928	-0.0602560401	-0.0087698831	-0.0917766117	-0.0605770733	-0.1262622163	0.0960346302	0.114459633	-0.0283034857	0.0863489918	-0.0049816402	0.0588331428	0.0192946357	-0.0461503089	-0.113773455	0.0417757161	0.0283355221	0.0018003813	0.0900682839	-0.1035033017	0.0508265332	-0.0791634577	-0.0968547379	0.0224093882	-0.0921037782	-0.1118254438	0.0916656739	-0.0323929627	-0.0437030975	0.0339149999	-0.1285967397	-0.0133519035	0.0143123513	0.0946096191	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0002186706326625	-0.0158988205004676	4.7816845589018014e-08	0.000252772493306	0.004850244948841	0.0167296064742856	0.0002798797327844	2.3524876063757637e-05	0.057590996619254	-1.5009586107297967e-05	2.2528767511239212e-10	0.0033167228915989	5.4024700521656494e-05	0.0003550106660376	1.2603257300050045e-07	2.9186682664546714e-09	0.0002419945505642	0.0001779286941824	3.165862021347348e-08	5.8561362502769165e-08	-0.000204006484037	0.0002339840191586	4.1618645529138736e-08	5.4748521221658886e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.9882953237984	-1.5868389129275329	2.518057735581034	835374.603988903	977.543552239736	0.334243465872305	0.1117186944783307	955591.3965254814	862.1408961995443	-1.528608014142037	743286.9248997534	2.336642460899262	880.5320802734375	694.6293290463461	1.098652	22.059055	0.1186076293641556	0.0539482132111459	0.027466445	0.0315000628	-0.0293661224	0.0042757805	-0.0831109143	-0.0444118398	0.0191397031	0.0060748867	-0.0241246735	0.0128150694	0.0580097578	-0.1305188365	-0.0068066457	0.0792830912	-0.0166840842	0.0597167322	0.0096594531	-0.0239705162	-0.0902606988	0.0122930577	0.1357058951	0.1255384949	0.1047055798	0.0032015373	0.0807501181	-0.0664577396	0.0015497334	-0.019865209	0.0831999187	0.038722977	0.1309470408	-0.0095785533	-0.055137476	-0.0683474564	-0.0354193159	0.1005919142	0.0057588023	0.0523510843	0.0395691793	-0.0536825421	0.0038339328	0.0535562958	-0.0113723808	0.079650398	0.1104654098	-0.049102839	-0.1222256367	0.068199151	-0.0340516554	-0.0146741981	-0.0402502803	0.1485601629	0.0462125234	0.0305842766	0.0641791388	-0.0252805335	-0.0611793396	0.0086481454	-0.0355664897	-0.053214996	-0.0559414046	0.0091761234	-0.1698406546	-0.04925431	-0.0459735318	0.011963554	0.0397059529	0.0571502754	-0.0456201928	0.0158027495	-0.0548213228	-0.0751175313	-0.0238683782	0.007442728	0.0123034671	0.0452642858	-0.029811249	0.0148091614	-0.0502559449	0.0525723741	0.1093014991	-0.0383798926	-0.0751533113	-0.0508794794	-0.0154244072	0.0233591195	-0.0469197218	0.164223561	0.0394497414	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0061176037210941	-0.0063362743537566	3.742507528834438e-05	4.014837268607363e-05	-0.0111779622531003	-0.0160282072019413	0.0002569034261083	0.0001249468401317	0.0869347881426989	0.0293437915234448	0.0008610581009713	0.0075576573894159	-0.0004169783019418	-0.0004710030024634	2.218438283295908e-07	1.7387090429026695e-07	-0.0002500353496073	-0.0004920299001715	2.420934226627763e-07	6.251767605324475e-08	0.0001709477390283	0.0003749542230653	2.9223129478887763e-08	1.4059066939450274e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.1952613534812	2.2069660296828038	4.870699056173876	839413.7569265737	978.077626134835	0.5340738950990271	0.2852349254262466	956635.842745554	864.5442152235244	2.403319023980089	747436.7000764596	5.775942331024607	881.5881071451823	685.3162659258337	0.982785	19.732637	0.0483402316703267	0.031000503490775	0.0353015791	0.0291559007	-0.0876735362	-0.0537953749	0.0042211722	-0.0175078413	0.0563600085	0.0551015208	-0.0025765989	0.0379717522	-0.0752646153	-0.0651333763	0.0233301544	-0.1214040349	-0.059588303	-0.0011070624	-0.0533413158	-0.0460386416	-0.0306168817	-0.0279676041	0.0325751015	0.1037039923	-0.0463210776	-0.0246551991	0.0801300876	-0.0185431644	-0.0551393503	0.0774161792	-0.1075975295	-0.039060259	-0.1344776216	0.007861272	-0.1394492837	-0.0276827206	0.0243491776	0.0182217458	0.0990578613	-0.0734376356	0.0104885947	0.0741144807	-0.0673943946	0.0029919554	0.0538399638	0.0449830479	-0.0019124079	-0.0273898637	-0.0647453367	-0.055166851	0.0612197884	-0.0685189006	-0.0038298738	-0.0413504189	0.0735004902	0.0413182933	0.0128530111	-0.064245104	0.1847886145	-0.0919514874	0.034653062	0.0176260718	-0.0373611149	-0.1291578979	-0.0421273262	0.1439715975	-0.0849876361	-0.0155109041	0.0442053129	0.0606270488	-0.027881671	0.0285455409	-0.0364275926	-0.0358608589	0.0133783054	0.0247803521	0.0483882693	-0.0237037704	-0.0187541222	-0.0164637269	0.0169036055	-0.018380153	0.0174100333	0.0855550402	0.0128217738	-0.0414345367	-0.1023245261	-0.1270576619	-0.0862273468	-0.0492498711	0.1035376693	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0061915789552813	-7.397523418719958e-05	3.833564995948227e-05	5.472335273051021e-09	-0.0105541138970579	0.0006238483560424	3.8918677133680533e-07	0.000111389320152	0.0577203472559517	-0.0292144408867471	0.0008534835563252	0.0033316384873476	-0.0006959825826227	-0.0002790042806809	7.784338863826645e-08	4.843917553141635e-07	-0.0002890420284749	-3.9006678867600005e-05	1.5215209962800727e-09	8.35452942248849e-08	0.0001203993547098	-5.05483843185e-05	1.4496004614536238e-08	2.555139157210777e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.0902356720989	1.894974318617642	3.590927668220397	842889.6808364501	978.7724249596688	0.6947988248338106	0.4827454069904442	957995.4598614305	865.0120269549335	0.4678117314091423	748245.8067766826	0.2188478160440195	882.6057465820312	701.3899901209888	1.13467	22.782219	0.1381826452102066	0.061940476579036	-0.0560944686	0.0839166734	0.0511296695	-0.022118496	0.0308503417	0.0252401547	0.1963522191	0.0527257269	-0.127746024	0.0908822887	0.0441635465	0.1511715426	-0.0523599892	0.0364724923	0.1260925961	-0.0079764123	-0.0899485593	0.1816559711	0.039757182	0.0670537089	-0.033405414	-0.1100535485	-0.0301804211	0.0311710841	0.1491114768	-0.0973193123	0.028230806	-0.055999725	0.0682075548	-0.1538689739	0.0236497026	-0.0626016517	0.0368734601	-0.0643257652	0.0628345438	-0.0925758597	-0.0411919888	-0.1275967802	-0.0389709335	0.0729992896	0.0338695481	-0.0123251988	0.0887842137	-0.1737938119	0.0546426513	0.0088873403	0.0486101537	-0.0479229335	0.1076221668	0.0370577535	0.0361591323	0.1393356447	-0.0063136407	0.1359679538	-0.1354954269	0.0384900529	-0.0481423277	-0.0213032058	-0.0682315145	-0.0204866767	0.0418672804	0.0652245531	0.0840279121	0.0071581385	0.0271341912	-0.0477334891	0.0133923879	-0.0649226199	0.1040922006	0.1466168137	-0.0486939282	-0.0391839406	-0.0086912042	0.000417325	0.0595243057	-0.1204484667	0.0152113314	-0.0716869837	0.0111516457	0.0704685195	-0.0056903843	0.0738418004	-0.0114034024	-0.0015259078	-0.0134160257	0.0149548476	-0.1290966928	0.0157900082	-0.0699782249	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0227638170828186	-0.0165722381275373	0.00051819136818	0.0002746390765558	0.0321454040662985	0.0426995179633564	0.0018232488343029	0.0010333270025856	0.0394391535017888	-0.0182811937541629	0.0003342020450772	0.0015554468289376	-0.0012910245286038	-0.0005950419459811	3.540749174769744e-07	1.666744333456664e-06	0.0001533096291603	0.0004423516576352	1.956749890126092e-07	2.3503842393268708e-08	0.0002955996583965	0.0001752003036867	8.73791580441275e-08	3.0695146411911915e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.6412387562394	4.551003084140575	20.711629071857026	851266.855453648	979.9156351650464	1.1432102053776134	1.306929573679525	960234.6520409164	868.4252414731626	3.413214518229097	754162.4000277207	11.650033347449886	885.6975115885417	717.1960029514155	1.753497	35.207218	0.4573705428790744	0.2725633939907181	-0.0585268484	-0.2251805151	-0.037945673	-0.048428103	0.0159330563	-0.2990241748	-0.1460373351	-0.0433689321	-0.064209742	-0.0715316748	-0.125003371	0.0166719663	-0.0648693512	0.1004462757	-0.1313804266	-0.0772330581	-0.0733768598	-0.1849873272	-0.0419284234	0.1246129568	0.0565243509	-0.348000994	0.1490673694	0.0397885387	-0.0824673908	0.060107752	-0.3677029325	0.1832738838	-0.094908775	0.041292949	-0.1100367224	0.1580217205	-0.0169014068	-0.0576413303	-0.1430626287	-0.0252349426	0.0842088983	0.0075144083	0.169670099	0.0573922339	-0.0194914496	-0.0727133002	0.1083987442	0.1031140363	-0.1056688326	-0.0817452194	0.1630445122	0.1545624077	-0.1660756914	0.3236290466	0.0703359312	-0.107524148	0.3289254349	0.0045767405	0.159077303	-0.0493478782	0.2063468552	0.1236886213	0.011819423	-0.0336740628	-0.054459095	-0.2373016957	0.1851498293	0.0263285543	0.003645915	0.074099487	-0.0531293703	0.3399708782	-0.0643688895	-0.0611113359	0.2269321289	0.00425165	-0.008068241	-0.2466888366	0.2632713035	-0.1089577753	0.2051211383	-0.1059581766	0.0120566501	-0.06634248	-0.0629143941	-0.1771190276	-0.0402618182	-0.4544274989	0.0290085075	0.0288230712	0.1495894842	-0.1724341826	-0.150068418	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0663505117070144	-0.0435866946241958	0.0044023904037826	0.0018997999482628	0.2725000912669344	0.2403546872006359	0.0577703756593155	0.0742562997404875	0.1578401094524366	0.1184009559506477	0.0140187863700272	0.0249135001519571	-0.0009421723035312	0.0003488522250726	1.2169787493810405e-07	8.876886495412876e-07	0.0007287776048992	0.0005754679757388	3.311633911010271e-07	5.311167974026144e-07	0.0004718435596569	0.0001762439012604	2.226363447896945e-07	3.1061912731485625e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.3328495035528	-0.308389252686652	0.0951039311726317	850697.8852733433	984.281408852222	4.365773687175533	19.059979887634253	968809.8918121147	869.3504867892796	0.9252453161169568	755770.2688807574	0.8560788949963676	886.4081831705729	722.3421492708444	1.485504	29.826378	0.6039997853467441	0.4152667443466642	-0.1255722198	-0.1033906661	0.0416521748	0.05816056	0.0621181654	-0.172274652	-0.0357828967	-0.0993198858	-0.1634185784	0.0325055032	-0.058341917	0.0562240321	-0.0203785964	0.1549875768	0.0745060711	-0.1004649657	0.0127403086	-0.0762762599	0.1316802635	0.0521786653	0.1066863136	-0.1648696824	0.0147738659	-0.004611629	0.0907529583	0.0428607196	-0.1583436125	0.0819800398	0.0805627426	0.0103578019	0.0314582306	-0.1490472358	0.1156036099	-0.0367410684	-0.0777224586	0.0643294268	-0.1240906275	-0.0771967268	-0.1261687649	0.1410582304	-0.0403720717	-0.1007016839	0.0427175434	0.1040598162	0.0341133188	0.0348628475	0.1140331466	0.0207316255	0.1243088854	0.1342655551	0.0347475348	0.045947769	0.1129934096	0.092835485	0.0471336999	0.2677396163	0.0320734235	0.1840100271	0.0202549075	-0.2774744161	0.1464369126	-0.0556781229	0.0343325742	-0.01344925	-0.0157696934	-0.0617194812	0.0446508717	0.0041500601	0.0203333577	-0.2195018195	0.0594000125	0.0452599437	-0.133829758	-0.0106857362	-0.1316438775	-0.0990668501	0.1720655518	0.0257700039	0.0128025946	0.0224757199	0.1767589636	0.0051261786	-0.0035026563	0.1165308867	-0.0398679336	0.1122539525	-0.1107200167	0.0913225899	-0.0914606408	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0537099067066577	0.0126406050003567	0.0028847540784378	0.000159784894775	-0.1187339876485111	-0.3912340789154455	0.153064104504817	0.0140977598229167	0.0330047525123973	-0.1248353569400392	0.015583866342347	0.0010893136884045	-0.0005130573472774	0.0004291149562537	1.8413964568070065e-07	2.632278415953226e-07	0.0014149773630824	0.0006861997581832	4.708701081306823e-07	2.0021609380356224e-06	8.136338427584526e-05	-0.000390480175381	6.620000300818864e-09	1.524747673656193e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.764894841629	-4.56795466192375	20.86620979339092	842292.4022036664	983.0503600625432	-1.2310487896787663	1.5154811225695557	966388.0104190956	865.8333815285011	-3.517105260778408	749667.4445690791	12.370029415395152	883.7259961588542	724.2723711602699	1.279821	25.696611	0.183057028166203	0.1340963867151197	-0.1289569673	-0.0557910807	-0.0315025092	-0.0343678792	0.0658425327	0.1260280057	-0.1597253052	-0.0841167174	-0.0903131393	-0.0950577677	0.0384822568	-0.0232959174	0.194259589	-0.1185595034	0.0988042393	-0.0228808629	0.0485767036	-0.0446066609	0.1503039326	0.0621796963	-0.0591473096	0.052257927	-0.0295457646	-0.0954995912	-0.0014628781	-0.0228079789	-0.0321145842	-0.1249814307	0.1435786685	0.1185514483	0.089541093	0.0384870045	0.1252538192	0.1083435816	-0.095445202	0.0449346808	0.1160820457	-0.043236476	-0.0332760097	-0.270931351	-0.0943535999	-0.023634141	-0.0453452418	0.0530405856	0.0487053168	0.1104867047	0.141130179	-0.0681740536	-0.0067422501	-0.0018180707	-0.0414752211	0.0405680802	-0.0401488394	0.0020847782	0.0856970778	0.0275179262	-0.2812957489	0.126220506	0.0497392684	0.0001805389	0.0166190152	0.1698222506	-0.173808635	0.0527727085	0.0483821046	-0.0643919468	0.0033532994	0.0193233232	0.0041160942	-0.0862730891	0.0330906809	0.0379410605	-0.073081947	0.1636044871	-0.0773237083	-0.0720066558	-0.0271216581	-0.0931546177	0.1188535741	-0.078461268	0.0975164759	-0.0154079787	-0.1958779921	0.0946672781	0.0518055498	0.0037789715	-0.0739854553	0.0116218347	-0.0930925754	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.037362871601374	0.0163470351052837	0.0013959841743007	0.0002672255567333	0.013748871146717	0.1324828587952281	0.0175517078745563	0.000189031457809	0.0379690516418662	0.0049642991294688	2.464426584684567e-05	0.0014416488825827	-0.0003219221639378	0.0001911351833396	3.6532658310262514e-08	1.0363387963439579e-07	0.00122902147091	-0.0001859558921724	3.457959383363325e-08	1.51049377595778e-06	-0.0001268022429366	-0.0002081656272124	1.6078808813752526e-08	4.3332928352750734e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.386042338208	-10.378852503421058	107.72057928776955	823349.4298301962	980.6485991197474	-2.4017609427958178	5.768455626339455	961671.674955523	861.8000840024595	-4.033297526041679	742699.3847866462	16.267488933573926	879.552427327474	705.7259818397908	1.477963	29.674963	0.223100347977586	0.1315351692752346	0.0218021093	-0.0028168824	0.1291457407	-0.0063990335	-0.1670967629	0.1076672216	-0.3283704001	-0.1218002545	0.180323286	-0.0962823738	0.2333179733	-0.1024253298	0.1330362583	0.0851182607	0.0311485212	0.0725525427	0.1795827599	-0.0659529941	-0.0679741656	0.1045234727	0.0116749824	-0.0022456025	0.0147255591	0.0975718964	-0.2554205384	0.0991652119	-0.1142219173	-0.1505671377	-0.0439536741	0.1134920196	-0.074760873	0.0427494612	-0.0047399734	-0.0050581928	0.103354322	0.0436020097	0.0828527071	-0.0571157818	0.0620683849	-0.1080398829	0.007015548	0.07199695	-0.2188735628	0.082251701	0.0840839301	-0.0649686682	0.0944549539	0.083298595	-0.2554195329	0.0517692561	0.1057631234	-0.1845653664	-0.0179481944	-0.017954947	0.0212727885	0.0602216287	-0.0888007146	-0.0496348668	0.1059653815	0.2556313354	0.0550449191	0.2093489549	0.0063577678	0.0016165131	-0.0557583615	0.0561525822	0.0046480131	0.0827025431	-0.0202615653	-0.0455568637	0.08421981	-0.1012162648	-0.071870846	0.0987472558	-0.0709598718	0.1030045653	-0.0633308663	-0.0914103427	-0.0307828965	-0.0377609697	0.1151997796	-0.1935417798	-0.2530864095	0.1122130456	0.0704648374	-0.1581732324	0.0779155692	-0.0274641448	-0.1488195591	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0159320657274406	0.0214308058739334	0.0002538307183434	0.0004592794404062	0.0308623206731795	0.0171134495264625	0.0002928701546947	0.0009524828373341	0.1373386070435316	0.0993695554016654	0.0098743085407246	0.0188618929846575	-0.0003029897341915	1.89324297463e-05	3.5843689609858517e-10	9.180277902543585e-08	-0.0002480121979355	-0.0014770336688455	2.181628458903198e-06	6.151005032479765e-08	8.096240198209418e-05	0.0002077646449186	6.5549105347102085e-09	4.316614767819107e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.7316012374262	-7.65444110078181	58.59046856533784	809516.9542652628	967.8467164039612	-12.801882715786178	163.88820106874488	936727.2664539296	858.9004001645689	-2.8996838378906205	737709.8974028565	8.408166359724078	876.7273457519532	657.4283669379449	1.557887	31.279699	0.2277959766619759	0.1419043127506364	0.3060639436	0.1909878029	-0.0899025551	0.0785767361	-0.1121400994	0.0137424938	-0.2463332364	0.1282884366	0.3374690683	-0.0313718609	0.2588226204	-0.1076899587	0.0423022703	-0.0181038597	0.0020040122	0.1394594038	0.1698582667	0.0308127094	-0.17860202	0.0244911456	-0.1275984839	0.0760392834	0.2207798327	0.0664849812	-0.0966112514	0.178036179	-0.0591421454	-0.1370601185	-0.0299570549	-0.0956090192	-0.0719394984	0.0324136495	-0.1296541515	-0.1144886162	-0.0967095993	-0.0653905954	0.0477985161	-0.0154326043	-0.1683765034	0.0353876586	0.055323966	0.1373912426	-0.2163978731	0.0062420441	0.0383131643	-0.1403900598	-0.149188001	-0.0850607211	-0.1797528797	0.139235924	0.0864470844	-0.0895123815	-0.1658144182	0.0813732061	0.0399730804	0.0171045635	0.0434824209	-0.0875134312	0.048241657	0.077112353	-0.0326478115	-0.1456758618	0.081677266	-0.1703874921	-0.0719576312	0.155687847	-0.0606449611	0.1885571034	0.0403891643	0.0651952233	-0.0408330896	-0.2195220951	0.0162941669	0.0434963233	-0.0667945928	0.0945210756	-0.2228181124	0.1235896374	-0.0231649835	-0.0069699015	0.0199539262	-0.1380850453	0.0657135523	0.1365799038	-0.0756126339	-0.0823416172	0.1983515518	-0.0407860674	-0.0743339657	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.004726856022529	0.0206589217499696	2.234316785771868e-05	0.0004267910478713	0.0530996981207607	0.0222373774475812	0.0004945009557461	0.0028195779405159	0.2670388560513714	0.1297002490078398	0.0168221545926956	0.071309750641225	-0.0004753330130198	-0.0001723432788283	2.9702205757289164e-08	2.2594147326648138e-07	-0.0003792096501145	-0.0001311974521789	1.7212771458260984e-08	1.4379995873996148e-07	0.0008814102401065	0.0008004478381244	7.76884011364598e-07	6.407167415580351e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.7851230610648	5.053521823638675	25.538082821992365	818636.1189126263	956.6678816103469	-11.178834793614328	124.9663473429223	915213.4357048286	859.9142788809318	1.0138787163629104	739452.5670233129	1.0279500514937028	876.8189688476563	644.5488656039612	1.250185	25.10158	0.0843869068186303	0.0437945115390488	0.3769405255	0.1044309435	-0.1717865588	-0.0846330741	-0.0525187424	-0.0579113844	0.0060368186	0.3116184719	0.1482310073	0.1743842431	0.1454377997	-0.1329121482	-0.0200602671	-0.079239497	-0.0007572756	0.111787802	-0.140399248	-0.0571384624	-0.233823123	-0.1211500982	-0.0228999333	0.0217923828	0.2408971829	-0.0046390145	-0.1071063625	-0.0308167101	0.0116877281	-0.1480935926	-0.0935569263	-0.1540848491	-0.002279492	-0.1016116206	-0.0128976071	-0.0553606846	0.1183676603	-0.0070944724	0.034261262	-0.0300674767	-0.0510352011	0.0679906092	0.0977927231	0.1143504761	0.0938111881	0.0064416766	-0.0120417642	-0.1796830091	-0.27177809	-0.0909970898	-0.241987756	0.094508394	0.0014302936	0.0218901825	-0.073460319	0.0657745055	-0.1237443462	0.0183202008	0.1666352786	-0.1153212175	-0.0181916822	-0.0207316915	0.1202884001	0.0726394415	0.0098108492	-0.0063379375	0.1730781802	0.1906396722	-0.0544242786	0.1601953505	0.041899995	0.0655490385	0.0064761671	-0.2085373659	0.0288031729	0.0010346655	-0.0093813134	0.1180774616	-0.2356287579	0.1256487064	-0.021928545	0.0287638884	-0.0827120817	-0.1075985843	0.185637656	-0.0243461114	-0.0315679481	0.1339600025	-0.028195315	0.0362451706	0.0532441876	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0001440847841536	-0.0045827712383754	2.0760425024589497e-08	2.10017922232808e-05	0.0593388560096457	0.006239157888885	3.892709116243596e-05	0.0035210998325334	0.2359356292418937	-0.0311032268094776	0.0009674107179618	0.0556656211457683	-4.3002572070548585e-06	0.0004710327558127	2.218718570485492e-07	1.8492212046827253e-11	-0.0005730009623206	-0.0001937913122061	3.7555072686562136e-08	3.2833010282033365e-07	0.0006969992904875	-0.000184410949619	4.858080109400784e-07	3.4007398339381375e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
