global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
953.2039271842932	3.4066355228914063	908597.7267995592	11.605165585825604	1159.4490752668012	4.940565414850198	1344322.1581370404	24.40918661841391	916.6751196017292	1.4033728548236013	840293.2748968445	1.9694553696557449	940.2774301906528	796.0650076320186	0.741608	22.318033	0.0965184833830413	0.0518582343314494	0.0153392798	-0.0379759687	-0.1121044156	-0.0697111308	0.0163413313	-0.0026705912	-0.0130936918	-0.0360525816	-0.0399287071	0.0015448998	-0.0136954757	0.0813187305	-0.0050243976	0.0637099198	-0.0096401914	-0.0087498345	-0.055309227	-0.0087654442	-0.1212488036	-0.1588881065	0.0217886816	0.1064444188	-0.0043964172	0.0086381807	0.0365372344	-0.0480610464	-0.070264266	-0.0924979212	0.1220322317	-0.039330931	0.0127896356	0.0329786739	-0.0469811045	-0.0219632471	-0.0202186144	-0.0335294996	-0.0390868402	-0.0404951118	-0.0107890129	0.0764572198	-0.0204707211	0.0181683806	0.0227004803	-0.0693649882	-0.0210044175	0.0398556098	-0.0101037937	-0.0239905169	-0.0546751816	0.0451477153	-0.0456950649	-0.038675779	0.0507671391	0.0711250822	0.0387487979	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0280478056181152	0.0182708199505583	0.0003338228616657	0.0007866793999915	0.1000776248752401	-0.0427786117759866	0.0100155310006692	0.0018300096254805	-0.0298062263581826	-0.0213734247124364	0.0008884111297152	0.0004568232839381	0.0011655556017291	0.0001174925860138	1.3804507768233644e-08	1.3585198607220842e-06	-0.0007144123458793	-0.0001095196646741	5.103849999447646e-07	1.1994556950327311e-08	0.0001504167783397	-5.490028819320002e-05	3.0140416436964182e-09	2.262520720609444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.334166826041	-2.869760358252165	903135.0286369456	8.235524513795594	1150.8357779992878	-8.613297267513417	1324422.987923226	74.18888981855409	915.8826350564196	-0.7924845453095486	838841.0011978907	0.628031754554482	940.51196536921	798.7233770229408	0.628567	18.916161	0.060402755802402	0.0309375008546689	0.0369521552	-0.0345166128	-0.1128834445	-0.0430750754	0.0501457986	0.0738171294	-0.007601379	-0.0499214907	-0.0075154199	-0.0042687607	-0.0493387706	0.0751431177	0.0012941439	0.0973162797	0.0038293077	0.0259898829	-0.0637715257	-0.0236024414	-0.1190337175	-0.0097276873	-0.0537279348	0.0346023308	0.0037386121	-0.0234886989	0.0680085237	-0.0467106213	0.022057836	-0.103755908	0.04408533	0.0183894286	-0.0231704915	0.0445526963	-0.054775484	-0.0442822413	-0.0033856564	-0.0145269724	-0.0737486563	0.011594215	-0.0299160475	0.0569640473	-0.0116120028	0.0110158617	0.0064747631	-0.037990332	-0.0225079998	0.0451722068	-0.0021324195	-0.0251162975	-0.0242346317	0.0242316765	-0.0181163808	-0.0334396595	0.0371416363	0.0544829437	0.0663743166	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.017603971668052	-0.0104438339500632	0.0001090736675764	0.0003098998184895	0.1178945826303419	0.0178169577551017	0.0138991326135825	0.000317443983647	-0.0084679457865206	0.021338280571662	7.170610584345197e-05	0.0004553222177549	0.0012150420697824	4.948646805330017e-05	2.4489105203902984e-09	1.4763272313410988e-06	-0.0005479091000522	0.0001665032458271	3.002043819200117e-07	2.77233308709597e-08	0.0001503328217086	-8.395663109999761e-08	7.048715905661087e-15	2.2599957282869717e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.8211609109388	0.4869940848977876	904060.8800360254	0.2371632387254335	1156.5663917499353	5.730613750647535	1337645.8185254647	32.83993395911061	916.087860503754	0.2052254473343282	839216.9681623454	0.0421174842335751	939.0771167193572	790.8736973768155	0.581211	17.49103	0.0471748901474794	0.0257062277076408	0.0161676268	-0.0585417191	-0.0913224142	-0.0459318439	-0.0042784394	0.0114433328	-0.0267292783	-0.0556464465	-0.0276447421	-0.0162079151	-0.0414148144	0.0167494587	0.0201261966	0.1081729728	0.0031229319	0.0058395554	-0.0516403039	0.0095912695	-0.1167113299	-0.1275119908	0.0022224007	0.0211067948	0.0053703035	0.001038207	0.0458959165	-0.0542991666	-0.0751040422	-0.0800863611	0.1079520352	0.0288899336	-0.0155193653	0.0344411798	-0.0558843359	-0.0129110014	-0.024456994	-0.0343059509	-0.0483312888	-0.055264586	-0.0159468452	0.087250306	-0.0220120301	0.0093184451	0.0207168999	-0.0476349874	-0.0206481722	0.0369302645	-0.0126792814	-0.0259104744	-0.0425066202	0.006956767	-0.0278637267	-0.033337505	0.0227172456	0.0464668123	0.0345900483	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0144999250904618	-0.0031040465775901	9.635105155849426e-06	0.000210247827629	0.1345040001854869	0.0166094175551449	0.0180913260658974	0.0002758727515211	-0.0088911900816199	-0.0004232442950993	7.905326106749609e-05	1.7913573333410384e-07	0.001172173551136	-4.286851864640008e-05	1.837709890936751e-09	1.3739908339827808e-06	-0.0007142181760291	-0.0001663090759769	5.101076029703345e-07	2.7658708752290303e-08	0.0004819188614782	0.0003315860397696	1.0994930177008673e-07	2.322457890484445e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.0851269122346	1.2639660012957847	906466.088887486	1.5976100524316557	1154.7592220411775	-1.8071697087577832	1333468.8608891454	3.26586235625169	917.0190999273468	0.9312394235928424	840924.0296315613	0.8672068640535291	939.4679599897512	796.4724021436194	0.73389	22.085768	0.0817264024773535	0.0427689112428682	0.0246190666	-0.0175750617	-0.1575019805	-0.0295589251	0.0328412573	0.0196039352	0.003159906	-0.1258318924	0.0252461173	0.0343988994	-0.0365355379	0.0375671973	0.018570193	0.0324681371	-0.0014724911	0.0188081373	-0.0535879092	-0.0895540147	-0.0892977546	-0.0267534569	-0.0445289592	0.0995955958	-0.001381211	-0.0306362526	0.0443076653	0.0053219869	-0.05295438	-0.1445368169	0.046288044	-0.0450186961	-0.0375264549	0.0421407714	-0.0616095312	-0.0721509978	0.0080691398	-0.0105583854	-0.0949041697	0.0210235469	-0.0357176299	0.0711642359	-0.0368472923	-0.0213907854	0.0073493102	-0.0685503579	-0.0205478659	0.0627764402	-0.0363763553	0.036433182	-0.0222621665	0.0936020174	0.0349733038	-0.0132792855	0.0243830398	0.0117985635	0.1463234052	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0180052081573762	0.0035052830669144	1.2287009379196827e-05	0.0003241875207904	0.1560266053389511	0.0215226051534642	0.0243443015735968	0.0004632225325919	-0.0387323595227684	-0.0298411694411485	0.0015001956742009	0.0008904953936153	0.0011740151368893	1.8415857533000696e-06	3.3914380867577848e-12	1.378311541645202e-06	-0.0006129719484393	0.0001012462275898	3.757346095734719e-07	1.0250798601165582e-08	4.7859778504771855e-05	-0.0004340590829734	1.8840728751173338e-07	2.290558398525822e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.9399017625616	1.854774850326976	910001.3361747656	3.440189745405456	1163.8617772897962	9.102555248618728	1354574.2366361632	82.85651205415635	917.67088575487	0.6517858275232129	842119.8545621277	0.4248247649601194	940.4169306488812	789.8569945058879	0.81981	24.671465	0.0822032709139646	0.0440709678655839	-0.0135340915	0.0164377196	-0.101870065	0.035979697	-0.0978488092	-0.1137231512	-0.0134448987	0.0157541829	-0.0285938022	0.0439244522	0.0650535785	-0.0284354896	0.0923344591	-0.1515439708	-0.0063891612	-0.0242432759	0.0337400766	-0.09477308	0.1005948222	-0.0506925752	-0.0368217969	-0.0130248194	-0.0054836793	0.0165580522	-0.045524666	0.1442225729	-0.1119473939	0.0298858272	0.0194818935	-0.0440206639	-0.084141383	0.0291919716	-0.0518550907	-0.0286359315	-0.0174479596	-0.0469543174	-0.0259272245	-0.0758630497	-0.0065372827	0.0531860464	-0.060628717	0.0143923607	0.048609338	-0.0928957362	-0.0149423145	0.0169556382	-0.0993053914	0.0622866774	-0.0172453569	0.0727955947	0.0731166062	-0.0098630336	0.0781676791	0.023332124	0.016978186	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0059760393539818	-0.0120291688033944	0.0001447009021005	3.5713046360339214e-05	0.123134888599921	-0.0328917167390301	0.0151622007905149	0.0010818650300405	-0.0442513524222221	-0.0055189928994536	0.0019581821911957	3.045928262422035e-05	0.0012110095396935	3.699440280419998e-05	1.3685858388393992e-09	1.466544105228663e-06	-0.0001169094716773	0.000496062476762	1.3667824567865412e-08	2.460779808512498e-07	0.0001500707483803	0.0001022109698755	1.0447082362896124e-08	2.252122951942332e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.3859130191842	1.446011256622569	912762.2427955	2.090948554279181	1165.0969341130549	1.2351568232586487	1357450.8658796402	1.525612378042397	917.7836822339908	0.1127964791207887	842326.887374983	0.0127230457020465	940.5017665727488	800.2476599027419	0.911885	27.442356	0.151429280810302	0.079563471532722	0.0226079269	0.0900200072	-0.1550723168	0.1310406283	-0.0311973411	-0.0174177865	0.0402863675	0.0872973844	-0.0065086532	0.0791709538	0.0001987578	0.0965185082	0.0073294997	-0.17682865	-0.0117440038	0.0001055342	-0.0320338525	-0.0702578741	0.0895288187	0.0881201422	-0.0040124535	0.1001920356	-0.0096818728	-0.0111558021	0.0363644788	0.127147235	0.0467074304	0.0505694478	-0.0670263398	-0.064801388	-0.0624504894	0.0391639925	-0.0679471224	-0.1034257546	0.0203026319	-0.01229929	-0.0889795729	0.0493738444	-0.0090198071	-0.027879187	-0.0389794018	0.0025505441	0.013308297	-0.060696379	0.0182272708	0.0530208697	-0.0891138838	0.0802211452	0.0007745553	0.1135259718	0.1496357353	0.0333706326	0.0155840194	0.0061086219	0.058328871	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0042782184269469	-0.0016978209270349	2.882595900277648e-06	1.8303152908668008e-05	0.1089374466857009	-0.01419744191422	0.0118673672903999	0.0002015673569076	-0.0608623580340292	-0.0166110056118071	0.0037042266254623	0.0002759255074354	0.0006837581731316	-0.0005272513665619	2.779940035413911e-07	4.675252393242631e-07	0.0011258438771806	0.0012427533488579	1.2675244357850458e-06	1.544435886097525e-06	-0.0004583847833447	-0.000608455531725	3.702181340867525e-07	2.101166096019676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.3512739928706	-6.0346390263135845	901267.8414318864	36.41686817790697	1159.6788955604177	-5.418038552637199	1344855.1408082305	29.355141757862995	916.21529602164	-1.568386212350788	839450.4686640215	2.459835311092051	941.3388652898334	795.8471381996158	1.167714	35.141304	0.311106496251912	0.2215358620052516	-0.0344025596	0.0317610033	0.0172727567	0.0079379107	-0.0721294604	-0.1527366424	-0.0757915907	0.212913209	-0.0142149428	0.0172480594	0.0778793947	-0.0816226014	0.0655933258	-0.0925719403	0.0094457381	-0.0195472238	0.0203356411	0.0832715608	0.1189777177	-0.0470392454	0.0452192688	-0.0463077836	0.0063334051	0.0337514441	-0.0437228167	0.0235190316	-0.021773991	0.162515994	0.0480956462	-0.0056964608	0.0375619687	-0.0229574832	0.0023767246	0.077221463	-0.0772252704	-0.0447078956	0.0514936316	-0.0831749998	0.0905564537	-0.0244930981	-0.0390040373	0.1386170482	0.0126366218	-0.0725903333	0.0206655289	0.002267831	-0.0941025359	0.0425561359	0.0567050289	0.0088434275	0.1511228771	-0.0702990161	-0.0037011666	0.0296799011	-0.0065613581	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0129047247638283	0.0086265063368814	7.441661158025496e-05	0.0001665319212301	0.0975949704979655	-0.0113424761877354	0.0095247782664987	0.0001286517660693	0.1456240176400811	0.2064863756741103	0.0212063545136386	0.0426366233390298	-0.0004818999388703	-0.0011656581120019	1.3587588340758338e-06	2.322275510831989e-07	0.0008110593059682	-0.0003147845712123	6.578171977976183e-07	9.908932627337447e-08	-0.0002458047054953	0.0002125800778494	4.519028949845697e-08	6.041995324363117e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.7869399381065	-9.564334054764116	883199.4924782302	91.47648591112062	1137.760311400693	-21.918584159724787	1294498.5261986016	480.4243315669384	909.5774955112548	-6.637800510385205	827331.2203405268	44.06039561567008	932.2620788419308	775.5137376694989	1.496232	45.027782	0.9697744456258228	0.5585853432127229	-0.1826434927	-0.0106402387	0.1302342765	-0.0277408458	-0.1080289384	0.0013556274	0.1466699851	0.1166213356	0.2186118035	-0.0021672769	0.0974960907	-0.126426442	-0.0095848278	-0.0924176119	0.1177856553	0.1510502771	0.1420928538	0.0953287371	0.0620717096	0.0252117481	0.080690386	0.0438341518	0.1174881989	-0.1381339622	-0.1433582	-0.0250095612	-0.0060646518	0.1234854112	-0.0655871715	-0.0473392917	0.1390471317	-0.1955029467	0.0697442153	0.1315220908	0.0655029563	0.1716702885	-0.04022334	-0.0519130304	0.0012987884	-0.0389666011	-0.0992062296	-0.0043619482	-0.1754252493	-0.003617587	-0.0003474749	-0.0424887542	-0.0320782512	0.1590863494	0.2705463129	-0.0859202579	0.0373653214	0.1918602694	-0.1535766623	-0.1628207374	0.2467739883	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0582773634295534	0.0453726386657251	0.0020586763394904	0.0033962510883002	0.2152142658688802	0.1176192953709147	0.046317180233481	0.0138342986435504	0.5922380751197238	0.4466140574796427	0.3507459376215156	0.1994641163384296	-0.0062301595779011	-0.0057482596390308	3.30424888777105e-05	3.8814888366112814e-05	0.0021471583732153	0.0013360990672471	4.610289079668574e-06	1.7851607174985704e-06	-0.0003648150814082	-0.0001190103759129	1.4163469574929769e-08	1.330900436228716e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.6333689320402	12.846428993933728	907510.3356028086	165.03073789618114	1162.5001152417935	24.73980384110064	1351406.5179371831	612.0578940961379	918.0253979854548	8.447902474199964	842770.6313463526	71.36705621359387	942.706244124979	792.7702578200391	1.782587	53.645367	1.3636936284471677	0.7775749564653474	0.0396958729	0.0639604009	-0.0110433209	0.1700077929	0.0832213736	-0.0288224487	0.0211016707	0.0794855537	0.1206136849	0.0960062997	-0.1085077967	0.1622322248	-0.1596444152	-0.1373933823	-0.0188244149	0.0544332386	-0.0537000031	-0.0619827568	0.0538632056	0.0341747584	-0.1403690273	0.0233451257	-0.0174758793	-0.069604853	0.10604607	0.1020422381	0.1477257715	-0.0019732867	-0.0446639785	0.0584250942	0.0193393071	0.0405213479	-0.0648129462	-0.0947799529	0.0139500419	-0.0364136124	-0.0474634094	0.0164856975	0.01083718	-0.0203623711	-0.0659982708	0.0598820199	-0.0606990626	0.0078505782	-0.0471429304	0.0620283866	-0.0591826676	-0.0653682958	0.0277392684	0.0828766276	0.1090834114	0.0582050716	-0.0469525328	0.03937757	-0.1556147846	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.012770661343211	-0.0455067020863424	0.0020708599347751	0.0001630897911429	0.0883417985010197	-0.1268724673678605	0.0078042733623947	0.0160966229760088	-0.0750860675367306	-0.6673241426564545	0.0056379175381304	0.4453215113721719	0.0002617392903357	0.0064918988682368	4.214475091541425e-05	6.850745610543587e-08	-0.0004828703487469	-0.0026300287219622	2.3316377369895285e-07	6.917051078346123e-06	0.000993063655123	0.0013578787365312	1.843834663123568e-06	9.861754231262529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.450566291496	-3.182802640544196	901456.3778312424	10.130232648655106	1168.872523523826	6.372408282032438	1366262.9762489572	40.60758731291561	918.1820626621565	0.1566646767016664	843058.3001945321	0.0245438209260376	944.7757634584068	787.0952362884432	1.271081	38.252052	0.5207440516596294	0.3060394999253457	-0.0303886057	-0.0081701178	0.1335530205	0.0263612087	0.02856477	0.0593164102	0.0297490129	0.0064251339	-0.0167521662	0.0251832444	-0.0186035589	-0.019351297	-0.1248575058	0.0022110731	-0.0146916537	-0.0387361081	0.0160981317	0.0539044133	0.0134073437	0.1269920956	-0.0476962801	-0.0233041003	-0.0139808346	0.0353722948	-0.002415907	-0.0531322679	0.095032336	0.0355641757	-0.0885816497	0.0508471713	0.0103472631	-0.0329319054	0.0482153795	0.0344083242	0.0115621143	0.0501338224	0.0510306196	0.0678416438	0.0454740958	-0.0320101695	-0.0222322632	0.0149309829	-0.1187604571	3.70479e-05	-0.082192048	0.0631211835	0.0793420511	-0.0379001291	0.0411921232	-0.0546129417	0.0677424996	0.0449669092	0.026781673	-0.0112519034	0.0365598531	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0428631961937213	0.0300925348505103	0.0009055606537291	0.0018372535879414	0.1150309402086549	0.0266891417076352	0.0132321172052871	0.0007123102850902	0.1912050990193634	0.2662911665560939	0.0365593898910045	0.0709109853858053	-0.0021530060260242	-0.0024147453163599	5.830994942882073e-06	4.635434948096518e-06	0.0001499060870764	0.0006327764358233	2.247183494255721e-08	4.004060177332389e-07	8.716123639839965e-05	-0.0009059024187246	8.206591922510813e-07	7.597081130497709e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.280760351203	0.8301940597069688	903033.5234936604	0.6892221767727381	1159.7232190548386	-9.14930446898734	1344957.9448149172	83.70977226623168	916.9148168900016	-1.2672457721548651	840732.7814324251	1.605911847044381	942.4156206779674	789.7874063773974	1.053561	31.705978	0.1768408393014179	0.0826936524167814	-0.0426970707	-0.0502569887	0.1243673272	-0.0750780077	0.0276496281	0.041340374	-0.0712068747	0.0616539963	-0.0273824177	-0.0556039992	-0.0058013476	-0.0717971076	-0.0656720914	0.0455902008	0.0045728315	-0.0271167236	0.0112731489	0.0489218603	-0.0413541614	0.0827006985	0.0074934149	-0.1147505073	0.0024943809	0.036035488	-0.008212031	-0.058974539	0.0222074693	0.0283582149	-0.0122723699	0.1110060283	0.0176309211	-0.0581365409	0.0416812252	0.0937324419	-0.0488818435	0.008012948	0.0875732054	-0.0370731932	0.0861999516	0.0072119065	0.0218061057	0.0525385934	-0.0294964258	-0.0211830554	0.0319396733	0.0171036216	0.1431762104	0.0386219208	0.0746420511	-0.1203666538	0.0213625363	0.0001313412	-0.0753291567	0.1971162549	0.037518097	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0234713912997932	-0.0193918048939281	0.0003760420970441	0.000550906209548	0.1508197964271858	0.0357888562185308	0.0227466109943377	0.0012808422294306	0.1812436700730444	-0.0099614289463189	0.0328492679415465	9.923006665256186e-05	-0.003356919282398	-0.0012039132563737	1.4494071288725666e-06	1.12689070685355e-05	0.0009028209412167	0.0007529148541403	8.15085651899408e-07	5.668807775851091e-07	-0.0001899856379403	-0.0002771468743386	7.6810389955711e-08	3.6094542623582763e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.2934081923764	-6.987352158826525	889802.4539391893	48.823090191457695	1143.636306003971	-16.08691305086768	1307904.0004104082	258.78877150617683	912.4065541566414	-4.508262733360198	832485.7200679962	20.32443287300436	936.942192000181	793.520651159343	0.984345	29.622982	0.263512508177846	0.1552966994108685	-0.0239395178	-0.1018382825	0.1081997025	-0.1289099391	0.014001924	0.0596461471	-0.0242545038	0.0885623715	0.0491025487	-0.1124866702	-0.0450497867	-0.1424387857	-0.0124415837	0.0946009476	0.0678960926	0.0142229364	0.0151142967	0.0851522353	-0.0498132681	-0.024235066	0.0552291774	-0.1582905581	0.0684007363	-0.0095638139	-0.0320020321	-0.1074437742	-0.0520073822	0.038968565	0.0212712285	0.0428161334	0.0136764275	-0.0639492241	0.0233831476	0.1645559129	-0.0690829072	-0.006786131	0.0163179515	-0.1119716243	0.0539403159	-0.0044806205	0.0227979962	0.0096473455	-0.0583578409	0.0522841911	0.08218837	-0.0334215168	0.1541802931	0.0298716336	-0.0150676475	-0.1212661088	-0.1102795511	-0.0398665065	-0.1737569006	0.1110082818	-0.0087393926	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0549131874928434	0.0314417961930502	0.0009885865478453	0.0030154581606241	0.2051656134512711	0.0543458170240853	0.0420929289428363	0.0029534678280153	0.3216051452796549	0.1403614752066105	0.1034298694703479	0.0197013437221759	-0.0033918376452294	-3.491836283140001e-05	1.2192920628252975e-09	1.150456261159532e-05	0.0015948601322914	0.0006920391910747	2.543578841572542e-06	4.789182419833253e-07	-0.0002102964791162	-2.0310841175900013e-05	4.1253026927263536e-10	4.4224609128670345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.5590698345868	7.265661642210375	903562.5452447948	52.78983909908717	1160.2170902484029	16.580784244431925	1346103.696504471	274.922406160402	917.6201465160816	5.213592359440213	842026.733292195	27.181545290413368	942.1647873312083	788.0369961047313	1.228822	36.980301	0.4907688446379364	0.2499520965618255	0.0382583024	-0.0913729984	0.0151170067	0.008597936	0.0338403871	0.1337717415	-0.0321244945	-0.033339065	0.0569469141	-0.0035826911	-0.1120034661	0.0376654542	-0.1040892801	0.0764105366	-0.0092900627	0.0472849999	-0.0097913956	-0.0080756568	-0.0565158138	0.050512865	-0.0057899971	-0.0269180407	-0.0162500346	-0.0623861089	0.0428444253	-0.0556107265	0.1393409125	-0.100719414	-0.0501012323	-0.004021778	0.0472795782	0.0068973707	-0.0199684493	0.0229021457	-0.0165211153	0.007531936	0.0107583854	0.0330696713	-0.0566287118	-0.0513250197	0.2080954226	-0.0609148754	0.1035986596	0.1338133233	0.0681028331	0.0655699132	0.0569890955	-0.0576797042	-0.0015117071	-0.1168757849	-0.0393205184	-0.0077785005	-0.1307705711	-0.0727758985	0.111307661	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0285463872846776	-0.0263668002081658	0.0006952081532173	0.0008148962270068	0.1279010646309615	-0.0772645488203096	0.0163586823337333	0.005969810504406	0.1170504515634789	-0.204554693716176	0.0137008082112143	0.0418426227213185	-0.0019410985447418	0.0014507391004875	2.10464393768357e-06	3.7678635603987343e-06	0.0028092516008624	0.0012143914685709	7.891894556947956e-06	1.4747466389380293e-06	0.0007762289896909	0.0009865254688071	9.732325006050682e-07	6.025314444365554e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
