global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
1022.9362912630584	2.7103489365239284	7.34599135771639	1046398.6559830206	1187.0744238006937	5.476297957173983	29.989839315747943	1409145.687641749	945.6846646012932	-0.4843421672951535	0.2345873350201665	894319.4848620604	1012.7243858106208	755.2766504486159	0.941847	29.922974	0.2440932496864944	0.1959210824990102	-0.0053957609	0.1408137882	-0.041718161	0.1938023564	-0.0017705431	-0.0008656627	0.1325251945	0.0998512998	0.1039871104	0.0117689181	-0.1515628252	-0.0229111311	-0.2436058722	-0.1364913182	0.0358489123	-0.115785144	0.0859365148	-0.0498739208	-0.0344832758	0.0508917147	-0.1778733447	-0.2045002213	-0.1245363749	0.0560072837	0.0013436421	0.0046145176	0.1154523378	-0.1088812125	0.0020363332	-0.1116011238	0.0886880685	-0.0830141145	-0.1179708909	0.0634546303	0.2006236136	0.041177816	-0.0259592499	0.0161533914	0.015795672	0.049471249	-0.0078097756	0.0715811745	0.0183853016	-0.0570557849	-0.0677140427	0.0581299401	-0.0902623491	0.0335329757	-0.0114381347	0.0600224023	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0337954740041226	0.0103608509200085	0.0011421340631633	0.0001073472317866	0.0542503074660487	0.0043994759265614	1.935538842839412e-05	0.0029430958601608	-0.1056211435848624	-0.1817256231008244	0.0330242020913828	0.0111558259721741	0.0007108565719742	0.000818852345471	5.05317065918911e-07	6.705191636833579e-07	0.002421817816639	-6.029289991669974e-05	3.635233780365171e-09	5.865201536990093e-06	-0.0019448674532555	7.300074939430002e-05	3.782509410732535e-06	5.329109412129394e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1018.7815570734288	-4.154734189629608	17.26181618647719	1037915.86103296	1180.866112183989	-6.208311616704805	38.54313313011183	1394444.774904529	946.0681089203932	0.3834443191000218	0.1470295458500793	895044.866716209	1005.0332847364022	737.7088782545111	1.1231	35.68148	0.0392740691034474	0.0192770086432901	-0.0039202695	0.1602678195	-0.083584644	-0.0381233447	-0.0292939677	-0.0788642464	0.1412583648	0.0291307084	0.0382441846	-0.0068646825	-0.1545726194	0.0326262321	0.0503328927	-0.0240991115	-0.0988216821	0.0425010978	-0.0246569735	-0.0528176081	0.0243948035	0.1727584332	-0.0347142998	-0.0529517201	0.0223685847	-0.0438749719	0.0800925074	0.0988799247	0.1203920073	-0.1267952839	0.0141765595	-0.0529628467	-0.0240442467	0.0962358344	0.0907654686	0.0020415122	-0.0450183242	0.1704792605	0.0154014146	-0.0825305824	-0.0483636385	-0.0225284039	0.0941288373	-0.0499892867	-0.0116151217	-0.0731038879	0.0543186445	0.0143152628	0.0197244295	0.0136991117	-0.0341335485	-0.034307506	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0236382904597007	-0.0101571835444218	0.0005587687758571	0.000103168377555	0.0551575673723192	0.0009072599062705	8.231205375259631e-07	0.0030423572384319	-0.0912449002062274	0.0143762433786349	0.0002066763736817	0.0083256318136443	0.0008949481421146	0.0001840915701404	8.009321770743743e-07	3.388970619675781e-08	0.0025141328913065	9.231507466749998e-05	8.522073010866096e-09	6.320864195149182e-06	-0.00194512845393	-2.610006745000504e-07	3.7835247022881126e-06	6.812135208948125e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.520415768155	5.738858694726332	32.93449911803602	1049642.0823257533	1199.9191549922643	19.05304280827545	363.0184402539769	1439805.9785173496	949.9751864729257	3.907077552532428	15.265255001502789	902452.85491427	1018.722988244259	744.4813323937257	1.20988	38.438522	0.1109787061685784	0.0603956980682244	-0.0126420043	0.1464775734	-0.0658977677	0.2124238377	0.049478059	-0.009933238	0.1564055975	0.1727661615	0.0947464267	0.047255689	-0.1627070904	0.1308391047	-0.0779056604	-0.1711447037	0.0197973241	-0.0203029117	0.0403434976	0.0140292829	-0.0689936868	0.1255122988	-0.1210063688	-0.1589420045	-0.1611896175	-0.0703650009	-0.1351614991	-0.0144691238	0.1384472449	-0.1188081325	-0.0014954323	-0.1343675794	0.100006074	-0.0988442332	-0.1034354639	-0.102422118	0.1438720377	-0.0181824741	-0.0520608273	-0.0629546124	-0.0229875544	-0.0134668086	0.0001867058	-0.070016572	0.1453488608	-0.0058798065	0.0396403652	0.0955960617	-0.0151540545	0.0032033686	0.1035360423	-0.0068348905	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0237055344634598	6.724400375909823e-05	0.0005619523641982	4.5217560415536165e-09	0.0193292842662629	-0.0358282831060563	0.0012836658703277	0.0003736212302459	-0.1015773673279554	-0.010332467121728	0.0001067598768215	0.0103179615532783	0.0017700562373852	0.0008751080952705	3.133099083506251e-06	7.658141784081373e-07	0.0028059002547702	0.0002917673634636	8.512819438255868e-08	7.873076239719472e-06	-0.0018169896739236	0.0001281387800064	3.3014514751449904e-06	1.6419546941528586e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.448731947056	-14.0716838210991	198.01228556098215	1021006.6398934134	1150.4479131805765	-49.47124181168783	2447.4037663904905	1323530.4009415433	940.6320068359375	-9.343179636988111	87.2950057290293	884788.5722842033	986.225017894398	729.1363894468859	1.852984	58.87027	1.08899258652345	0.6728914874303853	-0.1166618421	0.2118689479	-0.0532758648	-0.2321905626	-0.1648230125	-0.1974198474	0.1596436035	-0.0921803301	-0.057582526	-0.1589622326	-0.1860400993	0.1594332255	0.1356926228	0.4075853801	0.0261796589	0.0575226446	-0.2039610994	-0.0547279256	0.2088696138	0.27503203	0.0505057565	0.2441372197	0.2545361439	0.1094411472	-0.0803935683	-0.0430008535	0.23226908	-0.0748637525	0.079362731	0.1920863395	-0.2126900732	0.2337469936	0.1004244105	-0.1751807361	-0.0328937228	-0.0418060147	0.0879898641	-0.1617870005	-0.0275388364	-0.1398265638	0.035034588	-0.117290137	0.0759801083	0.1054835216	-0.1964491761	-0.1881666295	-0.0335775069	-0.1300324615	0.1636214551	0.1873632932	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0099453764756844	-0.0137601579877753	9.891051324309666e-05	0.0001893419478485	0.3529083547866349	0.333579070520372	0.1112749962892353	0.1245443068782093	0.3921237070774523	0.4937010744054077	0.2437407508690539	0.1537610016521636	-0.0029604373714008	-0.004730493608786	8.764189429986479e-06	2.237756978276519e-05	0.002959092277724	0.0001531920229538	2.3467795896677657e-08	8.75622710808581e-06	-0.0017416296334655	7.536004045809999e-05	3.0332737801651723e-06	5.679135697846467e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.7182052570224	-6.730526690033571	45.299989525254254	1007450.2355643782	1155.490165453279	5.042252272702399	25.424307981572507	1335157.5224592458	933.7379028320312	-6.894104003906364	47.52867001667776	871866.4711851598	991.4512100219728	738.2487744386223	2.114452	67.177261	3.586236047829703	2.24937881441438	-0.1277523761	-0.1225328191	0.0788064397	-0.1599224831	-0.1811223762	-0.1389416271	-0.1862426846	-0.1925403345	-0.0373066918	-0.2038308377	0.1088321372	-0.1404727193	0.3147558405	0.061653833	0.0276244126	-0.0065028612	-0.1623773606	0.1847810338	0.167433424	-0.3206488255	-0.1231841061	0.2664184034	0.2763437749	-0.2567628341	-0.3852945956	-0.0334704329	-0.0887552737	0.1813306608	0.1345090268	0.1602897478	0.0004027202	-0.0632343264	0.043798662	0.2327039982	0.0858357624	-0.2309764756	0.3026809121	-0.3261693839	-0.3213653694	-0.2483356926	0.0632870387	0.0751796463	-0.0133540815	-0.1067232957	0.0802997877	0.1510749458	0.1139173052	0.2589874757	-0.0075541597	-0.0459944	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.027536350651232	0.0175909741755476	0.0007582506071876	0.0003094423724447	-0.556574722787829	-0.909483077574464	0.8271594683943185	0.3097754220463487	-1.2916618358536738	-1.683785542931126	2.8351337545838677	1.668390298200883	0.0143856965026389	0.0173461338740396	0.000206948263866	0.0003008883603761	0.0037276892946653	0.0007685970169413	5.907413744510652e-07	1.3895667477562284e-05	-0.0003488314614752	0.0013927981719903	1.2168338851492392e-07	1.939886747899521e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.9475775379829	21.229372280960437	450.6862474436112	1050517.536700979	1200.0067843319323	44.51661887865339	1981.7293563872795	1440016.2824426647	949.0255914096176	15.287688577586437	233.7134220452668	900649.5731503745	1017.7704865426728	759.3663932267426	1.841315	58.499565	0.4787263292793716	0.285075886020408	-0.0108986421	-0.1671393672	0.2769232245	-0.0338798927	0.079416326	0.0292098506	-0.1704488097	-0.008747594	-0.1035374922	0.0741654516	0.2025856718	-0.0245542708	-0.1489053782	0.0571435242	0.1189124721	-0.1322068313	-0.1127154907	-0.0226153475	-0.1026225875	-0.2154162581	0.0524966955	0.1000455504	-0.1310107216	0.1785120201	-0.1862098924	0.0203337039	-0.1452430323	0.1977530747	0.102059595	0.1020536994	-0.0307422431	-0.1908157122	-0.0760301389	-0.217123893	-0.0331172521	-0.2109926073	0.0212595577	0.0596127216	0.0835441196	0.1048365883	0.1318075869	0.0735408859	-0.0144987077	0.0690131443	0.1157003715	0.0623097595	0.0918615853	-0.2220840118	0.1653270638	-0.0798753732	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0287237075992692	0.0011873569480372	0.0008250513782483	1.4098165220522173e-06	-0.3046434767815924	0.2519312460062366	0.0634693527142549	0.0928076479455766	-1.179192717740591	0.1124691181130828	0.0126493025291345	1.390495465572441	0.0135744025201134	-0.0008112939825254	0.000184264403778	6.581979260820856e-07	0.004437323451415	0.0007096341567496	5.035806364258576e-07	1.968983941247753e-05	-0.0010906754864403	-0.0007418440249651	1.1895730167217851e-06	5.5033255737642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1015.3159259650369	-9.631651572945998	92.76871202263312	1030866.4295182402	1177.0408177750835	-22.9659665568488	527.4356198902974	1385425.0867086374	945.578714725889	-3.446876683728646	11.880958872832192	894119.1057426641	1000.6714657870206	734.2060024093386	1.246728	39.609203	0.2673141993568811	0.1494324995441639	-0.0431112509	-0.1286560957	0.069713222	-0.0588580267	-0.0320574042	0.0820069865	-0.1118858509	-0.1187741266	-0.1250915495	0.0029911299	0.1261086705	-0.0348283609	0.0889559052	0.0103512339	0.0150321752	-0.008911135	-0.06350552	0.0478164235	0.0230226633	-0.0980175676	0.130898433	0.1187541966	0.0639921037	-0.0395131175	0.0409440516	-0.0582866313	-0.1211932557	0.1091836712	0.0364035792	0.0568632749	0.0017442796	-0.0496628447	0.0469559567	0.1182266364	0.0334445689	0.0173816269	0.0290959821	-0.0495585472	-0.1021873813	-0.0646036363	-0.1488001743	-0.0060175366	0.0090894867	0.0872313409	-0.0500929343	-0.0146293271	0.053820161	0.0979099149	0.0707013371	0.023860627	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0465057516643412	0.0177820440650719	0.0021627849378653	0.0003162010911321	-0.2871608170763693	0.0174826597052231	0.0003056433903686	0.082461334863968	-1.0513408439520049	0.1278518737885861	0.0163461016312525	1.105317570161714	0.0128722691649048	-0.0007021333552085	0.0001656953134537	4.929912484964851e-07	0.0049697416190457	0.0005324181676306	2.834691052232321e-07	2.469833176007497e-05	-0.001940076399561	-0.0008494009131206	3.7638964361335727e-06	7.214819112102787e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1017.743999955291	2.42807399025412	5.895543302148564	1035802.8494449952	1190.9680036909124	13.927185915828886	193.9665075340625	1418404.7858155172	945.9103953394396	0.3316806135505885	0.1100120294052948	894746.4760112149	1012.2700821847628	734.1690003946333	1.134808	36.053455	0.1503873414424005	0.0789990261397653	-0.0235628374	-0.1566637977	0.2015279627	-0.0253162661	0.0453600022	0.078324177	-0.0949163513	-0.0650535574	-0.1418735403	0.0324506546	0.1969833321	-0.0414260436	-0.1962658205	0.1275178973	0.0802070616	-0.1517514635	-0.1818325674	0.1578021927	-0.0572133771	-0.1787356138	0.1060599599	0.0540704959	-0.0438100246	0.216859116	-0.1340215017	0.0502536593	-0.1195114391	0.15067488	0.082289528	0.077759604	-0.0499995615	-0.1331439261	-0.0549626828	-0.1360075339	-0.0352793715	-0.1122720327	0.0554371128	0.1152760291	-0.0287452685	0.0946602851	-0.0961657784	0.1544542508	-0.0274522629	-0.0015620734	0.2216568273	-0.1211011248	0.051664084	-0.2362275088	0.1240408297	0.0602608624	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0152084088192196	-0.0312973428451216	0.0002312956988125	0.000979523669165	-0.2973822821627152	-0.0102214650863458	0.0001044783485113	0.0884362217443047	-1.101980120921688	-0.050639276969683	0.0025643363720122	1.214360186906578	0.0130865802514334	0.0002143110865286	0.0001712585826772	4.59292418090692e-08	0.0057409186562895	0.0007711770372438	5.947140227721262e-07	3.295814701813284e-05	-0.0021191734066136	-0.0001790970070525	4.490895927298289e-06	3.2075737935199e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1015.3945645836797	-2.349435371611321	5.519846565378426	1031026.1217860804	1182.8592991346725	-8.1087045562399	65.75108958038571	1399156.1215493686	940.5088589372306	-5.40153640220899	29.17659550438884	884556.9137394115	1000.0918451944988	732.6070338264382	1.013488	32.199047	0.3398372897984311	0.1758026929574203	-0.1000411883	-0.1088574018	0.207314247	-0.0029317591	-0.0028963216	0.1193638406	-0.0652929097	-0.0486224421	-0.1194436427	-0.0522316561	0.2262126468	-0.1184427774	-0.148039053	0.280027841	-0.1614894069	0.1099525939	0.0985299001	-0.0587921448	0.0556024551	-0.0620649571	0.2122693334	0.0234849955	0.0020801538	0.3560399535	0.2049097767	0.2242062585	-0.0943165209	0.1696557218	0.121145319	0.1141788609	-0.0860956482	-0.0544912753	0.0389086153	0.0083511356	-0.0874991673	0.0975636732	-0.0419242663	0.1562286138	-0.0052669344	0.0451092727	-0.1828270148	0.0543404879	0.0217104768	-0.3548092364	0.1663143818	-0.0680496739	-0.1166150175	-0.0905374575	-0.0403982155	0.0975673382	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0052670662601741	-0.0099413425590455	2.7741986989064385e-05	9.883029187628932e-05	-0.3973482848780634	-0.0999660027153482	0.009993201698885	0.1578856594955386	-1.2119810632185803	-0.1100009422968923	0.0121002073062042	1.4688980976004404	0.0140835926057553	0.0009970123543219	0.0001983475806848	9.940336346704983e-07	0.0067683417299988	0.0010274230737092	1.0555981723902643e-06	4.581044977404315e-05	-0.0024933180231253	-0.0003741446165117	6.2166347644414535e-06	1.399841940646871e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.4233752506756	7.028810666995923	49.40417939247568	1045349.5582589838	1197.3721071736195	14.512808038947014	210.6215971753251	1433699.9630373938	951.0688981681036	10.56003923087303	111.51442855757747	904532.0490626906	1009.902472293738	739.9292616686594	1.590452	50.529507	1.4273761274018084	0.846849135587553	0.0683621421	-0.0157132678	-0.0713386456	0.0159620101	0.0427360878	0.0702171431	0.0398415728	0.0294881343	0.083714938	0.0743386735	-0.017297031	0.0778209155	-0.0054023757	-0.1477312508	0.0314277254	-0.1907807666	0.0446595538	0.0848460252	-0.0521334826	0.0778493557	0.0369864096	-0.1197140498	-0.0275700747	-0.167020685	0.0880731949	-0.0990486874	-0.0229145216	-0.0691010171	-0.0545622819	-0.1171408513	0.069887966	-0.017122963	-0.0327337125	-0.152416017	-0.045264201	0.0991380444	0.0072930201	-0.0776591907	-0.0745102054	0.0741464778	-0.1724936386	-0.0486669069	-0.2331531632	0.4023177601	-0.0166979458	-0.1303686835	0.1096212384	-0.0344625956	-0.0191080157	-0.0746976504	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0143219055224079	-0.019588971782582	0.0002051169777927	0.0003837278154987	-0.0103395434536395	0.3870087414244239	0.1497757659389166	0.0001069061588296	-0.6074529267403932	0.6045281364781872	0.3654542677937896	0.3689990582054695	0.0077494096552507	-0.0063341829505046	6.005335000489277e-05	4.0121873650463176e-05	0.0048641042061847	-0.0019042375238141	3.626120547101656e-06	2.3659509728623688e-05	-0.0025799031031389	-8.658508001360005e-05	6.655900021585725e-06	7.496976080961522e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.653337076836	1.2299618261604337	1.512806093811909	1047866.1545085424	1194.42094112782	-2.951166045799482	8.70938102987975	1426641.3846046673	953.1270549905712	2.058156822467595	4.236009505869906	908451.1829549994	1012.2288483128405	746.1976412221005	1.211822	38.500229	0.993455183961428	0.5276809268797125	-0.0147987612	-0.0937396017	0.1012418648	-0.0607441674	0.0076791665	0.0151922323	-0.123257914	0.0616554914	-0.0778701356	0.1074504744	0.0771084536	0.1475011764	0.0007177403	0.0208789725	0.0354765916	0.0633480537	-0.1467703096	0.0607734607	-0.0685482462	-0.0253959133	0.1351736015	0.0376005697	-0.0031376441	-0.0212838254	-0.1243706478	-0.1479849834	-0.0826204318	0.0886955648	0.0480202433	0.0073831832	-0.0037257359	-0.0392242757	0.018142791	-0.0483798289	0.0237087143	0.0653696862	-0.0852541005	0.0090987048	-0.1798194822	0.0366133201	-0.0619796244	-0.0624538132	-0.1037698608	0.1334134657	0.0285770783	-0.064202034	-0.0453532564	-0.0022411473	-0.2272876619	0.2528075159	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.056897602217333	0.0712195077397409	0.0032373371380818	0.005072218282691	-0.340235515896353	-0.3298959724427134	0.1088313526339235	0.1157602062772574	-0.9543538426515568	-0.3469009159111635	0.1203402454600041	0.9107912569837924	0.0104434422810252	0.0026940326257745	0.0001090654866771	7.257811788737451e-06	0.0065301243644815	0.0016660201582968	2.7756231678512944e-06	4.264252421559491e-05	-0.002031180129854	0.0005487229732848	4.125692719913712e-06	3.01096901410621e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028.9247206754787	5.271383598642728	27.787485044039563	1058686.080817112	1210.586229474357	16.165288346536954	261.31654732668346	1465519.0189929404	952.5684932314116	-0.5585617591596019	0.3119912387954691	907386.7342971618	1018.5882388028232	771.5181359170846	0.897888	28.526367	0.2426768183762114	0.1304857265974977	0.0277693107	-0.1257953679	0.1593501505	-0.0114167262	0.1003752121	0.0717439723	-0.1500456523	0.0888271283	0.0235688487	0.0988417121	0.1597771513	0.1040147345	-0.0162863924	-0.0002186457	0.1576803993	-0.1402618441	-0.013386904	-0.1733133541	-0.1034941798	-0.1001851134	0.0840301125	0.0245545226	-0.0968479473	0.0133093498	-0.0308238354	-0.2039589602	-0.1334578209	0.1146312684	0.0662269243	0.0570106419	-0.0373563027	-0.0736826265	-0.0833961837	-0.0214980008	0.0532614052	-0.0135655441	-0.0006344413	0.0030563751	-0.0166014695	0.0204303916	0.1032620063	-0.0321188075	-0.0243889629	0.0298440625	-0.210112246	0.0114902317	-0.2208377076	0.0689154	-0.179375272	0.0723766005	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0237818024203875	-0.0331157997969455	0.0005655741263623	0.0010966561961913	-0.3296579267628061	0.0105775891335468	0.0001118853918781	0.1086743486775516	-1.0454626697194058	-0.091108827067849	0.0083008183696792	1.0929921937768274	0.0107797079475717	0.0003362656665464	0.0001162021034349	1.1307459849796134e-07	0.007704382917828	0.0011742585533465	1.3788831501074164e-06	5.935751614451989e-05	-0.0026781479575184	-0.0006469678276644	7.172476482359978e-06	4.18567370032793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.8898028417472	-6.034917833731583	36.42023325989151	1046303.5487576284	1198.987938527311	-11.598290947046053	134.5203528923304	1437572.0767339708	949.6778863314923	-2.8906068999192485	8.355608249860769	901888.0877870508	1012.6937396887575	748.7934235254145	0.839951	26.685677	0.2480858021879644	0.1290032094980842	-0.0112447477	-0.089991785	0.1028920778	-0.0724134476	0.0633010277	0.0435508152	-0.1496318617	0.0061628388	-0.0387820018	0.0692380317	0.1764817484	0.0177881223	0.0337258156	0.1031167663	0.0808991709	0.0376384193	0.0568088694	-0.0322828159	-0.0577129075	-0.0729422371	0.1390932631	0.0776179779	-0.0577028264	0.0659676692	0.0524669987	-0.0918745332	-0.1171513783	0.1014333784	0.054717349	0.099849968	-0.0607561168	0.0363830222	0.0110037926	0.1684041071	0.0229725512	0.08720864	-0.0133294303	0.0579321034	-0.011211022	0.0281022014	-0.0551101519	-0.0824580204	-0.0076641712	-0.0893318058	-0.1565846535	-0.012307807	-0.1596346038	0.0556019913	-0.0689022894	0.0484524512	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.052000312580219	0.0282185101598314	0.0027040325084404	0.0007962843156405	-0.2996351883047623	0.0300227384580437	0.0009013648245201	0.0897812460704303	-1.116667066238655	-0.0712043965192492	0.0050700660836704	1.246945336822045	0.0121245313607668	0.001344823413195	0.0001470042607182	1.8085500126777183e-06	0.0085189949833628	0.0008146120655347	6.635928173148718e-07	7.257327552656055e-05	-0.0024647802952315	0.0002133676622869	6.075141903761481e-06	4.552575930977666e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.325029837064	1.4352269953168388	2.059876528086201	1049241.766750702	1200.4194930858826	1.4315545585716336	2.049348454167225	1441006.9593805673	948.4303731984104	-1.2475131330819522	1.5562890172119486	899520.172805276	1011.7546319672556	750.5352413972413	0.83274	26.456602	0.5758958579131715	0.303787550914308	0.0320057133	-0.0848225501	0.1010497805	-0.007795011	0.0713763561	0.0705128322	-0.0878815528	0.0113236741	0.0561281832	0.0590437975	0.1009702461	-0.0207163522	0.0690897728	-0.0029282897	-0.0149212684	0.014516529	0.0754992184	0.008078158	-0.0601317001	-0.0605007166	0.068931581	-0.0036566914	-0.0217971152	-0.0560775463	0.078287169	0.010533148	-0.1149377768	0.0523045402	0.0136428273	-0.0219179488	-0.0089264527	0.0011244061	0.017763538	-0.0740669051	-0.0641244571	0.0814021359	-0.0453312685	0.0097780956	0.1494515676	0.0245027613	0.1309631953	-0.1049426483	-0.0871590755	-0.0028111921	-0.1285970893	0.0563020158	-0.012452164	0.0342872098	-0.0990594904	-0.1934894647	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0559614815548741	0.0039611689746551	0.0031316874178165	1.569085964577014e-05	-0.1304652560748564	0.1691699322299059	0.0286184659706709	0.0170211830426778	-0.9839382549839044	0.1327288112547506	0.0176169373370992	0.9681344896207708	0.0087693389132849	-0.0033551924474818	7.69013049760528e-05	1.1257316359639571e-05	0.0068630918529397	-0.001655903130423	2.7420151773450207e-06	4.710202978188728e-05	-0.0020751569640593	0.0003896233311721	4.306276425483812e-06	1.5180634019372177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
