global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
1054.4997657150464	-1.6641211726921483	2.769299277402291	1111969.7558930877	1060.5642715845352	-9.748280712682115	95.02897685325016	1124796.5741616357	979.2208540848918	-3.235636255095756	958873.481074745	10.469341975290083	986.5306086106734	753.9247804629468	0.8298379999999999	22.337242	0.1504800920944604	0.0767099657632358	-0.0893108168	-0.0216382469	0.0007201615	0.021325814	-0.1040691613	0.0287720424	-0.0683760971	-0.0462528219	-0.0596473264	0.1001789126	-0.0008494583	-0.0669074615	0.0169623859	-0.0654834594	0.0608464507	-0.0317117868	-0.0447843414	0.0075547455	0.0634666556	0.0805027235	-0.0428104048	-0.1150960649	0.0382712779	0.0114923385	-0.0575654451	-0.0291127159	-0.0197380581	-0.1709595677	0.0645074087	-0.0590272035	0.0854427832	-0.1058639215	-0.03715247	-0.1519385769	0.0771656086	-0.0069733477	0.0091694299	-0.040673722	0.0098712194	-0.0828518524	0.0350129103	0.0229902685	-0.0405610374	-0.0036028782	0.0408495779	0.1453737994	0.0217862774	-0.0011703199	-0.0865772363	0.0133466761	-0.0005611843	-0.0463285965	-0.0585545127	0.0709000508	-0.0764082389	0.0222072233	0.1511130821	0.0470947696	0.1678324255	-0.1880686308	-0.0887829631	-0.058192041	-0.0126810018	0.0023355579	0.0074465481	-0.0141656264	0.0787011727	0.1048949003	-0.035528553	-0.1574123422	0.0445132252	-0.0311795678	0.1162076839	0.0946359573	0.0200869946	0.1041883706	-0.0289898482	-0.0165514981	0.1234858198	-0.0601916434	-0.2397833594	0.0086610836	0.0191118181	0.0449246307	-0.0473266307	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0977758476628878	-0.0092999213240431	0.0095601163861962	8.648853663339338e-05	0.0988244718919588	-0.0431563321289872	0.0097662762447245	0.0018624690028274	0.2050533113792028	-0.055296204160065	0.0420468605075763	0.0030576701945115	-0.0043367289124808	0.0002733255367756	1.88072176603469e-05	7.470684905372447e-08	-0.001804822843991	0.0001182059187048	1.3972639216845806e-08	3.257385498191761e-06	0.0019870996714987	0.0004630212341467	3.948565104470242e-06	2.143886632708257e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.6701048837947	-1.8296608312516585	3.347658757416509	1108114.3497160594	1054.8971588917268	-5.66711269280836	32.11616627298962	1112808.015837837	980.093949563057	0.873095478165169	960584.149970112	0.7622957139924651	986.9038092873312	741.5992340105716	1.059079	28.507853	0.3457580915631112	0.2125872073313136	0.0031216911	0.0819739074	0.1387938974	0.0047179102	-0.0002853906	0.0424538637	-0.0441074987	-0.0736518676	0.0724533966	0.0129163649	-7.8247e-05	0.0120695508	-0.0193465928	-0.1210375956	0.062513012	-0.0081730651	0.1251230222	-0.0042910321	-0.0265480097	0.0365143959	0.0229226319	-0.0127347482	0.1507333896	0.0514539702	0.0944376484	0.0402705721	0.0663731257	0.1074933551	0.1950350173	-0.05554911	0.0005800689	0.0584062593	-0.1114493842	-0.0224763974	0.0059371131	0.0074718288	-0.0029252729	0.0114705194	-0.0090134363	-0.0670910005	0.1142997229	0.0426121541	0.0543428175	-0.1389532459	-0.0045746758	0.0909782714	0.0497004205	-0.0446727584	-0.0833164314	0.0367309402	0.0439608424	0.1417405843	-0.1079923346	0.1365661031	-0.0252551712	0.0030265733	-0.0034825639	-0.0683209948	0.101305897	0.0148681765	0.0407693109	0.014451134	-0.0442251855	0.0328721267	0.0750375009	-0.0447676917	0.133974542	0.0464792461	0.0201506063	-0.0661718052	-0.0090679711	-0.0758017549	-0.0472685595	-0.0002840128	-0.0179161903	0.0331594506	-0.122170595	-0.1121502778	-0.0458308181	-0.1050965461	-0.2237308643	0.0762615424	-0.01335053	-0.0287849539	0.0489864333	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0953070451554651	-0.0024688025074226	0.0090834328562658	6.0949858206565775e-06	0.1326373585473703	0.0338128866554115	0.0175926688824236	0.0011433113039717	0.1655639451795707	-0.039489366199632	0.0274114199434238	0.0015594100428486	-0.0006499637540171	0.0036867651584637	4.224528815360013e-07	1.359223733366187e-05	-0.0011218108137927	0.0006830120301982	4.665054333956032e-07	1.25845950194224e-06	0.0009571361361478	-0.0010299635353509	9.1610958311994e-07	1.0608248841525243e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.4179244666825	1.7478195828878142	3.054873294326133	1111797.1594366266	1057.3544396946572	2.457280802930427	6.038228944450403	1117998.4111420026	980.3125869055376	0.2186373424806333	961012.7680454272	0.0478022875269937	988.3883761926132	751.2258148753198	1.118524	30.107971	0.1823541432388299	0.1063644109445486	0.0863250122	0.0445574961	-0.0778021572	-0.053553032	0.1298572034	-0.0047351047	0.0871962852	0.0735019074	0.0622065848	-0.0033698658	-0.0280878632	0.0412510964	-0.0023796018	0.0529066159	-0.0156728348	0.1330056704	0.080786354	0.0730199038	-0.0572994616	0.0222942723	0.0003606626	-0.0043975171	0.07766438	0.0037953596	0.0814565533	-0.0006794268	-0.0844114662	0.097394347	0.012495438	0.1070006108	-0.1481244219	-0.0672118687	-0.0439828858	-0.0037029449	0.0120737201	-0.0979203787	-0.0310586464	0.0232386342	-0.0282351962	0.1223627825	-0.0888100908	0.0622675684	0.0643316205	-0.1139291548	0.0662167208	0.0101262484	0.015200658	0.0177386532	-0.0399426877	-0.0730477548	-0.0518721972	0.0353901094	-0.0064088811	0.0150101234	0.0490151236	0.005386092	0.1664610439	0.0361672971	-0.1245184569	0.0888545496	0.1705748043	0.0574524427	-0.0413538992	-0.0834578192	0.0383235462	-0.0429973075	-0.0066174321	0.0435259928	-0.0344152917	-0.003603822	-0.0750396561	-0.0172675227	-0.0339443931	-0.1046432574	-0.0280407335	-0.0276701007	0.0801964191	-0.0432033285	-0.164087774	-0.021110063	-0.0135597791	-0.0329626301	-0.04848382	0.058941645	-0.1800002985	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0624922116180215	-0.0328148335374436	0.0039052765129115	0.0010768133000901	0.1396505410041157	0.0070131824567453	0.0195022736027422	4.918472817160142e-05	0.1427884453580148	-0.0227754998215559	0.0203885401277587	0.0005187233921216	0.0011620926161188	0.0018120563701359	1.3504592484378368e-06	3.283548288550094e-06	-0.0008977389313327	0.00022407188246	5.0208208509168097e-08	8.059351888303783e-07	0.0013160204320136	0.0003588842958658	1.7319097774772625e-06	1.287979378190911e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.7751980961002	-0.6427263705822952	0.4130971874418899	1110442.1681224753	1056.991105104104	-0.3633345905532223	0.1320120246924777	1117230.196269195	980.3154126971122	0.0028257915745371	961018.3083715092	7.9850980227249e-06	987.9285426139832	749.2149166425812	0.7949	21.396795	0.0841713608280779	0.0480031154803655	0.0246146015	0.0036740674	-0.0252663887	-0.0230454894	0.0194062347	-0.0129776361	0.1337937449	0.0423424432	-0.0160805574	-0.0208413469	-0.0219165025	-0.0289622289	-0.0242962976	0.0403481662	0.0102583562	0.1270875506	0.1127379633	0.0379387768	-0.0683015723	-0.0387999649	-0.067904119	-0.1281453339	0.0468178803	-0.1027162313	0.0343572632	0.0913993145	-0.0234951116	-0.1456892202	0.0415723994	0.090125038	-0.1884352431	0.0882424816	0.0559481079	-0.101223868	-0.0585759508	-0.0040630493	-0.0089075927	-0.0302139024	-0.0483612805	0.0674780823	-0.0844900049	0.0404039278	0.0471824038	-0.1032013243	0.0389484412	-0.0390226014	-0.0054802292	-0.0486976293	-0.1525756175	-0.0998542375	0.0032234988	0.0178640553	0.036048045	-0.014859246	-0.0621491112	-0.0815061813	0.0281359534	0.0765050146	-0.0265749048	0.0576533527	-0.1336718973	0.0225235987	-0.0135655891	-0.0461807292	0.0544337771	-0.0636036111	-0.0041824483	0.0146371641	-0.0537766142	0.0285830604	-0.1419813947	-0.0385071674	0.0871244026	-0.0084670505	-0.0036309051	-0.0014313363	0.0709315536	-0.093428962	-0.061260108	-0.0215376623	-0.0857719351	0.0475917933	-0.0114015664	0.0177388485	-0.123881161	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0755353292035039	0.0130431175854824	0.0057055859578817	0.0001701229163487	0.1001762650495834	-0.0394742759545323	0.0100352840792843	0.0015582184621345	0.1386103854803266	-0.0041780598776882	0.0192128389630047	1.7456184341548035e-05	0.0007230192583822	-0.0004390733577366	5.227568479915465e-07	1.9278541347409242e-07	-0.000788028403827	0.0001097105275056	1.2036399845578952e-08	6.209887652381294e-07	0.0013152861690484	-7.34262965200027e-07	1.7299777064900162e-06	5.39142102064336e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051.8910802396226	-1.8841178564775876	3.5499000970976984	1106474.8446876802	1056.2088638696914	-0.7822412344125951	0.6119013488153405	1115577.1641169044	978.4148936082042	-1.900519088907913	957295.7040343536	3.611972807303364	986.139813336459	743.8008356640272	0.627122	16.88061	0.0644913814646102	0.0285340398414394	0.0384083951	0.0220037679	-0.044731087	-0.0254800888	0.0620353691	-0.0256974459	0.100310468	0.0522936754	0.0478229598	-0.0095629959	0.0057485697	0.0283155069	0.0442281121	0.0658390114	-0.0358507166	0.0551285102	0.0394004093	0.0929502555	-0.0495728807	-0.1422526781	0.0677718607	-0.036243248	0.0412677282	0.0309711877	-0.005398895	-0.1056275755	-0.1308588652	-0.0921273136	-0.0162079131	0.0988640402	-0.0051147201	0.0804389201	0.0346729624	-0.2202773037	0.0179968691	0.0041251215	-0.006347186	0.0251088942	0.0158629217	0.0880890131	-0.0966956327	0.0433659697	-0.0380829108	-0.0516516564	0.0517611207	-0.1061038491	0.086750024	-0.0173181112	-0.1184776988	-0.0850320124	-0.0195657393	-0.0075846822	0.0236682323	-0.1013362611	-0.0270936955	0.1639017714	0.1232242736	0.0711297531	0.069369138	-0.0361374043	-0.0246100249	0.0241863196	-0.0186736349	-0.0671396382	0.0391952978	-0.0609067576	-0.0174456337	0.0535214466	-0.0524165488	0.0116069915	-0.1294381047	0.0045719078	0.0476462663	-0.06905247	-0.0166879166	0.0104960366	0.0836688791	-0.073996447	-0.0748667447	0.0114304789	-0.1023833632	0.0231589826	-0.0640039934	0.0691372638	-0.1749531779	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0688305403331384	-0.0067047888703655	0.0047376432825517	4.495419379617715e-05	0.1083889363636387	0.0082126713140553	0.0117481615260409	6.744797011270682e-05	0.1299301918281372	-0.0086801936521893	0.0168818547484965	7.534576183950895e-05	0.0003112168449855	-0.0004118024133966	9.685592460272873e-08	1.6958122767934657e-07	-0.0008772459374879	-8.921753366090003e-05	7.959768312533831e-09	7.695604348390246e-07	0.0016321407745508	0.0003168546055024	2.6638835079512854e-06	1.0039684102808157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.2322503940868	0.3411701544641801	0.1163970742971125	1107192.708769404	1056.6061245518872	0.3972606821957924	0.1578160496186664	1116416.5024405585	979.41293237281	0.9980387646057808	959249.6920991064	0.9960813756558328	987.1743560704318	739.2647984484646	0.641407	17.265142	0.112250001795367	0.0610080691594535	0.0166046441	0.0112392922	-0.0118369093	-0.034660861	0.1218137008	0.0297208413	0.109236438	0.0396450554	0.0421226138	-0.0545619478	-0.0115804424	0.0237439442	0.0198877784	0.0235340525	-0.0302785629	0.025340547	0.1164137822	0.044490355	-0.0361999451	-0.0764519413	-0.0287433402	-0.159544723	0.0272784726	0.0915351388	0.0553456046	0.0778314858	0.0831229493	0.1844923221	-0.1230167583	0.0759073245	0.0709623544	-0.0213978002	-0.090125988	-0.1392922872	0.082965371	-0.1194760842	-0.0150321907	0.0156970957	-0.001235004	0.0769726316	-0.0395935691	0.0015970727	0.0177297228	-0.0654106881	0.1178630575	-0.0840722524	0.0611260151	0.044130314	-0.1660208166	-0.0968637847	0.0205663633	0.0361702793	-0.0112960856	-0.0723456849	0.1478966988	0.023705993	0.0675420407	-0.2153899217	-0.0138622271	-0.0389928527	-0.0063818879	0.0217391768	-0.006077679	-0.0313935327	0.0349092475	-0.0692284369	-0.0305534579	0.0372410174	-0.0209541019	-0.0338786377	-0.1374644046	-0.0828158524	0.024107606	-0.04152618	-0.0193434756	0.0473998671	0.0242473948	-0.0906790433	-0.0374996727	0.0199643512	-0.004880539	-0.0144939524	-0.0992702015	0.0629477667	-0.0969748023	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0486138817703931	-0.0202166585627453	0.0023633095007857	0.0004087132834426	0.1010871819159149	-0.0073017544477237	0.0102186183477012	5.331561801485424e-05	0.0839981932945193	-0.0459319985336179	0.0070556964767434	0.0021097484892922	0.0007880548203576	0.0004768379753721	6.210303998888493e-07	2.273744547569635e-07	-0.0007719321343968	0.0001053138030911	1.1090997121510988e-08	5.958792201143993e-07	0.0014383007479884	-0.0001938400265624	2.0687090416639907e-06	3.757395589771197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.1190509609416	-0.1131994331451551	0.0128141116643844	1106954.4973949525	1051.2319103143154	-5.374214237571778	28.882178671319203	1105088.529263085	978.036389562716	-1.376542810094065	956555.1793088728	1.8948701080216657	985.4470151120968	740.959320237982	0.675259	18.176346	0.0908672984702145	0.0670923785035435	0.0257622277	0.0165800173	-0.0450591064	-0.0690668396	0.1077925189	0.1035364326	-0.0002179242	0.0219592898	0.1284613964	-0.0070782366	0.001144779	0.0311482188	0.0436725222	0.0667015908	-0.0457372589	0.026432486	0.0916098667	0.0344040525	-0.0572255255	-0.0663249929	-0.1160630768	-0.0682505895	0.0825394206	0.0946690498	0.024245265	0.2055505596	0.0588364444	0.0495972829	0.0454607078	0.0819766037	0.1181973717	-0.0047558141	0.1379581724	-0.0900816908	0.082694304	0.1611192722	-0.0028161907	0.023746823	0.0561053921	0.0941153995	0.0228637823	-0.0387500126	0.0460976068	-0.0671775202	0.0526133816	-0.0318902076	-0.0167924482	0.1248493746	-0.156240796	-0.088650384	-0.0065706463	0.0585788679	-0.1050676454	0.033227074	0.0228871904	0.0707435371	-0.1333494452	-0.2063669807	-0.0451551704	-0.0341510628	-0.0302536963	0.0063019901	-0.0114351981	-0.0654591169	0.0439689214	-0.0367227729	0.0048285891	0.0494445251	0.0007410368	-0.0593056352	-0.0496073186	-0.0550627055	-0.0431989837	-0.0093852228	-0.0652766917	0.0711678132	0.0100683533	-0.0043268694	-0.0980339546	0.0445029674	0.0228172544	-0.0191809513	-0.0285367447	0.1170151789	-0.0755353394	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0486683244348995	5.444266450639612e-05	0.0023686058033006	2.964003718556004e-09	0.1090053650019342	0.0079181830860192	0.0118821695992049	6.26976233837221e-05	0.1435113981262432	0.0595132048317239	0.020595521392149	0.0035418215493427	0.0003530681573209	-0.0004349866630367	1.246571237139758e-07	1.8921339701980366e-07	-0.0007722364810518	-3.043466549999688e-07	9.262688640967004e-14	5.96349182667267e-07	0.001470639096056	3.233834806760016e-05	2.162779350848409e-06	1.045768755741259e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.232391601771	1.1133406408293922	1.2395273825224018	1109298.4707191864	1053.0816583877954	1.8497480734799865	3.4215679353429214	1108980.9792327897	979.7231102544746	1.6867206917586373	959857.3727667014	2.845026692006736	985.9898950836877	744.5532066744065	0.643372	17.318026	0.0784898724225491	0.0377034958626034	-0.0041436063	-0.0007853879	-0.0380609659	-0.0532069537	0.0775059765	0.1739124165	-0.073268425	0.0289726303	0.1017696918	-0.0448534775	-0.0077069056	-0.0139419485	0.0196305655	0.0785099037	-0.0477981288	0.0456127615	0.0653057304	-0.0136906473	0.0356969266	0.0588991304	-0.1740439573	0.1213719811	0.13308808	0.0553157593	0.1723096432	-0.036387811	-0.0039258339	-0.0425329187	-0.1048851144	0.0222203367	0.0067989127	0.0890021094	0.1518663285	0.1334849946	0.100504372	-0.0574993236	0.003684183	-0.0144019432	0.0490884396	0.108031517	0.0583229507	-0.0670831409	0.0768551079	-0.0374173976	0.0348452263	0.0721258842	-0.1002272466	0.0602817633	-0.0983401519	0.1164442165	-0.0814405401	0.0228059265	-0.1755594794	-0.0584100552	-0.0153775635	0.0266105766	-0.0357984416	-0.0513584709	-0.1323871518	0.0393722585	-0.1474247007	-0.0123276225	-0.0048219072	-0.0658662804	0.0682971242	-0.0282372916	0.0030464952	0.0211966117	0.0195498069	-0.067257875	-0.0693370129	-0.0824196787	-0.0482484514	0.0811226675	-0.0721939801	0.1149838664	-0.0101507934	0.0130270749	-0.0504583291	0.06826064	0.0714988956	0.0584491896	0.0452886515	0.0693968637	-0.0376723318	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.021167854593969	-0.0275004698409305	0.0004480780681114	0.0007562758414719	0.1179747706897558	0.0089694056878216	0.0139180465193004	8.045023839272656e-05	0.1536480229357053	0.010136624809462	0.023607714952051	0.0001027511625278	0.0007237646832107	0.0003706965258898	5.23835316663085e-07	1.374159143067672e-07	-0.0010389691674783	-0.0002667326864264	7.114632600829756e-08	1.0794569309705516e-06	0.0014708773254264	2.3822937039990474e-07	2.16348010645352e-06	5.6753232921135e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.6404230755415	1.4080314737705066	1.982552631128345	1112266.4219849573	1059.8459088578184	6.764250470022944	45.755084421205616	1123273.350522655	979.042559855893	-0.6805503985815449	958524.33400918	0.4631488450094996	985.373989495364	754.9686055038577	0.683115	18.387815	0.1126115996913017	0.0600708776863851	0.0222132733	-0.0081907918	-0.0211742361	-0.0018750779	0.0521718409	0.1303354477	-0.1618631485	0.0123237867	0.0266302325	-0.0254450491	0.000511447	0.0349156959	0.0139762479	0.0533209698	-0.0394434074	-0.0377054081	0.0753959644	-0.0691543036	0.0103312245	0.0192743941	-0.0210863489	-0.0447138374	-0.0018677225	0.0170584242	0.0483472768	0.0297399203	0.050487207	-0.0974422841	-0.1223534458	-0.017699159	-0.0476633327	-0.0443494022	0.151453074	0.0658677254	0.08154533	-0.0232851598	-0.0086859736	0.0277617263	0.0491982047	0.0600502183	0.1011755811	-0.0731901472	0.0264200467	-0.0320939573	0.0167977274	0.0439332345	-0.0297564141	-0.0155938898	-0.0113369654	-0.0542496345	-0.0351030163	-0.0684400799	-0.0563773469	0.0075514416	0.0309607893	-0.0326588592	-0.1269880881	0.0927086513	-0.1267062741	0.0023705154	-0.1962255452	0.0042479431	0.0092830662	-0.0544172389	0.0296452952	-0.0123238832	0.0163195544	0.0318571889	0.0088723578	-0.0459686113	-0.000646832	-0.0491224889	-0.0940435846	0.1016870155	-0.0654901781	0.0927135571	-0.0321686174	0.0309795821	-0.0655014233	0.0502036972	0.0766257736	0.0433068431	-0.0167809869	0.0706278477	-0.0589250032	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0013006145831866	-0.0224684691771556	1.6915982939976533e-06	0.0005048321071647	0.0869891952707035	-0.0309855754190522	0.0075671200938445	0.0009601058840497	0.1104258393630814	-0.0432221835726238	0.012193865999041	0.0018681571527855	0.0009552276044702	0.0002314629212595	9.124597763418768e-07	5.35750839179815e-08	-0.0010453367006937	-6.367533215399963e-06	4.05454792492218e-11	1.09272881781719e-06	0.0013900003494519	-8.087697597449991e-05	1.9321009714764043e-06	6.541085242779835e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.7579604480557	1.1175373725141071	1.2488897789657345	1114624.871049438	1056.6973565256494	-3.148552332168947	9.913381788406516	1116609.3032882954	980.21798282775	1.1754229718569604	960827.2938589032	1.3816191627690488	985.987162286585	754.9515658697096	0.647201	17.421101	0.0550638186520912	0.0283584277961838	-0.0014980046	-0.0535582084	-0.0403278397	-0.0005951381	-0.0018251431	0.1217763556	-0.1515373834	-0.0104208199	0.038154385	-0.0261866451	-0.0155803652	-0.0019714274	-0.0107143348	-0.0081610139	-0.123215775	-0.0617299416	0.0973118293	0.0418787133	0.0769369268	0.0475881919	-0.1060349502	-0.0696185466	0.0633084763	0.0555990431	-0.0338451901	-0.1313012241	-0.0304725595	-0.0585615827	0.0348412292	0.1205636074	-0.1244566284	0.0183992137	0.109044987	0.2272316147	-0.0547027315	-0.0029323598	-0.0095455041	-0.0116259165	0.0356001373	0.0817435089	0.1632637939	-0.037880071	0.0143932861	0.0027427061	0.0976171131	0.0271398749	-0.0854860184	0.0107037492	-0.0682186629	0.0632012222	-0.1108794709	-0.1610666398	0.0005588738	0.0361616421	0.0127312869	0.0847203401	-0.0929250837	0.1639668762	-0.0806771724	0.1830549375	-0.1083298828	-0.0153385994	0.0195952522	-0.0583427661	0.0253480384	-0.002474787	-0.0274356252	0.0193440749	0.0321906396	-0.0647013652	-0.0178859074	-0.0305912373	-0.060321926	0.1357672234	-0.049820089	0.1320537559	-0.0242707188	0.0360138732	-0.0174254588	0.0304677307	0.1539984404	0.0931953579	0.0504134198	-0.0240901415	-0.0268369208	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0189737812147257	-0.0176731666315391	0.0003600043735842	0.0003123408187861	0.1029785838447594	0.0159893885740558	0.0106045887306721	0.0002556605469721	0.1104376394735027	1.1800110421303356e-05	0.0121964722124793	1.3924260595495207e-10	0.0007290884799074	-0.0002261391245628	5.315700115336831e-07	5.11389036580296e-08	-0.0008449927452278	0.0002003439554658	4.01377004917225e-08	7.140127394876137e-07	0.0013913065361447	1.3061866927998548e-06	1.9357338775189634e-06	1.7061236764474222e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
