global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
924.1860171014912	0.4127844662515372	0.1703910155785664	854119.7942059177	935.6761184088928	-3.3668084440932944	11.33539909921791	875489.7985607323	843.3167464121411	-2.502966430816855	6.264840953796066	711183.1347791596	864.4147167895213	638.3733119522241	0.891424	27.668667	0.0565955145802014	0.0298085480362083	0.0535665809	0.1028261556	-0.0658375752	0.021879649	0.1081668823	-0.0911522192	-0.0683419817	-0.003652531	-0.0813052656	0.0744264397	-0.1049692593	-0.028917982	-0.0076275361	-0.0092535621	-0.0953250745	-0.036998113	-0.0054195505	0.2105078652	0.0059925561	0.1401477348	0.1107743956	-0.0732208616	0.0306815986	-0.0487044145	0.0023459754	-0.0728727132	0.0589537878	-0.099405	0.0131007898	-0.0407469408	0.0728830456	0.0716179479	0.0388362914	0.1309068434	0.1959876098	0.0944789039	-0.0572444517	-0.057552309	0.1417541472	-0.0609140125	0.064972948	0.1351159571	-0.0324437087	0.1156261157	0.0894773015	-0.0718900778	0.0060664841	-0.1430916928	0.0148885485	-0.0255175283	-0.0689500594	0.0342371011	-0.0545896724	-0.0575030765	0.0934837447	0.1739307588	0.0374208029	-0.0044738198	0.1357771583	-0.0509021061	0.1250326899	-0.068108055	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.1296105222982362	-0.0131662434915681	0.0001733499676792	0.0167988874904215	0.1382496898331453	0.0052517982910273	0.0191129767389608	2.7581385289638304e-05	0.2683233005618461	-0.0015836233930173	2.507863050911863e-06	0.0719973936244028	-0.0004259803227992	-0.000366092423902	1.340236628384928e-07	1.814592354121106e-07	-0.003219814101977	-0.000284185164032	8.076120745595143e-08	1.0367202851289954e-05	0.0037423309592986	-8.15994001576001e-05	1.400504100892478e-05	6.658462106080148e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.356087370684	0.1700702691928199	0.0289238964633182	854434.1762592396	938.1281890007062	2.452070591813481	6.012650187236514	880084.4989977449	841.4970461734395	-1.819700238701671	3.311308958730918	708117.2787186237	862.9553971171268	638.6274831580432	0.91763	28.482079	0.0495631844593563	0.0240078492521261	0.0359759005	0.0183828477	-0.1444772377	-0.0417872525	0.08870096	-0.1012449035	-0.0166814352	0.0298061957	-0.0110388106	0.0202473509	-0.1199592	-0.1655559132	-0.0271190511	-0.0246747059	0.0142471391	-0.1867386118	-0.0235473389	-0.0286448486	-0.0930954238	0.0371792721	0.0217808728	-0.0441312527	-0.0600343376	-0.1107994017	0.0288539958	-0.0312091641	0.0710504351	-0.1492892217	-0.087537266	0.0711024192	-0.0496731412	0.156853228	-0.0292051319	-0.0257806138	-0.0697736898	0.0798479347	-0.0083269052	-0.0138022147	0.1417322727	-0.0519780652	-0.0444316859	0.2053175668	0.0347897134	0.0178181158	-0.0108001219	-0.0614714467	0.01353636	-0.0570574135	0.1011309591	-0.0285772433	-0.0762846282	0.0591054437	-0.0173513782	0.0200137174	0.0273561449	0.1063504836	0.0622349317	-0.0746727509	0.0098469452	0.0253304022	-0.0175883497	0.1276580357	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.1303252104586931	0.0007146881604569	5.107791666972915e-07	0.0169846604811026	0.1524122399138008	0.0141625500806554	0.0232294908755419	0.000200577824787	0.2774104609480901	0.0090871603862439	8.257648388532156e-05	0.0769565638434318	-0.0002641135647458	0.0001618667580533	2.6200847362717933e-08	6.975597508273388e-08	-0.0028750114051376	0.0003448026968393	1.1888889974772316e-07	8.265690579671277e-06	0.0037476372210458	5.30626174719993e-06	1.4044784740567886e-05	2.8156413729797253e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.7726993680952	3.4166119974112235	11.67323754085431	860762.1816927621	944.2216052901272	6.093416289420929	37.12972207618033	891554.4398966647	843.8100954134562	2.313049240016767	5.350196786742143	712015.4771216661	863.5214829749814	656.9081001229696	1.289039	40.010117	0.7193255320930652	0.4722154298034784	-0.031121073	0.1086281907	0.046372022	0.1319768653	0.0261344663	-0.0496750287	0.0326297291	-0.0264106193	-0.1357151537	0.0203210972	-0.0003633538	-0.0991990335	0.1104752587	-0.0103074639	0.0968109796	0.0985296407	0.0750050875	-0.0101969043	0.0156990809	0.1452044132	0.1088344497	0.1632081925	0.047347114	0.0560871892	0.1052099573	0.0141960695	-0.0203568215	-0.0417056957	-0.1349844261	-0.0372810043	-0.0307362063	-0.1529855488	0.0435663365	0.0325853405	0.0432016517	0.0657258605	-0.1779228449	0.1379607131	-0.0113177271	-0.0869559731	0.1054613255	-0.0816182535	0.0483350763	0.1571136074	-0.0446836203	0.0272374778	-0.0481393205	-0.1231386386	0.0729414037	0.1608003046	-0.1272470653	-0.0335283221	-0.0643302175	0.0201984799	0.1437356356	-0.05026032	0.1155340188	0.0127057561	0.0465930831	0.0270262989	0.0550491616	0.0328023212	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.1702453467361806	0.0399201362774875	0.0015936172804131	0.0289834780853223	0.3413139787015495	0.1889017387877487	0.1164952320570817	0.0356838669170348	0.676670628585029	0.3992601676369389	0.1594086814614765	0.4578831395896583	-0.0018757708453069	-0.001611657280561	2.5974391899856e-06	3.5185162641033617e-06	-0.0029786315189797	-0.0001036201138421	1.0737127992649817e-08	8.872245725859317e-06	0.0038572296144604	0.0001095923934145	1.4878220298670325e-05	1.2010492694340436e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.4920769738026	6.719377605707336	45.15003540808126	873275.4419268114	949.0285455305024	4.806940240375184	23.10667447453823	900655.1802317408	845.0831153688204	1.273019955364134	1.620579806755302	714165.471881471	865.639680312672	679.9003330272346	1.07277	33.297405	0.5085871895840176	0.2846601987916471	-0.0562650246	-0.0230149888	-0.0469901963	0.0784970127	-0.0630338051	-0.0891424778	0.0493082778	-0.0200254722	-0.1054438208	0.0600384345	-0.0172899856	-0.0540947019	0.0802965158	0.0836819976	0.0507645386	-0.0425970262	0.1468372432	-0.0578187136	0.0354370002	-0.073092072	-0.0706197649	0.074021109	0.0811833627	0.072986617	-0.0154942196	-0.0399108411	0.0064760169	-0.0368429282	-0.09903853	-0.0858706046	-0.095452746	-0.0549427539	0.1211269412	-0.0225869224	-0.0820936076	-0.0386858034	0.0401159617	0.0444215847	0.0385005169	-0.06480708	0.0251321731	0.0511138101	0.0247690295	-0.1197034822	0.0268686865	0.1360341774	0.1718269319	-0.028089008	0.0255171473	0.1455467226	-0.1560407795	-0.0391771939	-0.0571020764	-0.0164100215	-0.0088708315	0.0372109831	0.1097270366	0.0172468301	-0.0289973819	0.104019883	0.0595151012	0.0717448612	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0980299123812926	-0.072215434354888	0.0052150689590651	0.0096098637214839	0.1254315875763296	-0.2158823911252199	0.0157330831619184	0.0466052067979424	0.5339109047264543	-0.1427597238585747	0.0203803387561765	0.2850608541858209	-0.0017248259996318	0.000150944845675	2.2784346435879725e-08	2.9750247290058383e-06	-0.0026039476617993	0.0003746838571804	1.4038799283158256e-07	6.780543425390042e-06	0.0028282655124092	-0.0010289641020511	7.999085808683275e-06	1.0587671233100318e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.5901652993724	-0.9019116744301529	0.8134446684734018	871590.5967437095	959.0095508812512	9.981005350748887	99.62046781167793	919699.3186814592	844.2007597540138	-0.8823556148065563	0.778551430980656	712674.9227692541	864.5552550873566	677.6920252900169	0.912039	28.308537	0.2456862233552598	0.1280108877513431	0.0660610373	-0.0386166656	-0.0091433164	0.1879424082	-0.1275148393	-0.1122082596	-0.0703479598	-0.0427175875	-0.0041210723	0.0464295	-0.0303745565	-0.0598309965	0.011883256	0.0322835881	0.0337504488	-0.0120759544	0.1103864343	-0.0194447049	-0.0334617429	-0.1337710302	-0.0547261172	-0.0663949366	0.0228640271	0.0582737737	0.0426853295	-0.0307036197	-0.0004031145	-0.0657297464	-0.0395122373	-0.032530459	-0.0698402492	-0.01980576	0.1030679365	0.0099810092	-0.0722435785	-0.0624610986	0.0669010895	0.0002235269	0.0564260618	-0.0019013901	0.073696695	0.0410995398	0.1028186257	-0.0485694945	-0.0599868436	0.1362380428	0.0907151897	-0.0093206398	0.0175453885	0.0612869457	0.018339051	-0.0477642378	0.022077225	-0.0325548503	0.0152943792	-0.0331796196	0.1203945549	-0.0270162174	-0.0468637214	-0.0282883931	-0.0555222568	0.0227228834	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0900878929135302	-0.0079420194677624	6.307567322631706e-05	0.0081158284495996	0.150596890057983	0.0251653024816533	0.0226794232951362	0.0006332924489931	0.4688525610693403	-0.0650583436571139	0.0042325880794071	0.2198227240212794	-0.0038000793985145	-0.0020752533988827	4.3066766695742e-06	1.4440603435014324e-05	-0.0024838312723138	0.0001201163894854	1.4427947023032291e-08	6.169417789323991e-06	0.0035833068790156	0.0007550413666063	1.284008818920052e-05	5.7008746528686e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.9484476711842	-3.641717628188189	13.262107283456611	864804.1153260453	947.4014512105176	-11.608099670733624	134.74797796568603	897569.5097557948	844.8722588416184	0.6714990876046159	0.4509110246538315	713809.1337601386	866.443158705661	675.0489563519112	1.023315	31.762388	0.1819463838081626	0.1093094003999479	-0.0295386277	-0.1173478622	-0.15296305	0.0233809937	-0.0473714153	-0.0794256537	-0.008547199	-0.010019884	-0.004728995	0.0499792289	-0.0329536777	0.0217277589	-0.0914425404	0.1348641038	0.0477512135	-0.1321351192	-0.0051021249	-0.0941538134	-0.0809966646	-0.0251459256	-0.0628892395	-0.0727212601	-0.0650776568	0.0907318714	-0.0442854167	-0.0466114189	0.0133460358	-0.0327852818	0.061799329	-0.0509232506	-0.1433597861	0.0993251625	-0.0311072224	-0.058777209	-0.1265855336	-0.052099733	0.0490641709	-0.0758637732	0.0476003042	-0.0374345331	-0.0934081914	0.1262183878	0.1072538835	-0.1637552531	-0.0653388271	0.0100063408	0.1599514266	0.0498958263	0.0538969034	0.0884736011	-0.1126079762	0.0408822785	-0.0739929383	-0.0430209532	-0.0114542384	0.0040217498	-0.0067081466	0.0572236345	-0.1200748739	-0.0291454686	0.1304947885	0.0136802252	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.1080552203507636	0.0179673274372334	0.0003228248552367	0.011675930645052	0.2390633393188181	0.0884664492608351	0.0571512802062643	0.0078263126448199	0.4673795532965812	-0.0014730077727591	2.1697518986087395e-06	0.2184436468397118	-0.0023771405288876	0.0014229388696269	2.02475502669508e-06	5.650797094080019e-06	-0.0024787124275669	5.118844746900171e-06	2.620257154286748e-11	6.144015298574594e-06	0.0035305726066427	-5.273427237289987e-05	1.246494293077583e-05	2.78090348269919e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2093644437286	-0.7390832274555805	0.5462440171061573	863430.0429699181	951.0245318224202	3.6230806119025374	13.126713120344064	904447.6601280534	845.6260588339184	0.7537999922999461	0.5682144283913988	715083.4313789855	865.5287688841303	670.0122109812571	1.467194	45.539822	0.6609666424836279	0.385563185970659	-0.0292738295	0.0842449238	0.0497602559	0.1717109229	-0.0808814914	-0.0481726897	-0.0284450145	-0.0907379892	-0.0589660044	0.0366443336	0.0196058712	-0.0139363395	0.0427579004	0.030737721	0.1729650579	0.1457822066	0.0434338615	-0.0996353252	0.0567508103	-0.0036787093	-0.0920772071	0.0648406138	0.0468994929	-0.1954961488	-0.007349067	-0.0020566225	-0.0310777617	0.0010816568	-0.014994363	-0.0749182235	-0.0909040996	-0.2408244896	0.0268425186	-0.0833655592	-0.0160229517	0.0882408809	-0.005382177	0.1554945139	-0.0397338944	-0.0927806835	0.043099035	-0.2108760338	0.167277158	0.150234177	-0.0356365196	0.0902755423	-0.0643564189	-0.0711192253	0.1106509566	0.1558025193	0.0092034337	-0.0991423776	0.0823278445	0.1172036899	0.2164574163	-0.1675795564	0.1531320011	-0.0610974899	0.3260467018	-0.0008259128	-0.0427380065	-0.0835147628	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0510286757756119	-0.0570265445751517	0.0032520267861817	0.0026039257514125	0.4442171638271333	0.2051538245083151	0.1973288886386221	0.0420880917103885	0.7852677464796471	0.3178881931830659	0.1010529033651942	0.6166454336612234	-0.0020277793611809	0.0003493611677067	1.2205322550138925e-07	4.1118891376312185e-06	-0.0031860253668218	-0.0007073129392548	5.002915940374056e-07	1.0150757638031984e-05	0.0029692851092624	-0.0005612874973803	8.816654060087422e-06	3.150436547154406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.8216377803454	-0.387726663383205	0.1503319654982732	862709.6348089633	944.3621396425754	-6.662392179844801	44.38746955805716	891819.850790303	844.1435378054355	-1.482521028482893	2.1978685998939738	712578.3124186767	866.1882802487745	668.9627355598981	1.47984	45.932358	1.8924939742912328	0.8216052263440662	0.0906992233	-0.0865471736	0.0555446933	0.0157648741	-0.0229111384	-0.0848263339	-0.045502501	0.0150141696	0.1427344497	0.0487070724	0.0591062422	0.0318982102	0.0234334635	-0.1997054965	0.0812518428	0.0584471106	0.0827873313	0.0943957287	0.0644463837	0.0478052081	0.1114942629	-0.0179114271	0.0919414511	-0.2032169763	0.2038479535	-0.06570145	-0.0011223947	0.0526463946	0.0316306115	0.161131243	0.0158492487	-0.1580966297	0.1388032896	-0.0081094569	0.1258233661	0.0873383103	0.1753615415	-0.0969366424	0.0175343917	0.142749516	-0.0443318658	-0.056525763	-0.0641663131	0.0564158697	0.1497608974	0.0950961351	-0.1118229765	-0.098036254	-0.3488041162	-0.1617646904	0.4394581034	-0.085604768	0.1695561101	-0.1408685419	0.11798683	0.0230592409	0.1627687491	-0.0157409974	0.067169885	-0.0903381277	-0.1521921111	0.0947321514	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.5153188045375146	0.4642901287619027	0.2155653236657441	0.2655534703099731	0.0717099035985171	-0.3725072602286162	0.0051423102741086	0.1387616589230299	0.4208981400366127	-0.3643696064430344	0.1327652100994518	0.17715524428628	-0.004666247186005	-0.0026384678248241	6.961512462632017e-06	2.1773862800899577e-05	-0.0063728655870953	-0.0031868402202734	1.0155950589552848e-05	4.061341579118352e-05	0.0109705166413184	0.008001231532056	0.0001203522353774	6.401970602956722e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.535088554326	1.7134507739805258	2.935913554854463	865895.5510308073	952.3875180691648	8.025378426589441	64.40669888996722	907041.9845739437	843.677210037938	-0.4663277674974324	0.2174615867391394	711791.234737399	864.8195771649549	674.1171472140907	1.361088	42.246437	0.9574184959590504	0.4605872393078458	-0.0012801103	-0.1359723427	-0.0429958294	0.0038024718	-0.0703513261	-0.0543628236	-0.0371423389	0.0184978966	0.0269623448	0.0140114098	0.0242345392	-0.0323510813	-0.0197646154	0.0438843046	-0.0078946664	-0.143746957	-0.1287800047	0.0291782769	0.0007716476	-0.0202814969	-0.0585591746	-0.0712533117	-0.0450238218	0.117557878	-0.0208197542	-0.0103153726	-0.0320208209	-0.0181445022	-0.0159911299	0.0171345444	-0.06604275	0.1490653219	-0.0538337571	-0.059930891	0.0106134076	-0.0463703942	0.0208323843	-0.0094389391	-0.0114552736	0.0493516885	-0.0559643107	0.0986569919	0.0482221865	-0.047147864	-0.0409453998	-0.0291838987	0.0237659853	0.0809805771	0.1115359919	0.013387262	0.0623212956	0.0712564887	-0.0324737189	0.0066344297	-0.0642820194	0.064517725	-0.1553535955	0.0990641656	-0.1094137809	-0.0637549338	0.0178683098	-0.0496602499	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.21389206465156	-0.3014267398859546	0.0908580795182749	0.0457498153209071	0.2462392678507683	0.1745293642522511	0.0606337770316824	0.0304604989862949	0.5528146656919972	0.1319165256553845	0.0174019697409877	0.3056040546041546	-0.0037533677635904	0.0009128794224145	8.333488398680128e-07	1.4087769568759605e-05	-0.0050592376101545	0.0013136279769407	1.7256184618015776e-06	2.5595885196001817e-05	0.0062061067173646	-0.0047644099239538	3.8515760587318014e-05	2.269960192346946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.7205717539608	-5.814516800365141	33.808605621728475	855108.1358249722	940.0282652256852	-12.359252843479569	152.75113084905774	883653.1394232112	844.8324027318083	1.1551926938702763	1.334470159971266	713741.7887056003	866.462243901236	668.2994572950417	0.941351	29.218336	0.285618820106334	0.1403513387687037	0.0051769724	-0.0443602095	0.0558005729	0.0244922395	-0.0193791107	0.057127412	-0.0227865286	0.0104237545	0.0779920794	0.0355021359	0.0653308764	0.1150378905	-0.0268191956	-0.0178209961	0.0145968278	0.074610507	-0.0251606175	-0.0075895065	0.0627180839	-0.0295352321	-0.1243638774	-0.0179062996	-0.0141791232	-0.0175935637	-0.0108915328	-0.0393457034	-0.0363062442	0.0827973988	0.1135641942	-0.0021857605	0.0181141459	-0.0743296463	0.0101340043	-0.0696021533	0.0272797007	0.0109352596	0.0840208866	0.0372633607	-0.0429351494	0.0560081243	-0.0004529393	-0.0504477569	0.0292843866	0.0163285806	0.0436204961	0.0142248019	-0.113004049	-0.0649648595	-0.0105898903	-0.011447982	0.0365487015	0.0187396477	0.0757623637	0.0075639995	0.0865824775	-0.0744628487	-0.1437810585	-0.1390601411	-0.0225245647	0.0279801346	0.0304038773	0.1269344992	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.2309089829191037	0.0170169182675437	0.0002895755073242	0.0533189583927349	0.3099242375349007	0.0636849696841324	0.0960530330115895	0.0040557753636688	0.6329094404331101	0.0800947747411129	0.0064151729408296	0.4005743597893526	-0.0044930509512953	-0.0007396831877048	5.471312181732815e-07	2.01875068509356e-05	-0.0059989213371425	-0.0009396837269879	8.830055067660571e-07	3.598705720922356e-05	0.0070231829509426	0.0008170762335779	4.9325098762410806e-05	6.6761357147801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.8017962439276	-6.918775510033242	47.86945455823575	842360.13718858	928.1079241219212	-11.92034110376403	142.09453203008627	861384.3188179019	841.4777159804247	-3.3546867513836105	11.253923199908725	708084.7464916323	864.3763776749124	634.7971991686021	0.820156	25.456606	0.2977804490124787	0.200021948826783	0.0415131336	0.0209817712	0.0682084182	-0.0913176967	0.0520065625	0.1195828323	-0.0406446323	0.0500379176	0.0803728848	-0.0413335803	0.0321103801	0.0257298097	-0.0685459258	-0.0171133926	-0.1349446492	0.0791661338	-0.06347059	0.0439875191	0.050709971	-0.0899388317	-0.0777422458	0.0178730302	-0.0182709716	0.0847779184	-0.0015443877	0.0288574396	-0.0498402192	0.019876585	0.0787462563	0.015429766	0.1275488733	0.0585034127	-0.0715865379	0.0529974033	0.0344284798	-0.0275700976	0.089369542	0.0240154954	-0.0332793787	0.0670617487	0.0334392209	-0.0185360066	-0.0666356897	-0.0579493686	0.0047319324	0.0403897054	-0.1016129275	0.0527567136	0.0332528429	-0.1442035671	0.0008681037	0.0233826946	-0.0025672553	-0.0079061741	0.0263832515	-0.0435776805	-0.0800900523	0.0591176661	-0.0924424545	-0.0697465999	-0.0047652629	-0.0543916291	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.2431020633450629	0.0121930804259592	0.0001486712102739	0.0590986132026269	0.1212975832774958	-0.1886266542574049	0.014713103708961	0.0355800146963425	0.6809289774849248	0.0480195370518146	0.0023058759386705	0.4636642723786651	-0.0039649908119121	0.0005280601393831	2.788475108054044e-07	1.5721152138547373e-05	-0.0055670817525443	0.0004318395845981	1.864854268259456e-07	3.0992399239511714e-05	0.0070421067725072	1.8923821564599888e-05	4.959126779539177e-05	3.581110226088157e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
