global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1015.720911888261	-1.9908370256006265	3.9634320625023496	1031688.9708471204	1218.711840693156	-4.811617851257097	1485258.550645701	23.15166634653596	976.4878154553866	-2.469351785224603	6.097698239191935	953528.4537328331	1017.7856930798936	792.4743726543352	1.234065	24.075155	0.0740172341964273	0.0499631045101882	0.1120341547	-0.1250493371	0.0337572023	-0.0887045961	-0.0116209848	0.1219115307	0.134943253	-0.0343484653	0.205290475	-0.0262642908	-0.0420907862	0.085065085	0.0635596117	0.099695013	-0.0800748389	0.1635100531	0.0314545996	-0.0959984901	-0.0038745096	-0.1112967462	0.0868263852	0.0693738993	-0.005903362	0.1396365657	-0.0001344773	-0.0732253454	0.0241975777	-0.1842407765	0.0122799633	0.0705689373	-0.0749196395	0.1998851005	0.0157231895	-0.1142908215	0.0082784339	-0.0282859591	-0.0944519353	-0.1335653029	0.0944165932	0.0327099152	0.0458409495	-0.0331183968	0.0017822317	-0.1733953389	0.1023209841	-0.0635332871	0.0220473047	0.1160005473	-0.0998227912	0.0515209743	0.0250699504	0.070861975	-0.0101412452	-0.011826543	0.1807638224	-0.0163653424	-0.213645204	-0.034433267	0.0202664709	0.0442499517	0.0298346972	-0.0492542689	0.1155271375	-0.014983567	-0.1386427613	-0.1093681555	0.0287868955	-0.1091248867	0.1597178778	-0.0118033966	-0.0014272776	-0.1348257849	0.1252496243	0.0959582898	0.0309997323	0.0722627771	-0.1263332283	0.0062111086	-0.0778113728	0.0977436742	0.0057327349	-0.0629762229	0.0046651371	0.1555337043	-0.0408823561	0.0150300376	-0.1854785695	-0.0576835322	0.0455557129	-0.0647408618	0.0473027744	0.1227893093	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0298479502213098	-0.0105501603703715	0.0001113058838405	0.0008909001324137	-0.1984452013380604	-0.0045804189722958	0.0393804979341033	2.098023796176733e-05	-0.0733786707367443	0.0441506621591401	0.0053844293190915	0.0019492809690905	0.0004017065734727	-0.0002944997745889	8.673011723291296e-08	1.613681711711777e-07	0.0003632718645538	1.666413898000069e-07	1.3196644757639442e-07	2.7769352794477836e-14	-0.0011355729133885	5.343791369995243e-08	2.855610620603564e-15	1.289525841621646e-06	0.0	0.0	0.0
1012.5550533270376	-3.165858561223331	10.02266042967106	1025267.73601812	1223.1282595316568	4.416418838500704	1496042.73926494	19.504755357063903	975.2103428808462	-1.2774725745404112	1.6319361787029063	951035.2128617776	1015.686647446152	773.1174745996015	1.18914	23.198725	0.1615340058864436	0.0823247047578733	0.1987945566	-0.0739811268	-0.118081432	-0.1050285628	0.0802658024	-0.089832623	0.1858432313	0.0410632698	-0.0782556019	-0.0291567204	0.0928864636	0.0565988566	0.1096915114	0.0058302966	-0.0815957591	0.1395076196	0.0661560392	-0.1153446428	-0.1918168912	0.0954446115	0.178908788	-0.0677635084	0.0448763698	-0.0111337968	-0.2254143979	-0.0269117288	0.081676888	-0.0871500108	-0.170716255	-0.0018978865	-0.1081248297	0.0204672497	-0.117786442	-0.0840736066	0.0980917688	-0.3532297917	-0.1162030393	-0.0456682556	-0.0569848349	0.1429811913	0.0047181107	0.0981034975	0.0972984922	-0.1795123815	-0.0424511804	-0.1405257513	0.0670215843	-0.084032917	0.0949527032	-0.0582219707	0.0622605602	0.173359442	0.1515654686	-0.0855804689	-0.0886818062	-0.1126469487	-0.2224108536	-0.1181192318	0.0639512826	0.2133996526	0.1233632037	-0.1498873879	-0.0509263843	0.0558722703	-0.0832397141	-0.1342838042	0.0361459927	-0.1134453553	0.1546664192	-0.0971322978	-0.0466307426	-0.0317015284	0.0951947784	0.1548772048	-0.0348509612	0.1333966686	-0.0714627333	-0.0824344259	0.1077397868	0.1138262863	0.1997834581	0.0603683687	0.0239149971	-0.0556737882	-0.1086169878	0.0875681743	0.1804128533	0.0660457302	-0.1966679303	-0.0695505547	-0.2604997762	0.0578699972	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0328796798713995	0.0030317296500897	9.191384671233042e-06	0.0010810733484457	-0.1511771642354631	0.0472680371025973	0.0228545349862761	0.0022342673315325	-0.0196845416421922	0.053694129094552	0.0003874811796631	0.0028830594992224	-3.592858835559044e-05	-0.0004376351618282	1.9152453486847396e-07	1.290863461225469e-09	0.0008230233836725	0.0004597515191187	6.773674900717312e-07	2.113714593319524e-07	-0.0013889884332256	-0.000253415519837	6.421942569430758e-08	1.929288867634507e-06	0.0	0.0	0.0
1014.4494760223266	1.8944226952889949	3.58883734842602	1029107.7394019732	1219.1757630666098	-3.952496465047034	1486389.5412490503	15.622228306209298	977.6836897094562	2.4733468286100333	6.117444534595309	955865.3971238962	1017.5300564336284	786.909642856573	1.1724	22.87216	0.175899505233145	0.0909256374986831	0.1445116571	-0.0642077736	0.0757857727	-0.0240540368	0.0691618436	-0.0050952313	0.1520699718	0.1042513343	-0.0185275349	0.0325507927	-0.0843940432	0.0531371416	-0.0938177717	-0.0167003804	-0.1022105707	0.1143814718	0.0281777188	-0.0494935504	0.0374725047	-0.063915538	0.0377994303	0.0209406863	0.0673182664	0.1623838532	-0.0725120126	-0.1470399704	0.1442913437	-0.0929970312	-0.1592722398	0.116976751	-0.0225048301	-0.0128615512	-0.0331516027	-0.0013711343	0.0017114331	0.0711466505	-0.0935325392	0.1074837026	0.0242995585	0.0535720071	0.0204847128	-0.0118660873	-0.0936715101	-0.1279543108	-0.051813335	-0.023537701	0.1068624494	-0.0665688294	-0.1028023451	0.103582439	0.0256364744	0.0296058193	0.059252428	-0.0913213613	0.1902744342	0.0316391622	-0.0224378364	-0.1326407581	0.0160466532	0.0635617965	0.0181877567	-0.0650198416	0.0218665457	0.1062864979	-0.1855002436	0.0028081058	-0.0121898574	0.0480860503	0.1658931699	-0.0401796999	-0.0542997615	-0.0188458848	0.0819934942	0.0527500163	0.1700859904	0.0810971335	-0.1107237353	0.1099819878	0.1234731501	0.0115416072	-0.0011975617	-0.1805507371	-0.0106120461	-0.118059629	-0.0237804615	0.0717615553	-0.0046581838	-0.087069548	0.1034915258	-0.1676384966	0.1831080175	-0.2055468334	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0028538682770431	-0.0300258115943564	0.0009015493618997	8.144564142712952e-06	-0.1678754432141005	-0.0166982789786374	0.0281821644343306	0.0002788325208484	-0.0868642993976749	-0.0671797577554827	0.0075454065098489	0.0045131198520853	6.992735337477899e-05	0.0001058559417303	1.1205480399623367e-08	4.889834750001215e-09	-0.0001210427424453	-0.0009440661261178	1.4651345498679232e-08	8.912608504830699e-07	-0.0011989973629804	0.0001899910702452	3.609660677291656e-08	1.4375946764339527e-06	0.0	0.0	0.0
1016.3886996461398	1.9392236238131773	3.7605882631551113	1033045.9887683708	1228.526650428772	9.350887362162212	1509277.7308137382	87.43909445984497	979.3586264338732	1.6749367244169662	2.805413030800636	959143.3191704428	1020.768326233902	782.022529679342	1.032711	20.146986	0.2399651735942705	0.1118250584451846	0.1692720088	-0.0460993916	0.0488983438	-0.090441819	0.0482080659	0.0601206318	0.1626075223	0.0134441313	0.0350226093	-0.0068233168	-0.1454338515	0.1388511179	0.0126240303	0.1331527841	-0.1998074284	0.1082197434	0.036170899	-0.0008986753	-0.0519432829	-0.1178968135	0.0145656895	0.0607641393	0.1281839097	0.12697639	-0.082767001	-0.0014639773	0.0715136041	0.1286349565	-0.0022070028	-0.1008538763	0.0097299829	0.0962124484	0.0185595915	0.1785253291	0.077885322	0.1186152474	0.1491911309	-0.0228553991	0.1196759855	-0.0709011263	-0.1261561071	0.0757797643	0.0681189105	-0.2064123516	-0.0249051217	0.0179062793	0.0332517005	-0.0445272702	-0.166247332	-0.0026561882	0.0061424877	-0.007643959	0.1270132381	-0.0018406801	0.1873407537	-0.1151037423	0.0663366934	0.0502206153	-0.1188237312	-0.0115803617	0.0608311259	-0.1131243445	0.0208774608	-0.0285944263	0.0814235019	0.1798597563	-0.0026793854	0.1672313956	0.1862615549	-0.0019174476	-0.0401372396	-0.0893707387	-0.0092588311	0.1144501703	-0.0009023016	0.0824619852	-0.0181020048	0.2036855099	0.0323177539	0.0355912692	-0.0254320506	0.027093622	-0.105985225	-0.0636122488	-0.143315735	0.0575875021	0.2560616242	0.10370506	0.0064397143	0.2807760085	0.1926274001	0.1719546735	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0420630069120306	0.0392091386349875	0.0015373565524976	0.0017692965504815	-0.1037145979120026	0.0641608453020979	0.0107567178200483	0.0041166140698797	-0.0574189851037658	0.0294453142939091	0.0032969398503464	0.000867026533867	0.0015501686301244	0.0014802412767496	2.191114237393348e-06	2.4030227818217584e-06	-0.000631812006822	-0.0005107692643767	3.99186411964443e-07	2.608852414319153e-07	-0.0010470103968412	0.0001519869661391	2.3100037876198297e-08	1.0962307710935672e-06	0.0	0.0	0.0
1017.2895766506924	0.9008770045526262	0.8115793773317125	1034878.082762145	1222.769902515411	-5.7567479133608686	1495166.234497548	33.14014653798471	976.8049518209398	-2.553674612933378	6.5212540287404375	954147.9139019084	1015.6292440620095	795.1950181175681	1.554218	30.320976	0.369963134455081	0.219178448390285	-0.1059028084	0.0434676496	0.0126293422	0.0228903005	0.0407611132	-0.0115108384	-0.0934441078	-0.0107008084	-0.0246819049	0.019703457	-0.1952062239	0.1887833925	-0.0063456913	0.0112944649	0.1129263039	-0.0324189461	-0.0129756256	0.0367471883	0.0281756408	0.0195865729	-0.0545373495	0.0968662548	-0.0604651757	0.0739682378	-0.0236778457	0.1322815073	0.0940460217	-0.1026527881	0.0255857633	-0.0096073618	0.1268342352	-0.0392732704	-0.2173624863	-0.0205094413	0.1359527838	-0.0215511842	-0.0724154881	0.1562431345	0.3344307999	0.0034449563	-0.0309054707	-0.1034376674	-0.0543169122	0.0877441032	-0.0195433566	0.0041113403	-0.0160917587	-0.0972979794	-0.0434830741	0.0618107767	-0.1111574756	-0.1085063521	-0.0040200295	-0.0464891857	0.1533763805	-0.1213537024	-0.1152661921	-0.0428495276	-0.0404119548	-0.149961393	0.1363162967	0.1288030652	-0.0581205554	0.1371808646	-0.1509810497	-0.0765988674	0.2098394541	0.0943758753	-0.0342231036	0.0979872203	-0.0256466879	-0.0950064935	-0.2461143844	-0.1447204342	-0.0962098943	0.0364805865	-0.236393323	0.3016916425	0.0785533556	-0.1107994896	-0.0854528587	-0.1048033985	0.0655766289	0.0908011046	0.057139104	0.0440523104	-0.0828845405	0.1947831119	-0.0251730417	-0.2437980851	0.1968857014	-0.1296419325	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.012367803022002	-0.0296952038900285	0.0008818051340703	0.000152962551591	0.001781380443532	0.1054959783555346	3.173316284598265e-06	0.0111294014491914	0.1290254727542219	0.1864444578579877	0.0166475726194504	0.0347615358659589	0.001533162741162	-1.7005888962399844e-05	2.892002594014728e-10	2.350587990887378e-06	-0.0010791900575244	-0.0004473780507023	1.1646511802595175e-06	2.0014712025027921e-07	-0.001549176344207	-0.0005021659473657	2.5217063869379135e-07	2.399947345450565e-06	1.0	0.0	0.0
1018.0119319729775	0.7223553222851251	0.521797211633647	1036348.2936393544	1202.3533980051675	-20.41650451024361	1445653.693694573	416.8336564167978	975.8220896032336	-0.982862217706156	0.9660181389942636	952228.7505576214	1011.5221739956336	808.95983580421	1.789293	34.907017	0.8785399095273219	0.4609270367118208	-0.4463867913	-0.1555103256	-0.0272616316	0.0094251874	-0.1051069213	0.1166390302	-0.3646379654	0.0527346529	0.0508618089	0.0493906138	0.1401386301	0.0248566495	-0.107448122	-0.0030080769	0.381455094	-0.1035605985	-0.0800199451	-0.0872455856	0.1839282204	-0.0118203625	0.1525588526	-0.0068223435	-0.1925067322	0.1058751367	0.0047262847	0.0645705202	0.0828394269	-0.0364552052	-0.1345627534	0.0591317609	0.0385378357	-0.006063348	0.0966144238	0.1916022346	-0.0096296842	0.1099374594	0.0292842694	-0.0948847924	0.081970872	0.1804719543	-0.0814144332	0.0834775735	0.1115325154	0.3716465989	0.1282146017	-0.1246650128	0.0833095833	0.11742619	-0.0057455605	0.2306106838	0.0977782567	-0.0953410633	-0.0389739066	-0.0597555552	0.0603738758	-0.01076152	-0.2101987604	-0.1223122101	0.2138585204	-0.0970183446	0.0920209844	-0.0459395234	-0.0665780798	-0.0187300064	0.0734609612	0.0723282092	-0.274328337	0.1524154816	-0.3544871425	0.2938179512	-0.0888461396	-0.1208930725	-0.0014691684	0.0551890264	0.0601637081	0.2176597539	-0.2916625981	-0.1739143541	-0.0699673694	-0.2946502729	-0.0480492218	-0.1417666139	0.3925000891	-0.093313361	-0.1142031651	0.0013029176	-0.010641764	0.0940853472	-0.1307546032	-0.0016059581	-0.1474425223	-0.0241292885	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0277706562771982	0.0154028532551962	0.0002372478884011	0.0007712093500662	0.2736751831960617	0.2718938027525297	0.0748981058973979	0.0739262399752315	0.4823034117199967	0.3532779389657747	0.2326165809567486	0.1248053021599056	0.0047100687476515	0.0031769060064895	1.0092731774069064e-05	2.218474760760337e-05	4.427131639772597e-05	0.0011234613739221	1.95994945558756e-09	1.262165458694991e-06	-0.0020081152548718	-0.0004589389106647	2.1062492372219327e-07	4.032526876848833e-06	0.0	1.0	0.0
1014.189443051299	-3.822488921678541	14.61142155635518	1028580.226396704	1208.1134647369386	5.760066731771076	1459538.14367869	33.178368754455924	975.6362920804868	-0.1857975227468387	0.034520719458862	951866.174424561	1014.6787633177448	793.7387140323913	1.716341	33.48381	0.6681327813776567	0.3697840338652037	-0.1606665606	0.0994594201	0.0196471099	0.1040893464	0.1369140603	-0.0288607558	-0.1130235313	0.0271607914	-0.1495893723	0.2452540893	0.0815699867	-0.2629464083	0.1215655307	0.0748415226	0.1611286311	0.0530279346	0.0078409201	0.1212170642	0.0136328162	0.1101906243	-0.0001611578	-0.0573395883	0.0931855685	-0.0186748672	0.1455858499	-0.0309319926	0.0205254503	0.1774738076	-0.0097483319	-0.1259748594	0.023361095	-0.0295754829	0.0210579151	0.1128489235	0.0354570271	0.0626164768	-0.0681305549	-0.0582680646	-0.1442986461	0.0813539355	-0.035593431	0.0224575408	-0.0872660605	0.136306904	0.034044838	-0.0332258044	-0.0875169206	-0.1884846521	0.099085365	0.1030566984	0.1706062378	0.0310097514	0.0333199633	0.1500798271	-0.0728029863	-0.0054032798	0.2340058471	0.0432544115	-0.0993897414	0.1110386434	-0.0663565629	-0.072947371	-0.1669998837	-0.0811618383	-0.0836428824	-0.0791019373	-0.255599033	-0.0148140276	-0.1440685625	0.0751223705	-0.1688673281	0.1310819781	-0.0481142089	0.2043888401	-0.0158129046	-0.0114057086	0.0713006335	-0.0198136757	0.0500481333	0.0277676214	-0.1283071574	0.0514466194	0.0265895787	0.0326047747	-0.1601007178	-0.1524285642	0.0887863789	-0.0826366476	0.2467584389	0.1514660194	-0.0051895703	0.1527406078	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0343606011191752	0.006589944841977	4.34273730202993e-05	0.001180650909271	-0.0235801132937467	-0.2972552964898084	0.0005560217429459	0.0883607112912439	0.2856807819769216	-0.1966226297430751	0.0816135091909454	0.0386604585270824	0.00227787681113	-0.0024321919365215	5.915557616080206e-06	5.188722766683777e-06	-0.0001900052189689	-0.0002342765353666	3.6101983235419645e-08	5.488549502338996e-08	-0.001321285520704	0.0006868297341677	4.717350837370106e-07	1.7457954272220405e-06	0.0	0.0	1.0
1010.1847611620384	-4.00468188926061	16.03747703417193	1020473.2516840046	1203.8692824045818	-4.244182332356786	1449301.2491173227	18.013083670289486	975.6764020623788	0.0401099818919874	0.0016088106473755	951944.4415413886	1014.1759014270508	795.4635750606948	1.253328	24.450972	0.2434799413953685	0.1357957006054778	-0.1998475782	0.0996434233	0.0266111261	-0.1153002214	0.0479719171	0.0088165707	-0.1230059012	-0.0932084684	0.0307560339	-0.110471244	0.1564284691	-0.0631138967	-0.1180644902	0.1224140255	0.1310718709	0.0853019116	-0.148782215	0.0095087412	-0.1292698463	0.0007275038	-0.1446180346	-0.0899506327	-0.040342544	0.1409888475	0.109450304	-0.0214609583	-0.1802031611	0.1630196492	-0.0231536044	0.0601902279	0.181358545	0.0952073545	0.0768269656	-0.147435474	-0.0115977696	-0.13823778	0.0915499058	-0.0429024967	-0.0321265272	0.0221587138	0.071013125	-0.1155553133	0.0050352045	0.0615865146	0.2272651296	-0.0162020581	-0.0373104573	0.0331678697	0.1312559258	-0.0376200597	-0.0291059413	-0.0676556919	-0.0396680444	-0.0724682578	0.0256797608	0.0219011705	0.1368141996	0.2361621314	-0.0285330166	0.0156749244	-0.0217800143	0.0300796506	0.1781472012	0.0978517118	-0.2509385586	0.0992463461	-0.0320066142	-0.0330136127	-0.1295408479	0.1046052035	0.0204704614	-0.0698725491	-0.0940391001	0.128920996	-0.0068127517	-0.1051454109	0.0294985939	-0.0031236685	0.1126702442	0.0313786054	-0.1695886798	0.0133208032	0.0338045045	-0.011488392	0.0342240827	0.0287139364	-0.1713630932	-0.071015513	0.0656333916	-0.0572210371	0.0267148197	0.1540950058	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0560246317868688	0.0216640306676935	0.0004693302247707	0.0031387593668542	0.089359921034557	0.1129400343283037	0.0079851954873022	0.0127554513540784	0.2163622165937653	-0.0693185653831562	0.0468126087693674	0.0048050635067789	0.0016797594731373	-0.0005981173379926	3.577443500074735e-07	2.8215918875945e-06	-0.0003641255108919	-0.0001741202919229	1.3258738768228718e-07	3.031787605935073e-08	-0.0013401941111126	-1.890859040860004e-05	3.575347912402013e-10	1.7961202554608924e-06	0.0	0.0	0.0
1006.1107942344604	-4.073966927577999	16.59720652699932	1012258.9302750968	1214.0685839335124	10.19930152893062	1473962.526494324	104.02575167804645	973.900178937616	-1.776223124762737	3.154968588941901	948481.5585347206	1013.6882727663838	775.1244292118191	1.13456	22.133945	0.2129453752128645	0.1117513296141244	-0.044445433	0.1046242535	0.0778000614	-0.1583861439	0.1055059446	-0.247388757	-0.004071517	-0.2092575918	-0.1136007973	0.0138316534	0.16356899	0.0146144352	0.028835151	0.0183228711	0.1356512215	0.1351248416	-0.1648690628	0.0143532134	-0.1278465465	-0.0054555645	-0.1545416673	-0.0349392144	0.0744459827	0.0028053533	0.1210622592	-0.0535704094	-0.127969036	0.0471491315	0.0763167514	-0.1157654247	0.093440151	-0.0713495845	-0.0331788708	0.0366996335	0.0792947799	-0.1331166476	-0.0812840603	0.0249513355	-0.0696169479	0.0133809859	-0.0417629836	0.0526270132	0.002553722	0.0041685818	0.2264739766	-0.0009539847	0.0343907481	-0.1524695071	0.1662774673	-0.0681984319	-0.0603131212	-0.0356075497	0.0404386333	0.1212893196	-0.0078793787	-0.0170362442	0.1495099022	0.1197435925	-0.1351147177	0.0486125864	-0.0256705651	0.1351858107	0.0231341866	-0.0917241879	-0.1201448946	0.0440945555	-0.0117345913	0.1044913496	-0.1100762933	-0.0162962268	0.0219300314	-0.0245395621	-0.0995565313	0.0700166072	0.0015090006	-0.0985902762	0.1102015434	0.0499059631	0.3028963454	0.1899375312	0.0047417777	0.0680788933	0.0050763859	-0.0365012939	0.0528075351	-0.0114457731	-0.0532080469	-0.0477210707	0.012680107	-0.0305942254	-0.1843876423	0.070057837	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0268717927201009	-0.0291528390667678	0.0008498880256528	0.000722093243992	0.0526494640458992	-0.0367104569886578	0.0027719660643204	0.001347657652316	0.2466991871273762	0.0303369705336108	0.0608604889293081	0.0009203317811571	-4.416684076725887e-05	-0.0017239263139045	2.971921935772559e-06	1.9507098233604004e-09	-0.0001879609623152	0.0001761645485767	3.532932335445604e-08	3.103394817523249e-08	-0.0017750054211079	-0.0004348113099952	1.8906087529982872e-07	3.150644244962433e-06	0.0	0.0	0.0
1010.580779057467	4.469984823006598	19.98076431790933	1021273.5110003968	1204.9527973810832	-9.1157865524292	1451911.2439164978	83.09756446944903	974.8659158930604	0.9657369554444132	0.9326478671110444	950363.5539700156	1012.0531504192944	770.1520845070384	1.026828	20.032215	0.1003151762877762	0.0514658109634579	-0.1068210967	0.0280474549	-0.0277180836	-0.1582950615	-0.0199600184	-0.2020729179	-0.1582005045	0.009802494	-0.1604368034	-0.0864451344	0.1548620203	0.0965991279	-0.0131425004	0.0319242896	0.21942694	0.016052216	-0.0600897807	-0.0441527028	-0.1753825203	-0.0396085921	-0.1336032527	0.0459596738	0.0750658977	0.0223164455	0.009908558	0.1194563456	0.0423750268	-0.0256617465	0.1085881889	-0.0046362915	-0.073076251	0.0432894674	0.0142688014	0.1602254244	0.0925571916	0.1147392346	0.0103218609	-0.0566799026	0.0122762049	-0.1274424073	-0.0204972969	0.0561365197	0.0803066741	0.1513169623	0.1019970337	-0.1278095727	0.08191103	-0.1016929547	0.0668777501	-0.1748409778	-0.0967984102	-0.0126115227	0.0514793365	-0.0384962323	0.0451259615	-0.0350394254	0.0895521808	0.0535710175	0.0114792484	-0.0872511251	-0.0531096164	0.0829834943	-0.0441090223	0.1357810127	0.0241018075	-0.0722482698	-0.1186243257	-0.0010275888	-0.1117194048	-0.0126562404	0.0346260414	-0.0836888044	-0.132144373	-0.005969548	0.0220122446	-0.0571295313	0.0421425055	0.01633946	0.1830709207	0.0374624868	0.0852938367	0.1086360725	-0.0582592721	-0.0604583009	0.0811908123	0.1686172437	-0.0342855776	-0.1028814084	-0.0854950619	-0.0746590147	-0.0024786764	0.0445234431	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0537307774459066	0.0268589847258056	0.000721405060501	0.0028869964449415	0.0856178830593989	0.0329684190134996	0.0073304218995729	0.0010869166522496	0.2297548882575739	-0.0169442988698023	0.0527873086782502	0.0002871092641891	-5.9061634756630405e-05	-1.4894793989371534e-05	2.2185488798581837e-10	3.4882767001256132e-09	-0.0006359471201253	-0.0004479861578101	4.0442873959566285e-07	2.0069159758945587e-07	-0.001767016899334	7.988521773899917e-06	6.381648013207306e-11	3.1223487225319435e-06	0.0	0.0	0.0
1016.682866864512	6.102087807044995	37.2354756048872	1033644.051775843	1216.523973496755	11.571176115671731	1479930.5780923334	133.89211669989197	978.2471796156746	3.381263722614108	11.432944361866214	956967.544426022	1016.5070885527256	785.5287679560045	1.203937	23.487404	0.1275044837600922	0.0597766756730138	-0.0250713478	0.1207347423	-0.0665508429	0.1335415923	0.0267600174	-0.1155160555	-0.1231069031	0.0945543243	-0.1246276319	-0.0281772611	-0.1366352016	-0.0569206691	0.006204213	-0.0093189461	0.111081736	-0.0599648653	0.0989856194	0.0885618348	-0.012360333	0.0894297764	-0.1471049812	0.0152697455	0.1187079155	0.0403261638	-0.0362306467	-0.0602754468	0.0216061613	0.091587787	0.0016083216	0.0544613131	0.0244379823	-0.0434648316	-0.0814741229	0.0146447803	-0.1018064414	0.0140631371	-0.1898157928	0.0831186229	-0.0466403544	0.0991077318	0.18801977	-0.1272419503	-0.0315730812	0.1236683801	-0.0882287497	-0.0278214731	-0.1297970665	-0.1052433896	0.0403612129	0.0124359526	-0.0962902339	-0.0297239564	0.1049203048	-0.0244295641	0.0093304693	-0.0647543563	0.1889754342	-0.1046501513	-0.0530886352	-0.1797658876	-0.0556752683	0.0285260504	-0.0140575709	-0.1366971724	-0.0569439532	0.0701339449	-0.0180445686	-0.1444312812	-0.0767853198	-0.0513026137	-0.0099506111	0.1748749092	-0.17286975	0.0164178352	-0.0186498285	-0.081959894	0.0009417632	-0.0021409685	0.0683149946	0.0785838664	0.0589668971	0.1102586061	-0.1009604437	0.0010671151	0.1285421164	0.061184232	-0.002336393	-0.1257732043	0.0565896826	0.0853279198	-0.0267741592	-0.0167008626	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0707784093823704	0.0170476319364638	0.0002906217546411	0.0050095832346984	0.0482923612170793	-0.0373255218423195	0.0023321521519208	0.0013931945808014	0.1965607202874366	-0.0331941679701373	0.0386361167599158	0.0011018527872296	0.0001768446132968	0.0002359062480534	5.5651757870646644e-08	3.1274017252094735e-08	-0.0001881454853358	0.0004478016347895	3.539872365224373e-08	2.005263041201488e-07	-0.0016519815419535	0.0001150353573805	1.3233133447659372e-08	2.729043014955063e-06	0.0	0.0	0.0
