global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
929.1933813125614	1.6814052069678382	863400.3398750712	2.827123470018559	1010.2806850797568	0.3607250577840659	0.1301225673133177	1020667.0626452228	831.7110363239731	0.77803297693265	0.6053353131946814	691743.2479430973	852.3373945664171	730.9108746734696	0.929459	20.051115	0.1049350117363597	0.0616209057117838	0.0696722251	-0.0516588685	0.2422174234	0.0027456753	-0.0006812739	0.0863217144	0.0379351686	-0.091190879	0.0532713872	-0.0652127905	0.1147866349	0.1171227503	-0.0005267688	0.0489106177	-0.056285368	-0.0447808639	0.1188126306	-0.0370544103	0.1074427865	0.0047289387	0.087918715	0.0309157523	-0.0549256527	-0.0375485505	0.1509094223	0.0379472966	-0.1369855511	0.0391845925	0.0591723961	0.0206439463	0.038061531	0.0596709498	-0.1014608466	0.1150148675	-0.0597585748	-0.1241840673	0.0325301487	0.0552473004	0.0623584387	-0.1153989108	-0.0673764453	-0.0428964394	-0.0505343828	-0.1057693932	0.0143263789	-0.0426726751	-0.0079656495	-0.0645321453	0.1207710588	0.0888552032	-0.0384051816	0.1189203436	-0.0355524707	0.1511116464	-0.0616963499	-0.0354921855	-0.051771482	-0.0665719471	0.0369225172	0.0131056659	0.1107489801	0.0870819135	-0.0321414843	0.1517942304	-0.0155521151	0.1167763989	-0.0223952236	-0.1123564108	0.0572209637	0.069842521	0.0268234429	-0.0929988093	-0.0494929852	0.0744713372	0.0383384598	0.0541648164	-0.0682314585	-0.0060568747	-0.0174360509	0.0455304382	-0.0582335424	-0.0569066276	0.1165096022	0.051882013	-0.1393948833	-0.0529813273	0.0552991228	-0.0637070154	-0.0093581234	-0.1038430425	0.0463750451	-0.028616215	-0.0183551219	-0.1459200447	0.0201000837	-0.1609462981	-0.100245462	0.0707351441	-0.0196341187	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0327355384773824	0.0046203385029316	0.0010716154794041	2.1347527881672227e-05	0.0795669585519505	0.0205534586405065	0.000422444662087	0.0063309008932078	0.0116886444604915	0.0144197349874416	0.0001366244093237	0.000207928757108	0.0008029506278213	0.0011269806248566	6.447297107186198e-07	1.2700853288021729e-06	-0.0004530874530572	-0.0001791228536885	2.0528824011786045e-07	3.2084996713511787e-08	-0.0002183180873384	7.261135645000004e-07	5.272409085508962e-13	4.766278725909726e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.4087636473372	-2.784617665224232	858233.1973625879	7.754095541478853	1012.7817461023378	2.501061022580984	6.255306238673838	1025726.8652381004	831.2538395924732	-0.4571967314998346	0.2090288512941319	690982.9458372293	851.9474015803879	726.4635208881128	1.042992	22.500366	0.0647775542537787	0.0317301750068379	0.0629071301	-0.0569740774	0.1723466238	-0.003734163	-0.0412116375	0.0856427496	0.0194685851	0.0343830031	-0.0081765842	0.0800691662	-0.0093733288	0.0980701208	0.1939910833	0.0696301852	-0.0766567277	-0.0829380219	-0.1433104731	0.1313042948	0.0768522357	-0.0621456872	0.1112130537	0.0473658069	-0.0610398225	-0.0649464124	-0.0701061246	-0.0875248591	0.122309233	0.000436455	0.0754499104	0.1002569304	0.0636903486	0.033184832	0.0827469636	-0.0176879135	-0.0795923831	0.0776658631	0.1121355719	0.2746119349	-0.0545155197	-0.0595854343	0.0645264353	-0.0479883207	-0.0158752375	0.0161814823	0.0295935531	-0.0657209873	0.0166924666	-0.1187541868	-0.142312457	-0.0173159738	0.0236154462	0.0668074613	-0.0851589625	0.0966771623	-0.0540771375	0.0630024938	0.1272471947	-0.1750905665	0.0086553644	-0.1471466182	0.0343619717	-0.0509484387	-0.0590836381	-0.043772366	0.0365395177	-0.0792242845	-0.0466114871	-0.0328605736	0.0805794474	0.0816366166	-0.1271011165	-0.0671026727	-0.1566871096	-0.2202876115	-0.0691538417	0.0541659813	-0.0808834062	-0.0094300922	-0.0431539502	-0.0085724363	-0.0111664894	-0.0006461926	0.1522085818	-0.0385618078	-0.1230408485	-0.0309657675	-0.0959708869	-0.009973892	-0.0982573656	0.0843794128	-0.0992115	-0.0350328627	0.0796649687	0.1462019367	-0.0201382705	0.0437994921	-0.0474988524	-0.0195565033	-0.1582922741	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0356980227793854	0.002962484302003	0.0012743488303575	8.776313239614204e-06	0.0569982304939031	-0.0225687280580474	0.000509347486158	0.0032487982794361	0.0225344477785398	0.0108458033180483	0.0005078013366837	0.0001176314496137	0.0008900422050237	8.70915772024e-05	7.921751267234501e-07	7.584942819601598e-09	-0.0005699349832022	-0.000116847530145	3.24825885077692e-07	1.3653345300986685e-08	0.0001457535768278	0.0003640716641662	1.3254817664874633e-07	2.12441051580974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.8991792327724	-4.509584414564756	849898.0966700595	20.336351592085357	1007.3635340551637	-5.4182120471741655	29.35702178814326	1014781.2897441088	831.4608441902749	0.2070045978016423	0.0428509035110197	691327.1354216046	852.8595431848246	728.8039137178929	2.309468	49.82193	0.8898059448424999	0.4937973259012702	-0.2609592388	0.0740259119	0.0764010998	0.2282034392	0.153790401	0.0165629532	0.0204458145	0.0674966623	-0.1418315716	-0.1585582616	-0.0842132994	0.1495594136	-0.1312145771	-0.1698093462	0.0740684061	0.0137931487	0.04508131	0.0744121749	0.3094069571	0.2251910631	-0.049317242	0.0275606499	-0.2265862934	0.1299888656	-0.2526981302	0.1831737032	-0.1569531281	-0.0339606071	-0.1416844018	-0.0198425478	0.3167027415	-0.262551629	0.2101102276	0.0515762711	0.0134673928	0.0213155625	-0.0535526941	-0.0987676266	-0.1544890342	-0.0003469362	0.056248019	-0.0233173444	0.0037307731	-0.0186828796	0.0858393498	0.1772712943	-0.0402402736	0.0696314287	-0.0132174596	0.0936425461	-0.2847661654	0.0975552744	-0.0189049767	0.1704607386	0.1165473445	0.2418838224	0.1562265183	0.2186237086	-0.0704059546	0.3498181239	-0.0126365578	-0.2154891348	0.0122165739	-0.0954178399	-0.0980159223	-0.0911636664	-0.0835621872	-0.1632262902	0.0066370503	0.137332795	0.0510360683	0.1152591162	-0.1607093043	-0.0733646425	0.0638420623	-0.1861665452	0.1647303547	-0.1836949044	0.1164267917	0.2669605811	0.3198852275	0.1231239959	0.3556836585	-0.2907338996	0.1288087819	0.1895807715	0.2009205275	0.0121186748	0.0992790418	-0.0710688064	-0.2503413842	-0.2521817361	0.0670874452	0.0287658834	0.3633293673	-0.0842599046	0.0022674472	-0.0215201136	0.0466722298	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.1119181848867612	0.0762201621073758	0.0125256801083472	0.0058095131116746	0.2417322938636488	0.1847340633697457	0.0341266741690972	0.0584345018965814	0.0120185070323515	-0.0105159407461883	0.0001444445112866	0.0001105850097773	0.0095875320627621	0.0086974898577384	9.192077105449128e-05	7.564632982546234e-05	-0.0024849544259053	-0.001915019442703	6.174998498826339e-06	3.667299465930891e-06	0.0018999598487701	0.0017542062719423	3.077239644521703e-06	3.6098474269385015e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.1650076128888	5.265828380116318	859634.9513418081	27.728948528838444	1014.2352011215746	6.871667066410964	47.21980827159707	1028673.0431941207	833.016390777669	1.555546587394133	2.419725185553533	693916.3073042542	852.6461708935344	719.7093386434431	1.923381	41.492908	0.5427111001022809	0.2718296749649239	-0.1806161737	0.1297442497	0.0371552683	-0.0942355354	0.071851455	-0.0774420542	-0.2775194694	-0.0228303012	-0.0548136572	-0.0207053092	0.1798192207	0.1258080418	-0.0162224612	-0.1097365165	0.1046544241	-0.2056785337	0.084973994	-0.0434711771	0.1317185582	0.1502176663	-0.034387387	0.0128867431	0.0884631838	-0.0260630062	0.181268358	-0.1310092685	-0.1035860988	-0.1838279652	-0.1257416725	0.0427843692	0.0586473295	-0.0552237761	0.0806640467	-0.1285006075	-0.1241178761	-0.2313051704	-0.004169313	-0.0782583463	-0.0320482333	0.0239534102	-0.09638471	0.1789340584	-0.0006197209	0.0218230511	-0.138078189	0.1148383456	-0.2038409416	-0.0663863339	0.0145555815	0.1297772687	-0.1011826952	0.1115138242	0.0498994891	-0.1221005251	0.0453702542	-0.2259421163	-0.0154566003	0.0887362149	0.1192510375	0.164248603	0.0257502458	-0.1502561971	-0.1193082343	-0.167836738	-0.142443781	0.1316987477	0.0479990295	-0.066413146	0.1852887418	-0.1180902884	0.1064368547	0.035466642	-0.0292212057	0.1174222752	0.0595550208	-0.0906554291	0.1865621421	0.061165376	0.0439104898	0.1629100524	0.2057995656	-0.1263479901	-0.0221793377	0.1278700597	-0.1025579485	-0.0090402965	0.0718170559	0.0011957865	0.081384968	0.1133009972	-0.0981865231	0.2313737858	-0.0175853905	-0.2875265959	0.0373625058	-0.0333287245	0.1679792097	0.0320509416	-0.0367436279	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.1026028882215825	-0.0093152966651786	0.0105273526714105	8.677475196028924e-05	0.1832208391655712	-0.0585114546980776	0.0034235903308851	0.0335698759045361	0.136562982358626	0.1245444753262745	0.0186494481506823	0.0155113263342969	0.0057303786128628	-0.0038571534498993	3.283723904675539e-05	1.4877632736070077e-05	-0.0014481227167866	0.0010368317091187	2.0970594028734037e-06	1.0750199930340044e-06	-0.0002128524604669	-0.002112812309237	4.463975854063385e-06	4.530616992681323e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.0135574346216	-2.1514501782671687	855650.081437854	4.628737869565832	1008.6511039158806	-5.584097205693979	31.182141602639305	1017377.0494307248	831.6053272176359	-1.4110635600330852	1.991100370453244	691567.4202567514	853.9528612469702	716.6473859374846	1.35083	29.141325	0.4221084786172507	0.1764284623779501	-0.0288295784	0.1082181856	0.0523605996	-0.0264840918	0.0145072517	0.0194951802	0.0890131719	-0.0648965325	-0.0774318467	0.0054646123	0.0224146987	-0.0794412053	-0.0861709026	-0.013758386	0.0775946158	0.0259402282	0.1011057745	-0.0712250962	0.1108387785	-0.0364324867	-0.0101809934	-0.0223409887	0.0681211784	-0.0149865186	0.0906392463	0.0432771704	0.0163326545	-0.1823923638	0.075664812	-0.020427153	-0.1077830881	-0.0010655634	-0.0235565515	0.0212633065	-0.0836987943	0.1838195069	0.0624911955	0.1763469502	-0.0599504793	0.0723009035	0.1720110234	0.0314209419	0.1408347333	-0.1873503308	-0.0089705006	0.0080949156	-0.0092290976	0.0987373372	0.1024675567	0.0859897494	-0.0906924685	-0.016608465	-0.0788551576	-0.0982638709	-0.0113598788	-0.0335805766	0.0558541927	-0.0147437533	0.1178487749	-0.0692703603	0.1227105787	0.1241917334	-0.0225170498	-0.1288928201	0.0933981691	0.0331415605	-0.0088613146	0.0198884646	0.0328424483	0.097320777	-0.1500813552	-0.0507041701	-0.238168339	-0.0619807704	-0.1552778148	0.0066277184	0.0867551764	0.0220755545	0.0934193484	-0.060147685	0.0824813874	-0.010580124	-0.0330526444	0.0522257521	-0.1147251207	0.0293612474	0.1042834333	-0.0934246142	0.0936416848	0.0914944278	0.0312473069	0.057671274	-0.0846923045	0.0605064125	0.0004996459	0.1265965164	0.01450126	0.0911902815	-0.2174889193	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0637587512582058	-0.0388441369633767	0.0040651783620057	0.0015088669764295	0.1063206966768177	-0.0769001424887534	0.0059136319147905	0.0113040905418438	0.0650839331118504	-0.0714790492467755	0.0042359183493078	0.0051092544812229	0.0034959542169019	-0.0022344243959609	1.2221695886674175e-05	4.992652381265233e-06	0.0001721025913397	0.0016202253081263	2.9619301945839786e-08	2.625130049092964e-06	0.0006302008338128	0.0008430532942797	7.107388569958544e-07	3.971530909383484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.7192809248962	-1.294276509725364	853257.3099524074	1.6751516836268705	1016.0318748435784	7.380770927697767	54.47577948714856	1032320.770698157	830.8915859928587	-0.713741224777209	0.5094265359464705	690380.8276737281	851.9114980090028	705.4791175061135	0.974868	21.030735	0.1522403978984615	0.0740474859194111	0.0097923956	0.0821337465	-0.0503222987	-0.0254207828	-0.0446513892	-0.0259113863	0.1274927141	0.0427143592	-0.1253623535	0.0363913097	0.0060888404	0.1345208358	-0.0464165236	0.0106950482	-0.0214900013	-0.0111009336	-0.00332419	-0.0018461941	0.0842490294	0.0992703592	0.0255137374	0.0011099056	0.235402992	0.0775651078	-0.0143743619	0.0114247892	-0.115064694	-0.1362738807	0.0775450392	-0.0793479013	0.098852173	0.0547691621	-0.0343506108	0.1585431643	0.1292514827	0.1314924195	-0.0375219928	-0.0956861922	-0.0418974597	-0.0375609462	-0.0810597783	-0.0296996697	0.0023588719	-0.0213974419	0.0517224285	-0.0129000655	0.0184681986	-0.0100359614	-0.0364976505	-0.0086636019	-0.1295470081	0.0035667357	0.0568588053	-0.0143924673	0.2302019286	-0.0145209624	0.0133791066	-0.1198849816	0.0458541254	0.0220646087	0.1181267529	0.124261864	-0.1519925097	0.0067054821	0.018662504	-0.0155378559	-0.0318203214	-0.0569455386	-0.2031218209	0.1446691297	0.1056416635	0.0714909072	-0.0214992329	0.0561456301	0.0382537629	0.0257233175	0.0600777966	-0.0198950401	0.0966811078	-0.0963486979	0.020495825	-0.0800213532	-0.0706991861	0.0226333248	0.0266596416	-0.0709687136	0.0568429586	-0.0188179558	0.1040969793	0.1500639345	0.0079167883	0.0153944849	0.0741021211	-0.0272232539	0.0487345398	-0.0444842999	0.0658272963	0.0171651112	-0.0798596816	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0435843717266379	-0.0201743795315679	0.0018995974588057	0.0004070055894837	0.0606595594106522	-0.0456611372661655	0.0020849394564396	0.0036795821478944	0.0216447021656023	-0.0434392309462481	0.0004684931318376	0.0018869667852014	0.0027429592754378	-0.0007529949414641	7.52382558671026e-06	5.670013818705236e-07	0.0001712198834955	-8.827078442000117e-07	2.9316248504212597e-08	7.791731382122321e-13	0.0005247654800315	-0.0001054353537813	1.1116613826987896e-08	2.753788090326906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.1001056227652	-0.6191753021309978	852113.8050007604	0.3833780547690124	1013.441560754824	-2.59031408875444	6.709727078399743	1027063.7970651736	830.336093250474	-0.5554927423846721	0.3085721868420436	689458.02775446	851.8112412767067	705.7675921545556	0.8980949999999999	19.374516	0.1023845493692836	0.050691623901579	0.0402840957	0.0343667068	-0.0627112483	-0.0258258214	-0.0182883871	-0.0038210391	0.056789007	-0.0193730508	-0.0666593589	-0.0343538652	-0.0491631767	-0.1048421789	0.0867019125	0.029437018	0.0066562544	0.0567664593	0.0358543341	-0.1116311628	0.0069976594	-0.0353127099	0.0636651673	-0.0326866865	-0.0029936491	-0.0988257179	-0.0432089965	-0.1120340293	0.201207975	-0.0885203916	-0.0434707026	-0.1674568697	0.186433122	0.1371526266	0.0355635178	0.0710422463	0.0911940613	-0.104174882	-0.0131392786	0.0195328685	-0.1098930293	0.0731605937	0.1279263817	0.0099263373	0.1137569873	-0.0546866266	-0.0947068633	-0.030730006	0.0319807422	0.0425813335	0.10303777	-0.0344915229	-0.0044118302	0.009485134	-0.0232986322	-0.1045006131	-0.0339382801	0.012021428	0.1003993302	-0.1354569566	0.1227003144	-0.0703347575	0.0984819487	-0.1472115188	0.0716904574	0.0081404542	-0.1211688171	-0.0925419491	-0.0737274189	-0.0116079201	-0.0863540059	-0.0064064855	0.1421384604	0.1009534226	-0.0069988037	0.0047089979	-0.1682348592	0.0348107648	0.0114797344	0.0268469287	0.046040059	-0.0729191872	0.0269085509	0.0010301285	-0.0952572479	0.0036858322	-0.0217745143	0.0185726615	0.0440818913	-0.076331735	0.0511455647	0.1174942421	0.0632496857	-0.0358097159	0.0893304981	0.1407215098	-0.0048631801	0.1023599459	-0.0289106267	-0.039924746	-0.0517437817	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0560605096647179	0.01247613793808	0.0031427807438679	0.0001556540178499	0.0692144598228594	0.0085549004122071	7.318632106278286e-05	0.0047906414485702	0.0511929902882286	0.0295482881226263	0.0026207222546506	0.0008731013309777	0.0022039955792477	-0.00053896369619	4.857596513343404e-06	2.904818658108943e-07	0.0001700319809325	-1.1879025629999926e-06	2.8910874539830045e-08	1.4111124991819516e-12	2.8812620857196405e-05	-0.0004959528591743	2.459692385231666e-07	8.301671206605491e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.2195830441964	-0.8805225785688435	850488.9593502114	0.7753200113695252	1015.022517065307	1.5809563104830886	2.4994228556563	1030270.7101495916	830.2151071364316	-0.1209861140424664	0.0146376397910966	689257.1241175566	851.4858119256609	697.7526986706796	0.853931	18.421759	0.0417244292208731	0.0258779317855524	0.0228263558	0.0489399884	-0.1104614542	-0.0327306543	-0.0558671084	-0.0600963006	0.0562110534	0.0853240994	-0.1027169972	0.0304292786	-0.0458567548	0.0088744299	0.0042116994	0.0150512308	0.0252296555	0.0173331751	-0.1019954648	0.0133790656	-0.0590846319	0.0788981421	-0.0650454382	0.0430182509	0.1723718397	0.1166540429	0.0694460973	-0.0113250395	0.0832682117	0.0368179682	-0.0115997598	-0.0775847681	0.1293094292	-0.1246156745	-0.0604031525	-0.171242728	0.1347773766	0.0520386238	-0.0159972862	0.1320968719	-0.0420479463	0.1477910853	-0.0490351176	-0.095744102	0.1014620314	0.0728061832	-0.0729553626	-0.0191605749	-0.0015455728	0.0507867072	-0.0912542385	-0.0763768151	-0.0412532591	-0.1018196503	0.0887257636	0.0258289316	0.1858474039	-0.0201294249	-0.0141638933	0.036158597	0.0143073255	-0.098547033	0.0046043358	0.0626053378	0.0180655439	-0.0009240814	-0.0207272795	-0.0394590698	-0.3313775602	0.028629977	0.0286978799	-0.128987742	-0.0576342374	0.141338964	0.0612619539	-0.0768258166	-0.0251523336	0.0314529614	0.0360156857	0.0084138372	0.0622617264	-0.0598006884	0.0530650392	-0.0271568746	-0.154926918	-0.0025999287	0.0142083246	-0.0537525837	-0.021746785	0.0271558393	0.0512545663	0.0999603555	-0.0463393608	-0.1560381879	0.042147198	-0.0315895466	0.0409029227	-0.0173575395	-0.0551388794	-0.0226203072	-0.0373419567	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0561023201904902	4.181052577229699e-05	0.0031474703307562	1.748120065355911e-09	0.0867677243758038	0.0175532645529443	0.0003081170964656	0.0075286379933554	0.0510781960374231	-0.0001147942508055	0.0026089821104374	1.3177720017996671e-08	0.0022039972230077	1.64376000007585e-09	4.857603759025654e-06	2.7019469378493586e-18	2.5902192678284308e-05	-0.0001441297882542	6.709235855429651e-10	2.077339586220505e-08	0.00036497238667	0.0003361597658128	1.1300338815131896e-07	1.3320484303159596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.5592653701664	-0.6603176740300114	849271.4795896007	0.4360194306364044	1012.7170180124256	-2.305499052881487	5.315325882837433	1025595.7585719796	829.5921598422623	-0.6229472941693075	0.3880633313128617	688223.1516717497	851.6596973873571	701.3799504778493	0.822511	17.74395	0.0635544939955924	0.0290615626408164	0.0343405216	0.0403596961	-0.121076479	-0.0445091349	-0.0252500644	-0.0201220447	0.0288441529	-0.0271476523	0.0013292467	-0.0243361677	0.0118903645	-0.1452137198	0.0293236651	0.0310503575	0.0207750843	0.1034103569	-0.0419437434	-0.1047968146	-0.0157044884	-0.1022307854	0.0170725247	0.0461213245	0.1530307934	0.02178802	-0.0665889453	-0.1676482689	-0.0564601943	0.0158121228	-0.0017576968	-0.0596714259	0.059553439	-0.0172681822	-0.0533481998	-0.0391749117	0.1046050845	-0.1246675329	-0.1456038594	-0.1886482278	-0.0567823093	0.0356430033	0.0918333823	-0.0424893408	0.0745640691	-0.0212272947	-0.0650525383	-0.0281026521	0.0192403742	0.084060397	0.0930255225	-0.1107599772	0.0302435128	-0.0330577026	-0.0586358559	-0.1085570689	0.0683988177	-0.0987965837	0.0993498326	-0.0865237067	-0.0401924611	-0.0125779306	-0.0914670205	-0.0439960815	0.0430483421	0.0097521909	-0.0084843141	0.0633332113	-0.1185754004	-0.0316218388	-0.1145625834	-0.1465069064	0.0565501131	0.0388109594	-0.054321848	0.2168206729	0.0486725494	0.0316845643	0.0225675923	0.0352790295	0.0516594958	-0.1009374983	0.0241794508	-0.0017478337	-0.1265239953	-0.0435975309	-0.018819274	0.0163984904	0.0314047388	-0.0235164892	0.0323774245	0.0860691304	0.0241928185	-0.1607439562	0.0293325407	0.040214811	-0.0256868062	-0.0178746414	-0.0401280157	-0.0149958472	0.0061867987	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0423688676055888	-0.0137334525849013	0.0017951209421799	0.0001886077199017	0.0787770506037048	-0.007990673772099	6.385086733211086e-05	0.0062058237018186	0.0677330770454744	0.0166548810080513	0.0045877697260481	0.0002773850613923	0.0022039864011629	-1.0821844800053965e-08	4.857556056510992e-06	1.1711232487645503e-16	0.0002766242990039	0.0002507221063256	7.652100279939906e-08	6.286157460035333e-08	0.0001121955822296	-0.0002527768044403	6.38961128631002e-08	1.2587848671838937e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.4777851997884	0.9185198296220278	850965.264187107	0.843678677408879	1012.6753094160376	-0.0417085963879344	0.0017396070126516	1025511.2823008676	831.0431410432178	1.450981200955539	2.105346445526378	690632.7022749776	851.3960135927491	696.0005278515456	0.803567	17.335278	0.049727762209402	0.0330043720781026	0.0264480649	0.0211406098	-0.1420397334	-0.07970986	-0.0606172306	-0.1070161503	-0.0086624581	0.0333240868	-0.0347705762	0.0684960317	0.0015966963	-0.023128781	0.0276910657	0.0530963324	0.0325769553	-0.0288566622	-0.0978500419	0.0551903992	-0.0552551532	0.0076453053	0.0165000732	0.020844335	0.0645551013	0.0186056729	-0.1949520298	0.0561128462	0.0854300843	-0.0118546291	0.0506709302	-0.0104349222	-0.1544063781	-0.0111731254	-0.0050242236	-0.0095466706	0.1305919802	0.0726620356	-0.0846318592	-0.0136985202	0.0274862415	0.0353121342	0.0193837252	-0.0028736099	0.0135922242	0.1077029769	0.0714969411	-0.0533097366	-0.0319407504	-0.0035443707	-0.0996405542	-0.0462025276	0.0332623099	-0.0497380516	0.0359865824	-0.018402161	0.0637287063	0.0709245014	0.104982214	0.0315493499	-0.044786698	-0.0889845289	-0.0137831833	0.0226479099	-0.00200908	0.0187009266	0.0488157102	-0.0364031735	0.0479721147	0.0763169583	-0.1514109738	-0.0368490474	-0.0035428802	0.0591572571	0.164237658	0.0158467392	-0.0555932656	0.0253497019	0.0237346552	0.0601909259	0.016720839	-0.0930427825	0.0095454968	0.0228082856	-0.1158585667	-0.0484085411	-0.0443526446	-0.0743483339	-0.07984696	-0.0117989874	-0.0306858813	0.0396652624	-0.0817339288	-0.1183803121	0.0560773669	-0.0305567124	0.0302867265	-0.0054796802	0.0370740172	-0.0534859599	-0.0637729158	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0443771806856574	0.0020083130800686	0.0019693341656074	4.033321427574636e-06	0.0866772596798028	0.007900209076098	6.241330344606134e-05	0.0075129473455999	0.0700719501444098	0.0023388730989353	0.0049100781970406	5.470327372923648e-06	0.0022040418393533	5.543819039987089e-08	4.857800429619877e-06	3.0733929548123358e-15	0.0001519357289769	-0.000124688570027	2.308446573974201e-08	1.554723949537808e-08	-0.000512667748639	-0.0006248633308686	3.904541822642016e-07	2.6282822049458093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
