global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1045.6194713355603	2.7933879381253064	1093320.0788360566	7.80301617286395	1141.6838009138048	3.240093956695773	10.498208848216471	1303441.9012689923	974.0542137720468	2.4633178307799426	948781.61136708	6.067934735438402	1002.8569660074664	894.7079563283849	1.220411	19.574499	0.1498774655474688	0.0772794364421785	-0.0806433441	-0.0502224932	-0.0006433845	-0.0644640557	0.1291009122	-0.0675578481	0.0109035896	-0.0779876156	0.1071405336	-0.055598356	0.03545132	-0.0541312111	0.0241834644	0.0236856556	0.0946968215	-0.2108315765	0.1913887757	0.0734656604	0.0095237538	-0.0582702583	0.046644784	-0.1106900644	0.0106100941	-0.0532720509	-0.229287115	-0.0482217728	0.0593046791	0.0252554437	-0.1031916672	0.045255327	-0.1047326099	-0.025548855	-0.1664495892	0.0007835872	0.0470364391	0.0252392352	-0.0527204526	0.0461194844	-0.0934584193	0.0736451101	-0.1657107019	0.0472824546	0.0614639399	-0.0913876407	0.0010203683	-0.0011609853	0.0880595231	-0.1823263779	0.0321842408	-0.1332313747	0.0159956974	0.0622276379	-0.0680124246	-0.0811308277	-0.0665440701	0.1618756741	0.084459302	0.257211515	0.0395631722	0.1540930164	0.1385818245	0.0097040883	0.1450623484	0.1301141754	-0.1004606788	0.050027863	0.0282544919	-0.1114012658	-0.0664255918	0.0220050944	0.0799369925	0.0808027795	0.0284174097	0.0495974507	-0.1044748915	-0.0229165106	0.2575264045	-0.167356961	-0.1078962719	0.1620967146	-0.114878716	0.1114407837	-0.0054484749	-0.1916060465	0.0005132109	0.0545822347	-0.082970373	0.2078067967	-0.0684212907	0.0300968062	-0.0198892979	0.0061007804	-0.0387281404	-0.2351189868	0.0314204349	-0.0696629481	0.0061971147	0.134620295	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0195007905661412	-0.0101058595281244	0.0001021283968021	0.0003802808327045	-0.0218504478670382	-0.0261391817378466	0.0004774420719901	0.0006832568219241	-0.1230255266245023	-0.0244396744332177	0.0151352802012361	0.0005972976864016	0.0026808077791395	0.0012098432409673	7.186730348694859e-06	1.4637206677142611e-06	-0.0005524444300248	-2.3469855358999262e-06	5.508341105723464e-12	3.051948482654261e-07	-0.0007037600142874	-0.0005716647704624	4.952781577098015e-07	3.2680060978782844e-07	0.0
1043.2420334227356	-2.377437912824689	1088353.9403000043	5.652211029336215	1139.4161494904502	-2.267651423354664	5.142242977842434	1298269.1617196435	971.3519366930782	-2.702277078968564	943524.5849173936	7.302301411518873	1000.3676165909852	885.1693207542043	1.120358	17.969725	0.0593334940818908	0.0310532852315429	0.0970175012	-0.0428685934	-0.0672062667	-0.0880411092	0.1783903716	-0.1816243237	0.1088228402	-0.0056704685	-0.0232427258	-0.0431731905	-0.1293966343	-0.097075951	-0.1734702012	-0.0129669383	0.0115533556	-0.1115586797	0.1175911881	-0.1499975132	-0.095376047	0.0792538266	-0.0202676478	-0.2365779004	-0.0637096302	0.0019986765	-0.1613444388	0.0684368115	-0.17540355	0.1401755353	0.036285693	0.2054520273	-0.0302217668	0.2082642757	0.091284472	0.0405393965	-0.03327129	0.0698116011	0.0169693933	0.0250390582	0.0772236234	0.024051008	-0.1491093275	0.1262258778	-0.0395823634	-0.1060248602	0.0139810003	-0.1585054406	0.0071567712	-0.0470842954	0.1463819031	-0.1243216402	-0.137674657	0.0518091622	0.1503147121	-0.1161595917	-0.0248200162	-0.0694743017	0.0628839032	0.0567827095	-0.2387772062	0.1364538759	0.08715293	0.090425038	0.2197907328	-0.0623185883	0.0120796641	-0.0072434911	0.1073495777	0.0546180313	0.0659434612	0.0291478579	0.0288308224	-0.158791751	0.0309999865	-0.0408679451	-0.0733481328	0.0053584047	0.3692312179	-0.1030196757	-0.1156813707	-0.0105585372	-0.0342067352	0.1023497951	0.0103819364	-0.07188326	0.0059721683	0.0726189816	0.0216551917	-0.0271820152	0.081263144	0.11401479	0.0448354232	-0.0674065632	-0.1925843887	-0.2133131085	0.0462594828	0.0074442271	-0.1218929254	-0.145415332	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0244917879782775	-0.0049909974121363	2.4910055167951256e-05	0.0005998476783728	-0.0192538548040488	0.0025965930629893	0.0003707109248153	6.7422955347646725e-06	-0.1183620046252471	0.0046635219992551	0.014009564138907	2.1748437437537184e-05	0.0030862182602643	0.0004054104811247	9.524743149988804e-06	1.643576582058417e-07	-0.0009769162458372	-0.0004244718158124	1.8017632241907602e-07	9.543653513806485e-07	-0.0005919946790744	0.000111765335213	3.5045770005240185e-07	1.2491490155274266e-08	0.0
1045.8962666836385	2.6542332609028563	1093899.000662773	7.04495420328301	1133.076383251354	-6.339766239096207	40.19263596638406	1283862.0902819692	970.2333950914511	-1.1185416016270435	941352.840950684	1.2511353145703925	997.3079949033852	882.9755060747824	1.265147	20.292036	0.2539837104687462	0.1142312064119339	-0.034874296	0.0594614605	-0.0250008257	-0.0074985235	0.1918793907	-0.2475137399	-0.0642632881	0.0761101206	-0.0592246508	-0.0892915671	-0.0024909677	-0.1085064338	-0.1024469326	-0.2783156516	-0.144649	0.15521806	0.2028983736	-0.0584996195	0.0339854672	-0.2367454555	0.0713561869	0.074044133	-0.1546570493	-0.0044433555	-0.1641902789	0.0971124256	-0.1317546749	-0.0020624771	0.0640777376	0.0360365005	-0.0396501146	-0.0031759767	-0.0131636761	0.0489823688	0.1854772748	-0.2217764442	-0.1185672255	-0.1100038777	-0.0030214435	-0.1672478167	0.1320809009	0.0179055668	0.1402964187	0.0051612153	0.0974470599	0.0086483721	0.0068721077	0.2733206694	0.186877572	-0.2076718716	0.0408003915	0.1565022269	-0.1324305249	-0.1118307541	-0.109331351	-0.0240763198	0.1337735896	0.1446697386	-0.2190639627	-0.3182212599	0.0261010532	-0.098734411	-0.0945542195	-0.1740666637	0.0563586118	0.0739882992	0.0692437622	-0.0870343523	-0.0038232848	0.1588818628	0.1225609206	0.0048808425	-0.0238772423	-0.0054880597	-0.3406971217	-0.0564918599	0.1701375221	-0.0963053622	-0.1868718057	0.0563454116	0.2300840207	0.0800496904	-0.1017588134	0.2153447893	-0.051054391	-0.0224565881	0.1136154853	0.0851776218	-0.1974139204	0.0248781393	0.0201358598	-0.2815583568	0.0305437715	0.1286346884	-0.3175944285	0.1016762109	0.2698946479	-0.0193884958	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0472680732690804	-0.0227762852908028	0.000518759171648	0.0022342707505711	-0.0710664034492083	-0.0518125486451594	0.0050504336992056	0.002684540197107	-0.185834574707556	-0.0674725700823088	0.0345344891567382	0.004552547713512	0.0027201367358421	-0.0003660815244222	7.399143861677715e-06	1.340156825232818e-07	-0.0003825671509194	0.0005943490949178	3.53250846629608e-07	1.46357624962587e-07	0.0006860208305951	0.0012780155096695	4.7062458001039093e-07	1.6333236429557925e-06	0.0
1048.313669846205	2.417403162566416	1098961.550386418	5.8438380503861085	1153.579086771772	20.50270352041798	420.3608516461599	1330744.7094371952	972.1836898178848	1.95029472643364	945141.1267479172	3.8036495199548654	1001.8159109222898	901.1362668198982	1.253872	20.111195	0.2060342986947311	0.0966465308520444	0.0676986455	-0.0094549576	0.0914434658	0.1294126573	0.0101705327	-0.1839371005	0.0021130324	0.0014974769	-0.2203844948	-0.0981847206	-0.0266167137	0.0820517163	-0.0466530749	-0.0493032697	0.0191987262	0.1341253891	0.0935584806	0.0413852894	0.0976178765	-0.1475557753	-0.0266191062	-0.0068500329	0.086577751	-0.0877027742	-0.0382710793	-0.2171282618	0.0598849033	-0.1873714545	-0.1257826578	0.0885335159	-0.1882799653	-0.0104689335	0.108176469	0.008498203	0.035595033	-0.0248973244	0.1146639154	-0.0302132797	-0.0908292338	-0.155683826	0.1006344165	-0.0846457292	-0.1362779033	-0.0068422978	-0.0445787375	-0.0048613957	-0.0696137844	0.0876013261	0.0299103674	-0.1275839296	0.0873121231	-0.2312733421	-0.0847249222	0.0082404329	0.0588927501	0.1479315498	0.0225891035	-0.0586954991	0.0760700097	-0.1269096875	0.1321487907	-0.0989585461	0.0361207716	0.0043911708	-0.1517114735	0.1163221983	0.040713859	-0.1567779849	-0.0136897002	-0.0257359643	-0.1609184472	-0.0282230973	0.0353318976	-0.1458696403	-0.1772587172	0.0662624396	0.0195267256	-0.0345836785	-0.1018456598	-0.1019604094	0.0422247837	0.0532579605	0.0723908508	0.0118696838	-0.070691478	-0.0277164804	-0.0169188104	0.1277471055	-0.2018931772	-0.1216122412	0.2876447233	0.119662354	-0.0311412482	-0.1021897333	0.0639411925	0.1623250267	-0.0985420148	0.0722329189	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0418827636249687	0.0053853096441116	2.900155996296248e-05	0.001754165888865	-0.0100849239899076	0.0609814794593007	0.0001017056918822	0.0037187408370451	-0.1456183744142123	0.0402162002933436	0.0212047109670377	0.0016173427660343	0.0019648971780192	-0.0007552395578229	3.860820920187815e-06	5.703867897005299e-07	-0.0005508736577919	-0.0001683065068724	2.8327080255622866e-08	3.034617868490273e-07	-0.000379459290669	-0.0010654801212641	1.4398935327502066e-07	1.1352478888089614e-06	0.0
1044.472068965011	-3.8416008811939264	1090921.9028480507	14.757897330389952	1141.544068506159	-12.035018265612962	144.84166465363762	1303122.860341594	972.182212396216	-0.0014774216688238	945138.2540996012	2.182774787510127e-06	1000.419395465995	893.8951374093989	1.268925	20.352629	0.0937267783771561	0.0520502488787623	0.0287249762	0.1995705494	-0.0245188045	0.1273462105	0.0393462094	0.0548166306	-0.0880428775	0.1779890709	-0.0491320527	0.089365074	-0.1004455426	0.1732372532	0.0461026414	-0.0323064776	0.0508757326	0.1082509706	-0.0285719904	-0.0648945959	-0.163493958	-0.0186493616	0.0498542952	0.106455433	-0.0760231132	-0.1182117907	0.0694151273	-0.0646008649	-0.0129861927	-0.0718170626	-0.0827402038	0.0890758236	-0.0140988302	-0.0063607158	-0.1490423735	0.150787609	0.0439572472	0.1920194553	0.0104056657	-0.0313321617	0.0446071248	0.0958589936	-0.0170100101	-0.171359443	-0.1098647372	-0.0038550842	-0.0111467635	0.0885771146	-0.1120092308	0.1265169774	-0.003652924	-0.0721465668	-0.112053834	0.0022973371	0.060621067	-0.0023602268	-0.1686375249	-0.0079949874	-0.0075545799	-0.1327363533	0.1352756467	0.0071537469	-0.095527091	0.2253627882	0.0692600982	0.0736366937	-0.1344164978	0.1791956839	-0.0287203947	0.0333116611	-0.0219628678	0.1328954718	-0.0334555119	-0.0772160212	0.0735398154	-0.0254377194	-0.1041506521	0.0874619869	-0.0049042885	0.1770840026	-0.1169419347	-0.0005365907	0.034774345	0.047591416	-0.1181884626	0.0906510735	-0.0781010292	-0.0221207123	0.0141676519	0.0931092549	-0.0203341621	-0.0884173339	0.0613599396	-0.0482386397	-0.2104097265	0.027975493	0.2562655297	0.229682488	-0.1694101975	-0.0831775849	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.041835629323657	4.7134301311695104e-05	2.221642360141663e-09	0.0017502198809064	-0.0296760012102765	-0.0195910772203689	0.0008806650478323	0.0003838103066544	-0.1084334923357417	0.0371848820784705	0.0117578222601253	0.0013827154551897	0.0014669577629611	-0.000497939415058	2.151965078311835e-06	2.4794366106840265e-07	-0.000550102812306	7.708454858999141e-07	5.942027631322747e-13	3.026131041069704e-07	-0.0001400958556729	0.0002393634349961	1.9626848776722025e-08	5.72948540131322e-08	0.0
1044.721984704026	0.249915739015023	1091444.025323919	0.0624578766074251	1150.5172443974968	8.97317589133786	80.517885576887	1323689.9296560094	972.4854524277318	0.3032400315158838	945727.9551835704	0.0919545167137542	1001.3430025883824	889.3996088865815	1.29565	20.781281	0.0983040412478029	0.054542204701825	-0.1666455304	-0.0384402439	-0.0901435699	0.1569582204	-0.0892189406	0.0602450259	-0.1547170249	-0.0862046334	-0.1221336996	0.0799106358	-0.0523999737	-0.0547024744	0.1036191186	-0.0507222171	-0.1255533561	-0.0801705847	-0.0303774808	-0.0321111877	-0.0558269507	-0.0312410432	-0.0692397501	0.1071226021	-0.0098076365	0.0738067248	-0.2103135363	0.0427825863	-0.0547657036	-0.03255984	0.1653608937	-0.0518383551	-0.1258532903	-0.172375594	-0.1471251663	-0.0951910789	0.0803536571	0.0884054723	0.0494724233	0.0461472243	0.0508737035	0.0776943666	0.1870016503	-0.0429759028	-0.0403171223	-0.0260880472	0.1285200587	0.1097915504	0.157249723	0.0621831581	-0.0124792242	0.0367253638	0.0449164031	-0.1043511903	0.0541971009	0.0918092281	-0.05946192	0.0244134949	0.0003439297	0.023026885	0.0005959144	-0.0732766163	0.2175556631	0.0413197243	-0.025326422	-0.0480105139	0.0728238462	0.0950116743	-0.0551325414	0.1356859035	-0.160001177	0.0941798672	0.0145892203	0.1136072221	0.1283159765	-0.0175541983	-0.0663921421	0.0621267378	-0.2430735599	-0.0200804569	0.1318158931	0.0531872149	0.094204207	0.0908758475	-0.1357405819	0.0529183282	-0.1386676978	-0.0163288688	-0.0108829601	0.066417044	-0.116342074	-0.187426633	0.0481496595	0.0949267163	-0.0240902961	-0.0517786848	0.1731075365	-0.1556111172	-0.0540445478	0.0327573081	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0514716650012587	-0.0096360356776016	9.285318358001282e-05	0.0026493322980018	-0.0005972202398965	0.02907878097038	3.56672014942033e-07	0.0008455755027233	-0.1055347211909705	0.0028987711447712	0.0111375773768558	8.402874149758154e-06	0.000562398637276	-0.0009045591256851	3.1629222720990177e-07	8.182272118601925e-07	-0.000550103675619	-8.633129999725471e-10	7.453093359215995e-19	3.02614053929534e-07	-0.0003693449357758	-0.0002292490801029	1.3641568158322986e-07	5.2555140728025885e-08	0.0
1046.9371430922445	2.2151583882184696	1096077.3815861507	4.906926684894648	1140.629381612766	-9.887862784730714	97.76983044966263	1301035.3861983211	971.4284004806055	-1.057051947126297	943673.1372603078	1.1173588189234955	1000.6931725285016	897.318068634445	1.26194	20.240601	0.0535241020208451	0.029083732369424	0.1252473823	0.0252644734	0.0406982375	0.170538633	0.0661661148	0.1984476049	0.0911931307	0.1029676471	-0.0360031584	0.0030489595	-0.1383209937	0.1428446889	-0.0903611553	0.0215902248	0.0775450685	0.0802446327	-0.114432934	0.0908594553	-0.1268385761	-0.1873942848	0.0283164378	-0.0788626887	0.1696552064	0.041809462	-0.0410032649	-0.0812583361	-0.0608507025	0.0249183534	0.0081594125	-0.1114481946	0.0697166848	0.0129398865	0.0084666412	-0.0811362747	0.0286003627	-0.0839595295	-0.0704639885	-0.0816511637	-0.0200124749	0.2573222318	-0.0068922512	0.1059500396	-0.1310593738	0.070442138	-0.1202470258	-0.0436763485	-0.1083748612	0.0451054815	-0.0168796746	-0.0168273334	-0.0857620597	-0.2033283379	-0.1695803876	0.0226485968	-0.0991948786	0.0345965197	-0.0459597351	0.0676919791	0.1339990016	-0.0636720284	0.0441409695	0.1156217362	0.0066018092	-0.0046621706	-0.0059838872	-0.0497081746	0.0294915915	-0.0025729434	0.0571459382	-0.0433405108	0.1216569359	-0.0880533856	-0.0845914775	-0.020444096	-0.1129603122	0.0313050664	-0.1568280359	0.0749541911	-0.0083174119	-0.203589105	0.0369356029	0.1244939229	-0.0212962435	-0.1158023836	-0.1942813047	-0.0300811907	0.0876794754	-0.0766223571	-0.0201052022	0.0746663027	0.1066302657	0.0090079479	-0.0677649828	0.1116208416	0.2315454813	-0.0564365228	0.0415113317	-0.0934390191	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.054046997638963	-0.0025753326377042	6.632338194824981e-06	0.002921077953786	-0.0055022333346528	-0.0049050130947563	3.027457166896447e-05	2.405915345973077e-05	-0.1302302156616051	-0.0246954944706345	0.0169599090712681	0.0006098674471491	0.0007498328359935	0.0001874341987175	5.62249281934055e-07	3.5131578848871284e-08	-0.0006077073174561	-5.76036418371e-05	3.318179552896897e-09	3.693081836896891e-07	-0.0005512723315762	-0.0001819273958003	3.039011835614598e-07	3.3097577342715384e-08	0.0
1045.9786921176928	-0.9584509745516244	1094071.4243642392	0.9186282706189584	1150.104440513564	9.475058900797876	89.77674117358906	1322740.224089018	972.8447674407354	1.4163669601298352	946426.9415368184	2.0060953657474303	1001.7539852984706	899.9644506588869	1.20805	19.376236	0.0901422020075527	0.0439455211218093	-0.1248703144	0.0376704845	-0.0068660879	0.0722085292	0.0250769538	0.0742975104	-0.1270393667	-0.0133432156	-0.0119163883	0.0143987885	-0.0125239087	0.1952519745	0.1043585583	-0.0473010009	-0.0679520883	0.0227909418	-0.0334552167	0.0442187568	-0.0440999088	-0.135391942	0.1428602272	-0.0670988263	-0.1265473285	0.0049326571	0.1622365343	-0.0807821311	-0.0422716656	-0.0781417634	0.2040834264	0.0162543342	-0.014962148	0.1072363226	0.0324208302	0.1938013847	-0.0083507051	0.0665878002	-0.0224540276	-0.0089513624	-0.0342195019	-0.0740282234	-0.1118053172	0.031462102	-0.0894636773	0.0177835974	-0.2427654551	0.1101437393	0.0600577116	0.025171254	-0.0422853062	-0.0234613155	-0.0264961984	-0.0216316686	-0.0790289454	-0.1166126551	-0.1054967305	0.0091510281	-0.0754797502	-0.0720427485	-0.1189183301	0.0199362905	-0.1627819924	0.0022650011	0.0507152561	0.0364048905	0.0522828477	-0.0387672588	0.2619829621	0.0301680452	-0.0133660221	0.1382951499	-0.1411055036	-0.0814017177	-0.0622096989	-0.1083565853	-0.0146797101	0.0582124539	-0.144305663	-0.0468156073	-0.0769511218	0.0913760639	-0.0386548312	0.0797513663	-0.0061239592	0.0351487298	-0.1327144456	-0.0776381206	0.168770064	-0.0973701499	-0.0858204121	0.0463417079	0.0465692813	0.0077493119	0.0784433309	-0.0123418057	0.1242321411	-0.1787153009	-0.1046311164	0.0157612891	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0553747108720727	-0.0013277132331096	1.762822429374611e-06	0.0030663586041656	0.0023887019891191	0.0078909353237719	5.705897192821545e-06	6.226686028395114e-05	-0.1025924381599239	0.0276377775016811	0.0105252083675978	0.0007638467452324	0.0012811487896772	0.0005313159536836	1.641342221291354e-06	2.822966426388196e-07	-0.0009419819682667	-0.0003342746508106	1.117395421745486e-07	8.873300285396063e-07	-0.0007513972460617	-0.0002001249144855	5.645978213891069e-07	4.004998139782869e-08	0.0
1044.4215758574114	-1.5571162602814184	1090816.4281164787	2.42461104803279	1140.343592169826	-9.760848343737962	95.2741603894521	1300383.5082027826	972.6229581442344	-0.2218092965009646	945995.4187092412	0.0491993640142528	1002.308327803784	895.3688990694473	1.253871	20.111166	0.0996423949451557	0.0512664506068936	0.0838559343	-0.1192471202	-0.0624492061	-0.0236594144	-0.0558651289	0.0321301247	0.1431099822	-0.0166899763	-0.0034906955	0.1140911189	0.0224848141	0.076745721	-0.0201487518	0.1860594164	-0.1021271473	-0.020891456	-0.1064931036	0.0354719144	0.0204818146	-0.0339566548	-0.0152826545	0.0500307023	-0.0088870074	-0.0629530298	0.0019092833	0.1028932319	-0.0827290292	-0.0526678547	-0.1481564147	-0.163479255	-0.0991556565	0.2086753249	-0.1300783182	0.1321914442	0.0293200022	0.0345741581	-0.0032668034	0.1808849589	0.093052907	-0.1298933607	0.1156882797	0.1847102812	-0.0434862839	-0.0401354305	0.103738153	-0.1300516315	0.0342190225	0.0110583049	-0.190010445	0.067499238	0.0445542743	0.0381888123	0.0015581042	0.0090623353	-0.0900142159	-0.0068175284	-0.0149504554	0.0733024552	-0.1307582468	-0.094565305	-0.1905895162	0.0314987496	0.0776050253	-0.0361164513	-0.144946649	-0.0120319062	-0.0976122802	0.1017740945	0.2218792004	-0.0132343238	-0.1661001507	0.2049717918	0.0589836968	-0.1535907361	0.1085535668	0.078965076	-0.0580445474	-0.1554060534	-0.0631583659	-0.1063692677	-0.3526354353	0.0091525488	0.0545064706	0.1027221454	-0.0953932038	-0.137437993	0.1256626066	-0.0797228778	0.0119333544	0.1735859547	-0.1814550649	0.0766794804	0.045243228	-0.0346248586	-0.1100772267	-0.0587467372	-0.0825620612	-0.0149875973	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0428340972524239	0.0125406136196487	0.0001572669899573	0.0018347598874301	-0.004596262258687	-0.0069849642478061	2.112562675063052e-05	4.878972554312944e-05	-0.0658212254321881	0.0367712127277358	0.0043324337173949	0.0013521220854683	0.0013392476994251	5.8098909747900194e-05	1.793584400415423e-06	3.375483313894652e-09	-0.0014851848659733	-0.0005432028977066	2.9506938807684697e-07	2.205774086116129e-06	-0.0010170075256065	-0.0002656102795448	1.0343043071402558e-06	7.054882059986684e-08	0.0
1044.0083144914945	-0.4132613659169237	1089953.3607273712	0.1707849565595215	1138.0970661186734	-2.246526051152614	5.046879298507357	1295264.931907932	972.1363894665416	-0.4865686776928442	945049.1597250436	0.2367490781117628	999.8036770119976	884.8199019539303	1.179786	18.922899	0.0482827745205559	0.0238856298958862	0.0179844683	0.1402866417	-0.0755438893	-0.0017171034	-0.2191035744	-0.0658846776	-0.0846411102	0.1236071677	-0.0318865507	0.1306120062	0.1247206026	-0.0594878986	0.0999824525	-0.0303815685	-0.0456191609	0.0646376953	-0.1588330868	-0.0351574356	0.0318031188	0.0962602669	-0.0330484534	0.0212532053	-0.1115113852	-0.0939775652	-0.0368731189	-0.0109322545	-0.0814439953	0.131279188	0.070296248	-0.0057997104	-0.0347544095	0.1901478147	0.0806936259	-0.0050368763	-0.2392978002	0.0548325057	0.0896582653	0.0427637338	-0.0779835362	0.1857960466	0.1465251255	-0.0062081855	-0.004216928	0.0203219102	0.0108792041	0.0955926047	-0.0640690141	0.070262826	-0.0501779019	0.155283866	0.0886879895	0.049194897	0.0925935692	-0.0207203514	0.048642865	0.0296079748	0.0365815218	-0.1034441119	-0.0772363745	-0.0009699364	0.0321245846	0.069336495	0.2874171431	-0.0417718599	0.041744199	-0.1755153216	-0.0587770389	0.1499304508	0.1235844925	0.0588522669	-0.1306627934	-0.0978747462	0.0469363012	0.0748663661	0.1392414101	0.1108883025	-0.0622442262	0.0233658548	-0.1478038826	0.0744355821	-0.1674513884	-0.05008783	0.1207042516	0.1915211641	-0.0423985622	-0.0665983728	0.0175333335	0.0444866518	0.0878789475	0.0051414776	-0.0212818094	0.0595752419	-0.0247094806	-0.0040563027	-0.0253725984	-0.0512414622	-0.0139007906	-0.0104364454	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0573070695503901	-0.0144729722979661	0.0002094669271376	0.0032841002204532	-0.0008196756830045	0.0037765865756825	6.718682253088937e-07	1.4262606163625272e-05	-0.0550969753929209	0.0107242500392672	0.0030356766974481	0.0001150095389047	0.0014598817654293	0.0001206340660041	2.131254769032969e-06	1.455257788070564e-08	-0.0012197435819927	0.0002654412839806	7.045907524126957e-08	1.4877744058123825e-06	-0.0010171114877745	-1.0396216800000017e-07	1.034515778562857e-06	1.080813237526026e-14	0.0
1044.8557069108126	0.8473924193181119	1091723.4482640938	0.7180739123178028	1147.6495835005871	9.55251738191373	91.25058833176396	1317099.566509071	972.0986009645652	-0.0377885019763652	944975.689997265	0.0014279708816177	1001.569196110108	895.250312164627	1.08016	17.32498	0.0402815348037007	0.0198708734758764	-0.0142033247	-0.0996605378	-0.0654154887	0.0004408789	-0.1228180768	0.0947716294	0.046567437	-0.0583128498	0.089318838	0.1519315511	0.1402722379	0.1418522712	0.0282023722	0.0263594465	-0.0350874524	-0.1249542026	-0.2004564821	0.126358229	0.0430841263	-0.0078815351	-0.1380810509	-0.0159298751	-0.0540312635	0.0617010778	-0.0833438632	0.1178865669	0.1663545062	-0.023865351	0.0842771086	0.0581800991	-0.0770081195	0.0661009765	0.0298437273	-0.054533356	-0.1129124187	-0.040501715	-0.2371847082	0.0472708447	-0.0796040237	-0.0366695471	-0.0255968078	-0.1102689032	0.1172073874	-0.0237974842	-0.0241068702	-0.0197903964	0.0693406615	-0.0740802383	-0.0710068656	0.2050492128	0.0474153932	-0.048672695	-0.120267205	0.071447576	-0.0455304849	-0.033814338	0.0723269251	-0.0062175455	-0.0566093209	-0.0667711676	-0.0121097695	-0.0282977454	0.1732534326	0.2162573904	0.186793731	0.0551301308	-0.1190311463	0.0007857871	-0.0198362973	0.0285782152	0.0167382664	-0.0051557819	-0.047450313	0.1132777316	0.1372356496	0.1358823893	-0.0170208662	-0.111352846	0.0338269072	0.0086852215	-0.1642013853	0.0681900186	0.1658614956	0.0902059165	-0.023687143	0.0086462172	-0.0030667618	0.0260627301	0.0688094808	0.0669758649	0.0259713325	-0.1474333899	-0.0479904828	0.1235912489	-0.0436655998	-0.0535691919	0.0162190776	0.013181023	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0542879370928517	0.0030191324575383	9.11516079616184e-06	0.0029471801137974	0.0082616062977081	0.0090812819807126	6.825413861833015e-05	8.246968241321539e-05	-0.0496990673630861	0.0053979080298347	0.0024699972967605	2.913741109855495e-05	0.001639522794861	0.0001796410294317	2.6880349948688246e-06	3.227089945528092e-08	-0.0009438347573067	0.000275908824686	7.612567953960987e-08	8.908240491001973e-07	-0.0010172258803691	-1.1439259459990193e-07	1.0347484916926905e-06	1.3085665699297512e-14	0.0
