global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
955.8163864141123	-0.3713153852185087	913584.9645377316	0.1378751152999695	1083.4804187194543	2.1302116147933248	1173929.817748484	4.537801523800384	887.534190691868	-0.0761522114570425	0.0057991593097981	787716.9396470692	911.4996658288952	736.2037197834107	0.921146	18.074476	0.083355520763828	0.044292520766146	-0.0202663535	0.0135305457	-0.0477419142	-0.1325647726	0.063959703	0.0391184526	-0.0079088648	0.011067412	0.029375922	0.1225215033	0.0165047997	0.0924130018	0.0091638093	-0.0303410397	-0.0483249471	-0.0012627191	-0.0276817186	-0.0033053012	-0.0299127431	0.0031482318	0.0069775822	0.0252927803	-0.002069553	-0.0700424138	0.1014934028	-0.0557454403	0.0479814913	-0.0832271566	0.0552235016	-0.0648067251	-0.0333390529	0.0092923336	0.1189555313	-0.1323880447	0.0613012996	0.0501189878	-0.0683377554	-0.0327297697	-0.0451303182	-0.0329947185	0.0069621815	0.0176533402	-0.0238490783	0.065336308	0.0579195588	0.0204087872	0.1005516598	0.0281193288	-0.0123108199	0.043778521	0.1065229983	0.0119135823	0.0276392325	0.0203067367	-0.0627590509	0.0666857804	0.0214740093	0.0176191923	-0.0121967292	0.0112299403	-0.037710158	0.0156780493	0.0036432145	0.0010484833	0.0066654788	-0.0621536873	0.0150500133	0.1201884003	0.0567512172	0.0536697231	0.0688596576	-0.0250917438	-0.006419014	0.1073236545	-0.004479224	-0.0132611398	-0.0023496228	0.0597661955	-0.0925217533	-0.0364780332	-0.018657529	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0002127283048736	8.142673456739999e-05	4.525333169439531e-08	6.630313102309813e-09	0.0373441541329242	0.0114752385478311	0.0001316810997296	0.0013945858479035	0.012227341306243	0.0248934060863632	0.0006196816665805	0.0001495078754193	-9.093821209307446e-05	0.0002500851687884	6.25425916479353e-08	8.269758418684994e-09	0.0004980108364571	0.0006879684544722	2.480147932287004e-07	4.733005943488675e-07	-0.0002479772477511	5.5364640700011735e-08	3.065243439841395e-15	6.149271540221042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.0515062383854	1.235119824273056	915947.5855931622	1.525520980312305	1077.7588005769087	-5.721618142545594	1161564.032220977	32.736914169106896	887.7550547332012	0.2208640413331295	0.0487809247540023	788109.0372043491	911.3911448499086	724.6516005562573	1.093301	21.452459	0.1172616698318737	0.0586584842453789	0.0148561301	-0.0476285941	-0.1508271391	0.085002063	0.015085921	-0.0051416724	-0.0009558286	-0.0868040729	0.0582303155	-0.0561071093	0.0913678489	0.1355313404	-0.0020053176	0.0128331904	-0.0446067484	-0.0443339195	-0.0762423835	0.0166646886	0.0496252102	-0.0485893544	0.0281976939	-0.0191512978	0.0141645836	-0.0671158046	0.0994567426	-0.0777316367	-0.0906276414	0.0908158954	-0.0235971225	-0.0179983447	0.0023285788	0.0398326138	-0.0229508896	0.0423439234	-0.0201433492	0.0581154245	0.1369114773	0.0946018132	-0.0306480258	-0.0806465703	-0.0351187232	0.022355898	0.0452112923	-0.0806766243	0.0868282776	0.0164909781	0.1261593167	-0.0209973181	-0.0170019619	-0.0418066065	0.1271518501	-0.0272537781	-0.0667824794	-0.0318578834	0.0513246195	0.0102350194	0.0398662338	0.0162236131	-0.0114610893	-0.024837091	-0.0426678282	0.0152101531	-0.0366352301	-0.0038178704	0.0077701043	-0.0790485516	0.1062783444	-0.0089322969	-0.0054310198	0.0055033087	0.1502074883	-0.0780477771	-0.0424667799	0.0317950104	0.0611852202	0.0292446059	-0.0303436919	-0.0525638489	-0.0594101359	-0.0488572918	0.1327493341	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0003676952926099	-0.0001549669877362	1.3519982820747998e-07	2.4014767288062553e-08	0.0162649235103771	-0.021079230622547	0.0004443339636385	0.0002645477367984	0.002297963440256	-0.009929377865987	9.859254480555255e-05	5.280635972753191e-06	-0.0008870007158517	-0.0007960625037586	6.337155098904515e-07	7.867702699214281e-07	-0.0001899955490591	-0.0006880063855162	3.6098308662268885e-08	4.733527865110661e-07	-1.0084249913858915e-05	0.0002378929978372	5.6593078419989595e-08	1.0169209632516353e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.0348031706204	2.983296932235021	921666.8232988518	8.900060585882887	1088.186447108396	10.427646531487198	1184149.7436703937	108.735812185637	890.2691352731489	2.514080539947713	6.320600961343785	792579.1332200003	914.2889849737536	739.1787827573171	1.115418	21.886429	0.0485402326385398	0.0271858781889065	0.0749846264	-0.052057819	0.0726451316	0.0563523831	0.0124013043	-0.0454557518	-0.025809943	-0.1144255515	-0.0345772091	-0.0552408016	-0.0390028124	-0.0555933122	0.0117001274	0.000318306	0.0442745538	-0.013120551	-0.0369029666	0.0103951775	0.1299769586	-0.091776441	0.0162651633	-0.0829351902	-0.1323132634	0.0797598035	0.0590578358	-0.0523269084	-0.096756127	0.0582645621	0.0914506123	0.0993856273	-0.0105048748	-0.0599328489	0.0098650831	-0.0015623539	-0.2159574692	-0.2401831976	-0.057015708	0.1163065279	0.0416728269	-0.0662853706	0.0205288946	0.0082104643	0.0602232082	-0.0941840032	0.0002858689	-0.0417884438	-0.071474951	0.102981606	-0.0274786091	-0.1270940794	0.0846611117	-0.0128284144	0.078243117	-0.0302350573	-0.1148148896	-0.024366399	0.2014047722	0.0168630685	-0.0084801424	-0.004383113	-0.0233833094	-0.0008612666	-0.0458422677	0.0018329489	-0.060518295	0.0443822292	0.0807471484	-0.0560778056	-0.1227943664	0.0915390027	0.0211888265	0.0146540138	-0.0670957417	0.040252109	0.0054411187	0.0523464549	-0.0519241388	0.0617939873	-0.0717937321	0.014581016	-0.1384135778	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.000231192927842	0.0001365023647678	5.345016988415623e-08	1.8632895587228823e-08	0.0339533011678696	0.0176883776574925	0.000312878704154	0.001152826660196	0.0190330694347125	0.0167351059944564	0.0002800637726456	0.0003622577321065	-0.0008039824353165	8.301828053519991e-05	6.892034903021152e-09	6.463877562974501e-07	-0.0001905743317434	-5.787826842999875e-07	3.6318575919443474e-08	3.3498939564549894e-13	0.0001859236193031	0.0001960078692169	3.8419084794972464e-08	3.4567592214764063e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.7910499993782	-0.2437531712422469	921198.8596589088	0.0594156084906521	1083.8932787987494	-4.293168309646489	1174824.6398251036	18.431294134952896	891.0399798914717	0.7708446183228261	0.5942014255972635	793952.2457649943	914.7266124263228	742.4838775788866	1.000282	19.62727	0.1041353820297612	0.0554809742820789	0.0445680638	-0.0654194902	-0.0297876574	-0.0608713433	0.0302437618	-0.0074935176	-0.0254204537	0.066566565	0.026574728	-0.0175893677	-0.0667310617	0.0156844312	0.031476847	-0.0584836265	0.0515566109	0.0988886702	0.0101095038	-0.0161951271	0.0774764279	-0.0739037084	0.0304853116	0.0638074048	-0.0325116043	0.0214118653	0.0117567833	-0.0642059041	0.0480778967	-0.0253916424	0.0267493162	0.0905698064	0.1082671163	-0.1090928922	0.0152487187	-0.030401049	-0.1533043926	0.0580779046	0.0206635494	0.077093223	0.049833483	-0.0055657931	0.0959906407	-0.0220420923	0.0236968319	-0.0012589536	0.0319012044	0.1098061938	-0.0465967212	-0.0015667198	0.0160579616	-0.0203218039	0.043241797	0.0109938559	0.0271086487	0.0490179653	-0.1511598907	-0.0297840815	0.1852317256	0.0397812239	-0.0378148299	0.0193042149	-0.0383823005	0.0310090424	-0.0385638131	0.0904427858	-0.0436284414	-0.0346338219	0.0228410232	0.0486100997	0.0083801225	0.0591711106	0.0674864319	-0.0454221009	-0.0999965439	-0.0098081119	-0.1217929171	0.0645306304	0.0001362612	0.0108645136	-0.1154105708	-0.0001771215	-0.1765109097	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.002692952493092	-0.00246175956525	7.251993130050419e-06	6.060260157099869e-06	0.0559903431229997	0.0220370419551301	0.0004856312181321	0.0031349185230312	0.0540125325377687	0.0349794631030562	0.001223562838978	0.0029173536711435	-9.096551909580134e-05	0.0007130169162206	5.083931228168749e-07	8.2747256643686e-09	-0.0001905166526328	5.7679110600006083e-08	3.6296594930406976e-08	3.326879799607734e-15	0.0003659913720983	0.0001800677527952	3.2424395596713274e-08	1.339496844503963e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.1802339827624	-1.610816016615786	918109.3607952612	2.594728239385948	1084.0527339882565	0.1594551895070708	1175170.3300674136	0.0254259574607358	888.8747977120536	-2.1651821794181387	4.688013870069881	790098.4060076441	913.5911108456428	739.1598903237319	1.056322	20.726864	0.1532489993030715	0.0784422673127838	0.0514569913	-0.0275781514	-0.1340564369	0.0484634865	-0.1200569693	-0.0233931712	-0.0277500566	0.1251727458	0.0042276802	-0.189115554	0.0216183702	0.1704340511	-0.0619073222	-0.1419022704	-0.0004033284	-0.0226035845	0.0751251984	0.0327099586	0.0909354684	-0.0122199463	0.0218626281	0.1070957734	-0.0539958166	0.0132108756	-0.1009772674	-0.1202860024	-0.0521450882	0.1667438566	-0.0314881617	0.0041326472	0.0214125529	0.0298298955	0.0839654121	-0.0401241607	-0.1011849889	-0.0547343157	0.1205370391	-0.118709921	-0.0004927831	0.0679946498	0.0139934313	-0.040385479	0.0647710067	-0.0977628948	0.0170915434	0.101984583	0.0509085441	-0.0158238726	0.0094029742	-0.1410845183	0.0110420017	0.1209562524	-0.1160740393	0.1125210393	0.0206404442	-0.0067060053	0.0734689881	0.0097587823	-0.0063006198	-0.0188667969	-0.0228655983	-0.0004077405	-0.0406371709	-0.0009279374	-0.0264416042	-0.1158651188	0.1065320005	-0.0443319779	-0.0200327199	-0.0352788578	0.1367771907	-0.0215388126	-0.0095371853	-0.0930188785	-0.0915786617	0.0421124156	0.0022080275	0.0496017832	0.0319337985	0.0232062819	0.0071412716	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0002483483656163	0.0024446041274757	6.167691070428743e-08	5.976089340071229e-06	0.0163233602702348	-0.0396669828527649	0.0015734695286415	0.0002664520905118	-0.0024527841905523	-0.056465316728321	0.0031883319932296	6.016150285423301e-06	-0.000607018756303	-0.0005160532372071	2.663109436320293e-07	3.684717705036409e-07	0.0002069433872486	0.0003974600398814	4.2825565525924034e-08	1.579744833025241e-07	0.0001860627372967	-0.0001799286348016	3.237431362156754e-08	3.46193422103408e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.6906468313096	-2.489587151452838	913344.6124408467	6.198044184679056	1086.9980913153445	2.945357327088004	1181564.850523202	8.675129784230993	888.2048109533752	-0.6699867586784194	0.4488822568044145	788907.7862007209	913.4684267565076	740.9411423148179	1.017715	19.969328	0.0800428263942067	0.0481791713658903	0.0078833494	-0.0315313153	0.0172324306	0.07680384	-0.1128905551	-0.0696506255	0.0074868466	0.1141921563	0.0218266885	-0.0879583862	-7.70756e-05	-0.024395947	-0.013781216	0.0470636809	-0.0212715186	-0.0416417517	0.005993368	0.0269698834	0.0743131549	-0.0007658219	0.062956041	-0.0431884801	0.0668770489	0.0691362072	0.0194158239	0.0144856917	-0.0618074537	0.0134871113	0.0454977632	0.0213509858	-0.025939773	0.1002760474	-0.0333874804	0.1213734365	-0.133111267	0.0072034228	0.1006420585	-0.1035054742	-0.012300075	0.0475682472	-0.0117320383	-0.0156916492	-0.0170436785	-0.0970887818	0.0266769225	-0.0526932287	-0.0273407831	-0.0409850764	-0.0589245263	-0.0712333172	-0.0468577467	0.1015225926	-0.0522424464	-0.0365440668	0.0726994245	0.0435509353	0.0963067124	0.0128239825	-0.0119062679	0.0035326186	-0.0055742138	0.0079479443	-0.0294324183	-0.0826092982	0.0181767325	0.0062248151	0.0605942607	-0.0810936292	-0.0778397843	-0.0344152441	0.0136200844	-0.0105025612	-0.0150084943	-0.0914852568	-0.0270882675	0.0410726273	0.0497309351	0.0098859806	-0.0263550778	-0.0339844366	-0.0837513223	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0163290516487819	-0.0160807032831656	0.0002666379277485	0.0002585890180812	0.0586629498261999	0.0423395895559651	0.0017926408437675	0.0034413416823112	0.0127689425407737	0.015221726731326	0.0002317009646831	0.0001630458936095	-0.0004950206082025	0.0001119981481005	1.2543585177941545e-08	2.45045402545173e-07	0.0002229539970322	1.6010609783600002e-05	4.9708484792634254e-08	2.5633962564270807e-10	0.0001860553587058	-7.3785909000053e-09	5.444360366964103e-17	3.4616596503143905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.6114017649468	-2.0792450663627733	909374.7055761068	4.323260045993933	1080.3866976900583	-6.611393625286155	1167235.4165456295	43.7105256684744	887.7535549520859	-0.4512560012892663	0.2036319786995783	788106.3743300661	912.7099163209458	728.1836826638478	0.923731	18.125204	0.0662253047632119	0.0362560098065842	-0.0481777203	-0.0037239667	0.0669545478	0.1282569364	-0.0957716688	-0.0368434993	0.0147845122	0.0155370657	0.0185310167	-0.0177176537	0.0236601901	-0.0798686363	0.0214286529	0.1521252433	-0.0450469177	-0.0583297839	-0.0089127722	0.0203556256	0.061687252	0.0184003368	-0.0440732029	-0.0637690365	0.020950228	0.0892191695	-0.007721	0.1073219686	0.0649269986	0.0676976888	-0.0232213683	-0.0150683822	0.0123127805	-0.063090072	-0.0691891739	-0.098481278	0.0638677446	0.0322345467	-0.0027435232	0.0790383138	-0.0370666755	0.0507693084	-0.0174049836	0.0205053188	-0.017166981	-0.095708657	-0.0116746943	-0.1120948884	-0.0828984988	-0.024056772	-0.014844973	0.0027354026	-0.0467434812	0.0837632176	0.0026338328	-0.0544593485	-0.0877892689	0.036109957	-0.0448728278	0.0179498368	-0.0128349831	0.0326224479	0.0128267075	0.0090574507	0.0066901741	-0.0757625056	0.0114473621	0.0391412735	0.021431031	-0.0999878486	-0.085724067	-0.0230319356	-0.0599990185	-0.0305659846	0.0156785442	-0.0272034474	-0.0057414494	-0.0614387267	0.0165322685	0.0555401905	-0.075092174	-0.1079057401	0.0114775283	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0164527871779398	-0.0001237355291578	0.0002706942059225	1.5310481175984995e-08	0.0427626415721391	-0.0159003082540608	0.0002528198025741	0.0018286435142272	0.041470334284611	0.0287013917438372	0.0008237698880332	0.0017197886256773	-0.0002859965392907	0.0002090240689117	4.36910613844449e-08	8.179402048625692e-08	0.0002190047651948	-3.949231837399998e-06	4.7963087178029486e-08	1.5596432105533766e-11	-3.096872526811884e-05	-0.0002170240839739	4.7099453024718585e-08	9.590619447322223e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.2055612672513	0.5941595023044783	910508.25315335	0.3530255141787054	1077.6493182204283	-2.7373794696300138	1161328.053060954	7.493246360751895	887.3508980887277	-0.4026568633581746	0.1621325496094437	787391.6163388717	912.2297054118612	717.9674052064012	0.87316	17.132915	0.0553930938220921	0.0259176718711905	-0.0721800748	-0.0110104001	0.1344124889	0.0613296551	0.0247790327	-0.0196514114	0.003202687	-0.0034649973	-0.0377001226	0.0423021117	0.0647842863	-0.1025610923	0.0397466089	0.0310978244	-0.0575486064	-0.0295240386	-0.0682972107	-0.0138422286	0.0671155739	-0.0060500188	-0.041935238	-0.0423479497	0.1017267083	0.0177559506	-0.0053546271	0.087694423	0.1127612371	-0.1104316011	-0.0300538603	-0.1207444615	-0.0007067933	-0.0514455889	-0.1494036277	-0.148779609	0.0170174505	-0.1390946397	-0.0624459165	-0.030013329	-0.0347546265	-0.018693737	-0.0099446222	0.0417728071	-0.0263001872	-0.0702560218	0.0149306211	-0.1197971326	-0.0832357711	-0.0237507659	-0.0307660983	0.0903465876	-0.0780865642	0.0128269247	0.0501439063	0.018345401	-0.1139145308	0.1073777514	-0.0963695652	0.0265330038	-0.0232752477	0.0379014239	0.0045378804	0.0321506159	0.0026214786	-0.0313029668	0.02652747	0.1074661191	-0.0295616436	-0.0479367575	-0.0716194984	0.0013320523	-0.0979337777	-0.0537390268	-0.0142411162	-0.0198368101	0.0106625239	-0.0062504102	-0.0512964849	0.0017218185	-0.0702237979	-0.0466100875	-0.0921370741	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0163805730697248	7.221410821499699e-05	0.0002683231740925	5.2148774252872965e-09	0.0586510331575311	0.015888391585392	0.0002524409871707	0.0034399436904458	0.050006236025581	0.00853590174097	7.286161853149466e-05	0.0025006236414461	-8.90393234533157e-05	0.0001969572158373	3.8792144870413995e-08	7.928001121024175e-09	0.0004229918289246	0.0002039870637298	1.789220873369781e-07	4.161072216910549e-08	0.000186018722915	0.0002169874481831	4.7083552669021684e-08	3.4602965274927546e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.3652090496474	3.1596477823961777	916548.1434986752	9.983374108801083	1085.4293604380523	7.780042217623986	1178156.8965009593	60.52905690801156	889.7998578452124	2.448959756484669	5.99740388888145	791743.7870213601	913.7113092562932	725.9064030972922	0.895973	17.58054	0.1075122232113677	0.0561700405232401	-0.0168659881	0.0104273285	0.0949294397	-0.0601389511	0.0754614805	0.0101631257	0.010625215	0.0247983872	-0.0889812144	0.0951405626	-0.0455895711	-0.01175929	0.0568756164	-0.1134964253	0.0110418893	0.0278133027	-0.0172822227	0.0117386278	-0.0988058476	0.0735915118	-0.0425830796	0.0101198198	-0.0201395145	-0.0216464773	-0.0352737429	0.146121287	0.1018889373	-0.0366392068	-0.0118958137	0.0897569113	0.0891630895	0.0501812466	0.0591607003	-0.1180834216	0.1461489804	0.0399218275	0.22748846	-0.1766682875	0.0021902334	-0.009570093	-0.0024158804	-0.0152754264	-0.0620302829	0.0761644198	-0.0607261351	-0.0333840298	-0.0403988094	0.0410219476	0.032494719	0.1493378589	-0.0910298245	-0.0500291717	-0.0270095171	-0.044800401	0.065195369	-0.0441120468	-0.1077930042	0.0020590177	0.0027400362	0.0090170582	0.0016743316	0.0110060913	0.0114194685	-0.0142441606	-0.0243388179	0.1156398683	-0.0741188942	0.0598668751	0.0496366466	0.0086997389	-0.0492771835	0.0375354768	0.0217056339	-0.0182819276	-0.0046444818	0.0129600917	-0.0335907688	-0.0383342845	0.0873663587	0.0475555163	0.0273180022	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0164355593732494	-5.498630352459774e-05	0.0002701276119116	3.0234935752991893e-09	0.0330000008277409	-0.0256510323297902	0.0006579754595839	0.0010890000546309	0.0149610212543223	-0.0350452147712587	0.0012281670783636	0.0002238321569722	-0.0006750721975257	-0.0005860328740723	3.43434529493539e-07	4.557224718721777e-07	0.0007719372715195	0.0003489454425949	5.958871511609703e-07	1.2176292190775066e-07	0.0001862602023836	2.414794685999956e-07	5.831233375533624e-14	3.4692862991979635e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.2811662629322	-1.0840427867152584	914473.6689491938	1.1751487634293831	1088.085245299449	2.655884861396771	1183929.5010383625	7.053724396996547	889.5510840204549	-0.2487738247574498	0.0618884158844503	791301.1310819665	913.6579521161076	732.4473769955518	0.726581	14.25679	0.0202900776813626	0.0106540969814873	-0.020471259	0.0131797754	0.0961056991	-0.0667416654	0.0564130852	0.0017036536	0.004322791	0.0189128576	-0.0165607057	0.1203447926	-0.0620107686	-0.011278535	-0.0031791852	-0.045762326	0.0109756587	0.0272072949	0.0203986749	-0.0335234591	-0.0837926595	-0.0011918185	-0.0259852946	0.0118776468	-0.0140945931	0.0011552597	-0.0113492142	0.0351399755	0.0125224788	-0.0294232344	0.041710633	0.0801061808	-0.0526116069	-0.0138151123	-0.0584453129	0.0981918101	0.0279633446	0.0115165836	0.0822086877	-0.015201623	0.0076109626	0.0218462257	-0.0008376811	0.0170535991	-0.0171245274	0.0822199371	-0.0321712871	-0.0220162271	-0.0137417362	0.0469210294	-0.0550440166	0.0198350678	-0.0113558873	-0.0074585127	0.031094683	-0.0049260258	0.0644607723	-0.0058076906	-0.0222232776	0.0013727122	-0.0030773216	0.008273356	0.0006628993	0.0124861198	0.0119233727	-0.0152320365	0.0020041815	0.0961004432	-0.061181596	0.0813593237	0.0188312194	0.0136731838	-0.0085841792	0.074174249	-0.031822139	0.0002463375	-0.0245432277	-0.0216612568	0.0186838307	0.0244055199	0.1024867373	0.0347162111	0.0535262036	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0162226241044578	0.0002129352687915	0.0002631735328345	4.5341428695349887e-08	0.0331362082550299	0.000136207427289	1.8552463248688792e-08	0.0010980082975207	0.0101920325668203	-0.004768988687502	2.2743253101522063e-05	0.0001038775278431	-0.0006210801106115	5.3992086914200006e-05	2.9151454493505276e-09	3.85740503797193e-07	0.0006024171552609	-0.0001695201162586	3.629064289526353e-07	2.8737069816329264e-08	0.0002661869251664	7.99267227828e-05	6.388281014798561e-09	7.085547912954265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.1916691947628	0.9105029318305924	916215.891575856	0.8290155888721044	1083.9398179999146	-4.145427299534504	1174925.529045688	17.184567495725926	888.8764234721367	-0.6746605483182293	0.4551668554570538	790101.2962046172	913.333294866204	729.2830181086936	0.798357	15.66515	0.0327316184250028	0.0229844922287671	-0.0265287843	0.0161992382	0.0238342713	-0.0828686437	0.105283634	0.0338517797	0.0188554299	-0.0103399477	0.0159632951	0.1235364602	-0.0284559351	0.1013402026	-0.013037199	-0.079988195	-0.0032431603	0.0246791093	0.0123117833	-0.0435735868	-0.032322899	-0.0090066717	0.0368962223	0.0821570586	-0.0277973756	-0.0160947829	0.0815632083	0.0328175798	0.0487449581	-0.0871208964	-0.0634054631	-0.0398454884	0.0623837313	-0.0079139943	-0.027556429	0.1349038579	0.0365754883	0.0231072701	0.123310631	0.031272451	0.003739575	0.0037458381	0.0207501552	0.0320838514	-0.0164825129	0.0673513073	0.0294366995	0.0352522627	0.0366036866	0.0740043468	-0.044730564	0.0683068309	0.0561570259	-0.007034643	-0.0033450642	0.0199855088	0.0325765018	-0.0151370122	-0.0366902286	-0.0051721851	-0.003465462	-0.0175095666	0.020322142	0.0245010658	0.0138996751	0.0044466676	-0.0063183124	-0.0073963759	-0.0152062364	0.1103759878	0.0469898943	0.0276550901	0.059307564	0.0180744338	-0.0511970924	0.0909699109	-0.0088438595	-0.0146207966	-0.0569259129	0.0150712788	0.0010263229	-0.0160199122	-0.0789106273	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0163013708590966	-7.874675463879696e-05	0.0002657346918858	6.2010513661428914e-09	0.0332287045996224	9.249634459249784e-05	8.555573762974104e-09	0.0011041468093689	0.0110315956122519	0.0008395630454316	7.048661072543844e-07	0.0001216961017522	-0.0010470430127198	-0.0004259629021082	1.8144439397252518e-07	1.0962990704853552e-06	0.0004739026458286	-0.0001285145094322	2.245837177233475e-07	1.651597913462472e-08	0.0001862480911002	-7.99388340662e-05	6.390217191863457e-09	3.46883514384684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
